type	pathology_file_id	file_name	data_category	file_type	file_description	file_size	md5sum	file_mapping_level	file_access	acl	authz	file_url	dcf_indexd_guid	image_modality	license	magnification	fixation_embedding_method	staining_method	deidentification_method	percent_tumor	percent_necrosis	slim_url	crdc_id	id	sample.id
pathology_file	51b3f6b3-5d2e-4baa-a994-0fe2fe5cb8d6	51b3f6b3-5d2e-4baa-a994-0fe2fe5cb8d6.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	3213452	b57d5b06d9aadabd66b4b8b48221109e	Sample	Open	['*']	['/open']	s3://idc-open-data/ae373acb-e174-45ce-8a7b-00f7aca083c5/51b3f6b3-5d2e-4baa-a994-0fe2fe5cb8d6.dcm	dg.4DFC/59cc33bc-6c29-11ee-8bbe-e7abd466267d	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					e710cbe7-6bf9-52f3-a377-31a1eb02822e	5725e801-c270-5c63-b5eb-737af3351a97
pathology_file	78f60dee-f8dc-4993-ba1a-1ae4ae26469d	78f60dee-f8dc-4993-ba1a-1ae4ae26469d.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	2316690	102998e77be4b9dedba5273b25ea92eb	Sample	Open	['*']	['/open']	s3://idc-open-data/487cf4fa-71c6-4d89-86c6-f3215c65e0d7/78f60dee-f8dc-4993-ba1a-1ae4ae26469d.dcm	dg.4DFC/59b80450-6c29-11ee-9c87-9f5dee4cc988	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					e7113216-26d8-57a0-bf3b-5b8bb8778250	34e1f029-8ed7-5395-bb86-9085df95b8f3
pathology_file	306b67ab-3e44-425b-aaff-6c5fe09424d7	306b67ab-3e44-425b-aaff-6c5fe09424d7.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	24654380	985a2bc36e8d14219d52cf8a32b8e6db	Sample	Open	['*']	['/open']	s3://idc-open-data/58805f85-28de-4c8a-b6a8-8fcbc7b1680a/306b67ab-3e44-425b-aaff-6c5fe09424d7.dcm	dg.4DFC/592f982c-6c29-11ee-b2f8-9fa6ef94ba19	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					e730fe30-f91b-5d13-8a3c-b36cfaeefe38	e6727b38-9555-50cd-a481-ba6b4be5c1e5
pathology_file	ce5b4203-2d2d-423b-a9d1-987955213088	ce5b4203-2d2d-423b-a9d1-987955213088.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	2200860	7e80e9c41793d8d5401837fe34216533	Sample	Open	['*']	['/open']	s3://idc-open-data/3ddc3314-b8d5-414e-bf80-d62e70a5338a/ce5b4203-2d2d-423b-a9d1-987955213088.dcm	dg.4DFC/58f51bb6-6c29-11ee-898b-fb7cb38bb156	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					e73f417b-c667-55ed-96da-7fb3b6ec7059	5f9a5139-82f9-5259-9cbf-553b3703ba92
pathology_file	0be31cf9-c9d8-4679-8625-29d615b9fe84	0be31cf9-c9d8-4679-8625-29d615b9fe84.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	2316530	e7e04f7689f0bf60523f03d12e781059	Sample	Open	['*']	['/open']	s3://idc-open-data/2039b82d-5e9f-4b0f-be98-3e20eb9f2ecc/0be31cf9-c9d8-4679-8625-29d615b9fe84.dcm	dg.4DFC/59f8f366-6c29-11ee-aa43-9b9b2b79a5dd	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					e74cf482-a839-586f-8532-2c0b329eda31	5d3360ae-e394-52be-ad08-fcdf804c5c44
pathology_file	c75b931b-4f41-437a-be0b-970a1741e68d	c75b931b-4f41-437a-be0b-970a1741e68d.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	249862670	5af8adbdb16da43e414749801c21a62c	Sample	Open	['*']	['/open']	s3://idc-open-data/de6a5021-3318-4457-bc58-46216e14ba92/c75b931b-4f41-437a-be0b-970a1741e68d.dcm	dg.4DFC/5908a028-6c29-11ee-bc4e-8fd48b029671	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					e75d7e6f-1c3b-5e6b-a763-0a2ec603fbd4	764948a6-cbc0-5e1f-8a19-8361438a0084
pathology_file	0266b408-4c27-4678-9552-c171c09b0878	0266b408-4c27-4678-9552-c171c09b0878.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	2316672	6bacb12e0b5ef176de2acc68cb42b011	Sample	Open	['*']	['/open']	s3://idc-open-data/8dbe9cb0-49e2-4de9-9468-e2cffdd4a411/0266b408-4c27-4678-9552-c171c09b0878.dcm	dg.4DFC/58a7d590-6c29-11ee-a9b4-9bab301363d9	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					e76352b1-5881-5e09-881b-ddec9f0eec05	5d53f075-2b41-5f2b-847b-536951b3f672
pathology_file	6e344417-bee4-4e2e-8322-a74a47194381	6e344417-bee4-4e2e-8322-a74a47194381.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	3213582	ef9fd8228f3668e2ebbafcd818e00800	Sample	Open	['*']	['/open']	s3://idc-open-data/721ea2a1-f247-48b2-96ad-7c2b37a83c66/6e344417-bee4-4e2e-8322-a74a47194381.dcm	dg.4DFC/59feb044-6c29-11ee-b0f1-1f1fc3dcd9a4	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					e7748b74-607f-58ea-8a63-e1537342b4d0	700839ea-70ae-58b0-a1c4-aa9c201869e7
pathology_file	469ffed4-39d2-47ca-9dcf-b558323949d9	469ffed4-39d2-47ca-9dcf-b558323949d9.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	2316604	029c089eb85fa3b6296197dec1d65d2b	Sample	Open	['*']	['/open']	s3://idc-open-data/83fd6f56-3ad5-4c7a-9ce0-8350b756425b/469ffed4-39d2-47ca-9dcf-b558323949d9.dcm	dg.4DFC/59b3045a-6c29-11ee-9d04-8b9b35fb3f41	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					e77d2fb0-47de-5684-912f-8ed3565db58f	fbb9f2ce-6450-565b-9cc2-dccb0f9d9138
pathology_file	e89c9940-2f6e-4dbb-857d-fbba696dc617	e89c9940-2f6e-4dbb-857d-fbba696dc617.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	213033296	18d51d72a74fa8b11d59dfbfbf769974	Sample	Open	['*']	['/open']	s3://idc-open-data/9baba958-3fdb-46e3-90b8-bb844a943a83/e89c9940-2f6e-4dbb-857d-fbba696dc617.dcm	dg.4DFC/58c9d80c-6c29-11ee-a73f-c7586bb49b81	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					e783ea91-fe09-561e-bdd8-e19fd7b505cd	e4bcdab1-192e-52c1-bda9-de33661b79ca
pathology_file	a99d2c98-d8f9-4ae6-ba79-1a07170645b6	a99d2c98-d8f9-4ae6-ba79-1a07170645b6.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	69056146	0a8a0c2e194491b0452360140b2edaf2	Sample	Open	['*']	['/open']	s3://idc-open-data/aa3b7812-1999-4bf0-bd3f-51956df4279a/a99d2c98-d8f9-4ae6-ba79-1a07170645b6.dcm	dg.4DFC/588e4080-6c29-11ee-a177-f3db0b874e90	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					e79f380b-a12e-5381-9830-879c01e1e6a3	786d3843-8467-5a2a-9437-d00b4a54cd5f
pathology_file	0f310a6c-0262-4ccb-9143-81ad421490ba	0f310a6c-0262-4ccb-9143-81ad421490ba.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	3213438	8adec6959215c0d78d43d16f2a0c4539	Sample	Open	['*']	['/open']	s3://idc-open-data/233dc322-be14-43b8-9fc4-4cd059b7b063/0f310a6c-0262-4ccb-9143-81ad421490ba.dcm	dg.4DFC/58b11808-6c29-11ee-9e33-573ada7c0e4a	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					e7a1752b-8c69-5222-9574-61dca4c1db28	50c57581-d51c-5971-b703-47b607cffdc4
pathology_file	a4b64771-2381-4744-bdc6-b5202d23faf0	a4b64771-2381-4744-bdc6-b5202d23faf0.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	2316624	b89e675663b19f73fea798078fdb7b80	Sample	Open	['*']	['/open']	s3://idc-open-data/e933bc10-28a4-4c58-b654-a6537e954c38/a4b64771-2381-4744-bdc6-b5202d23faf0.dcm	dg.4DFC/596e522e-6c29-11ee-9f74-e77ee4eb0911	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					e7a5a721-8e1f-515f-a8e1-effb44e50c66	9e518b76-e66d-5904-b89a-b122a9f76c21
pathology_file	5e8424fc-69f4-476d-a6a3-622a7bff7a2a	5e8424fc-69f4-476d-a6a3-622a7bff7a2a.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	2220194	618b120a30e3a9a9fa68ddcf9259a8f1	Sample	Open	['*']	['/open']	s3://idc-open-data/b22213ad-3c26-415f-8cf6-7bd4fa053bb2/5e8424fc-69f4-476d-a6a3-622a7bff7a2a.dcm	dg.4DFC/59527798-6c29-11ee-8d2f-1f2d403fe4ec	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					e7cbd78b-33b6-567f-8e50-437e43b3e534	60fc30a2-de03-572f-a42c-4d31095dd47d
pathology_file	92af9223-694f-4703-aa3d-20e66bbabd31	92af9223-694f-4703-aa3d-20e66bbabd31.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	19789346	3084fc723d7c588d7f22ebde2058964c	Sample	Open	['*']	['/open']	s3://idc-open-data/b82a5f25-77c6-4331-a297-97356fcda17d/92af9223-694f-4703-aa3d-20e66bbabd31.dcm	dg.4DFC/58723eb2-6c29-11ee-a42e-43d359d64428	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					e7d06f16-b9df-5d66-8148-593cdbab4616	3f510aab-ed1c-52ac-8164-b7f1073770b0
pathology_file	82a2c3df-9d2e-4515-863b-b59072201f34	82a2c3df-9d2e-4515-863b-b59072201f34.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	179603146	a7ef1a3fe0d6f84a913d8b9895083177	Sample	Open	['*']	['/open']	s3://idc-open-data/17cfc30a-a485-40b8-b990-5bfdc829a705/82a2c3df-9d2e-4515-863b-b59072201f34.dcm	dg.4DFC/58dd89b0-6c29-11ee-b80e-178cbef1cde0	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					e7d1f2f7-e2e0-52a4-acea-eafc088c287f	0b6925b1-4038-5e61-b30f-7310f3b88a6a
pathology_file	f410dd6f-9816-408b-a83a-8f4c16eb560e	f410dd6f-9816-408b-a83a-8f4c16eb560e.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	7395480	8e4f8edb30cf379a6f9e6b6ecb4ae982	Sample	Open	['*']	['/open']	s3://idc-open-data/25d89187-9126-4085-ae39-93892fd8c62f/f410dd6f-9816-408b-a83a-8f4c16eb560e.dcm	dg.4DFC/58711abe-6c29-11ee-b970-cfcb11c5ed2c	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					e7ff5e1d-44d3-51ed-9c74-d054a2b9f52b	466b0427-e535-5464-82b3-29d1dee2a9a3
pathology_file	c112a94f-1a04-4919-a0bd-a5343b580ce3	c112a94f-1a04-4919-a0bd-a5343b580ce3.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	3213452	04436bdc46aa32afba153004db31ae8a	Sample	Open	['*']	['/open']	s3://idc-open-data/418dc8e4-1614-473c-9130-b5c8c65f95e2/c112a94f-1a04-4919-a0bd-a5343b580ce3.dcm	dg.4DFC/59339d14-6c29-11ee-ba6e-9bf153e9f3d1	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					e83a23cd-03de-5c6a-8eec-f9652dbcef58	39fac87a-90ae-5890-853c-2934ce7288a7
pathology_file	befbbb68-d036-4fb6-af8e-e6a544b17b3b	befbbb68-d036-4fb6-af8e-e6a544b17b3b.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	1624208	5d6b9fe5fbc69e37b53e405dfb553ee9	Sample	Open	['*']	['/open']	s3://idc-open-data/1bf8d4f3-c1e1-454f-9204-bec55814ac32/befbbb68-d036-4fb6-af8e-e6a544b17b3b.dcm	dg.4DFC/58931ca4-6c29-11ee-97bd-d3fa3f91118b	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					e83d6937-ca47-58d0-b388-252f4f22bbab	fef480c9-2803-509a-a491-509e53c3eb4c
pathology_file	6ddc4728-b33b-435f-acef-833ae4e1f603	6ddc4728-b33b-435f-acef-833ae4e1f603.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	3213366	83080012e5215a89ec283dd748789c37	Sample	Open	['*']	['/open']	s3://idc-open-data/9d976236-1c52-4941-9277-02716feeaadc/6ddc4728-b33b-435f-acef-833ae4e1f603.dcm	dg.4DFC/58689f2e-6c29-11ee-b11e-67c98d0d327d	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					e84ef85e-c7cb-5b84-8743-2657328a3aaf	1a7ad70f-92dd-5d8a-a8ea-a633d2dd64a0
pathology_file	7d9ca416-ba58-4cc8-9d0d-5c81cf91cad1	7d9ca416-ba58-4cc8-9d0d-5c81cf91cad1.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	17568665650	7c9d199753b9955165b033a2ee620469	Sample	Open	['*']	['/open']	s3://idc-open-data/c7e067be-3724-429e-bd71-96322bc15262/7d9ca416-ba58-4cc8-9d0d-5c81cf91cad1.dcm	dg.4DFC/5970eb92-6c29-11ee-9944-3b91924d2219	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					e85db730-1324-5286-bf45-61840a9650f4	9df39835-78e8-5302-a6a7-9936886cdfdc
pathology_file	5b63c2b3-2e8d-4fc9-89e6-66f9ca9c2164	5b63c2b3-2e8d-4fc9-89e6-66f9ca9c2164.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	2316604	e083b394aaa048fea871eddc6fc856d0	Sample	Open	['*']	['/open']	s3://idc-open-data/2f057e2c-12fb-4175-a7a0-b4faf6fbd624/5b63c2b3-2e8d-4fc9-89e6-66f9ca9c2164.dcm	dg.4DFC/59630c16-6c29-11ee-85ae-eb041cc47340	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					e88d1d91-64c1-5b08-9810-cf69fa0b3292	c4c2c7f4-412e-54fb-b1ac-a85c3fa70ccb
pathology_file	2870a76a-dfe6-49ce-8a37-a7b5d73aab7b	2870a76a-dfe6-49ce-8a37-a7b5d73aab7b.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	2173308	de594b964365038c756f0342ebec000e	Sample	Open	['*']	['/open']	s3://idc-open-data/46fe9628-d6cc-44ed-b79d-ac72487aa86f/2870a76a-dfe6-49ce-8a37-a7b5d73aab7b.dcm	dg.4DFC/593ca60c-6c29-11ee-b037-272af29ad564	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					e89ac7b6-a888-5984-bf84-2032e0c7bc40	539cfc71-187e-52cf-ad53-230272dc81b7
pathology_file	088409e8-e7ee-48cd-b38a-13d96d7256a9	088409e8-e7ee-48cd-b38a-13d96d7256a9.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	14576872094	eccb99d757ebb2af32a6e9532db63f39	Sample	Open	['*']	['/open']	s3://idc-open-data/fe959e9f-add1-42fc-8dbf-dd8815a214eb/088409e8-e7ee-48cd-b38a-13d96d7256a9.dcm	dg.4DFC/5876ddc8-6c29-11ee-a446-035e03f735dc	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					e8a7fb72-7d11-5c1c-868a-5ab162ec6406	245faa67-448b-543c-9847-04a439355f83
pathology_file	8776d270-d038-4c33-bd43-3e84730b0ec8	8776d270-d038-4c33-bd43-3e84730b0ec8.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	2527314	e36fb2a710649f7a43da4e1f6232204d	Sample	Open	['*']	['/open']	s3://idc-open-data/ffaa0ee2-e04c-473d-a724-e3aa725fecfc/8776d270-d038-4c33-bd43-3e84730b0ec8.dcm	dg.4DFC/5961ba50-6c29-11ee-80b9-0b2341c57709	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					e8bca9a6-d9b1-5a57-9877-e38b4433f934	a4c0f124-c033-52f7-9fac-04b5507b53e5
pathology_file	3f284c3a-b1dc-40ef-b110-6a88a0c5892d	3f284c3a-b1dc-40ef-b110-6a88a0c5892d.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	417033036	aab9077d439f6def46e1557213ca7bdc	Sample	Open	['*']	['/open']	s3://idc-open-data/1fbf08b4-abe7-45f0-8539-32a1b382f09a/3f284c3a-b1dc-40ef-b110-6a88a0c5892d.dcm	dg.4DFC/59db9dfc-6c29-11ee-82f8-db29d80fa566	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					e8bee236-8aca-5246-b46b-689e82c7f246	9632d3fe-d8df-5469-b113-9a0fd60ee207
pathology_file	d32ed159-a925-46b5-9f2c-e5bf42e0238a	d32ed159-a925-46b5-9f2c-e5bf42e0238a.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	144283566	d0cc6810b26a8d292126753e4807731a	Sample	Open	['*']	['/open']	s3://idc-open-data/2bbaa917-16ca-4a7e-8962-e166b8d97fb5/d32ed159-a925-46b5-9f2c-e5bf42e0238a.dcm	dg.4DFC/597fa704-6c29-11ee-a5b7-2f7cb18cc077	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					e8e667ee-ab56-5765-91cc-678789729282	a663e907-cb72-54ef-8298-6c999a265dee
pathology_file	12b4f1c3-d283-4101-8774-7fcc9c37c438	12b4f1c3-d283-4101-8774-7fcc9c37c438.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	3213442	b4492225521f4c183a0c7ace573b5bc8	Sample	Open	['*']	['/open']	s3://idc-open-data/d499c95a-3505-49c6-873c-957713939e4f/12b4f1c3-d283-4101-8774-7fcc9c37c438.dcm	dg.4DFC/591243ee-6c29-11ee-8987-bb9d54c965c3	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					e8ec53a3-e953-5ffe-9a5d-54da6e6bce71	ad5476a4-cbde-5191-afe0-b81d5ab0b017
pathology_file	07483674-40a6-4655-b69f-cc240938b394	07483674-40a6-4655-b69f-cc240938b394.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	2316526	76802d415fd7d522ea5f74692cfa9625	Sample	Open	['*']	['/open']	s3://idc-open-data/bac97f08-51bd-4e9f-8948-726697cbd4b6/07483674-40a6-4655-b69f-cc240938b394.dcm	dg.4DFC/59bd54f0-6c29-11ee-a185-1b2462f97190	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					e8ecd3b3-3751-52ad-a089-b365e1461572	9a8832e9-28e6-5c7a-893c-37321afde37f
pathology_file	8392fad1-f444-4339-8d39-2a884cf98992	8392fad1-f444-4339-8d39-2a884cf98992.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	2316618	21aaeeec6df4f83fd6444a917106301a	Sample	Open	['*']	['/open']	s3://idc-open-data/5c756370-c480-46b4-82df-7d31e3ced42d/8392fad1-f444-4339-8d39-2a884cf98992.dcm	dg.4DFC/595d4128-6c29-11ee-a853-fb4556e90e68	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					e9054812-634e-554c-a8eb-936e5a970144	1d83aac7-d952-5d78-81e2-913f8c19ba2c
pathology_file	ca84dd4d-226a-4018-b524-fe58f18fdb6b	ca84dd4d-226a-4018-b524-fe58f18fdb6b.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	212695910	6c2938e6eff821fbb14d9fa07d853b0e	Sample	Open	['*']	['/open']	s3://idc-open-data/4ea850e0-8500-474d-a141-11151d5d65ab/ca84dd4d-226a-4018-b524-fe58f18fdb6b.dcm	dg.4DFC/58dc8b6e-6c29-11ee-8135-e7bac95a669d	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					e911ffb6-1998-5f18-8ac0-0f2648ce5071	d9f32e22-524b-5cd1-9c68-f6cbd609d5b6
pathology_file	9068fb3d-0ff1-48da-b693-1003e0f103f0	9068fb3d-0ff1-48da-b693-1003e0f103f0.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	695726720	ba23401f1e0f459d5b80939719c0e567	Sample	Open	['*']	['/open']	s3://idc-open-data/086e7830-c5b0-4b8c-bc15-3f9649745397/9068fb3d-0ff1-48da-b693-1003e0f103f0.dcm	dg.4DFC/595c8986-6c29-11ee-a6e6-678f7dc985d4	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					e93fdda0-8cc1-598d-9972-91161a97692f	96d8fd41-da15-5bfa-a2f2-ca194b451104
pathology_file	83ba6935-36d9-4bc5-b9e3-0b0ddc26d673	83ba6935-36d9-4bc5-b9e3-0b0ddc26d673.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	34557296	1f892ba1c2f40f8b2c5d05f729f33693	Sample	Open	['*']	['/open']	s3://idc-open-data/f9121ac2-aaf2-4714-988a-92b1d47a2ac1/83ba6935-36d9-4bc5-b9e3-0b0ddc26d673.dcm	dg.4DFC/5955e770-6c29-11ee-97e8-1ffd158ba8ab	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					e94feb36-bd72-5b25-ac16-1b5610f0df7c	b9d983f1-362e-5b83-99f9-601f2cdd90cd
pathology_file	d0b8b10a-a30e-41c6-b265-68048785d3c0	d0b8b10a-a30e-41c6-b265-68048785d3c0.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	3213446	bbdf17d1479f7e87da5ca3d01888d694	Sample	Open	['*']	['/open']	s3://idc-open-data/6f3e4476-3012-419c-baff-e56efddd9958/d0b8b10a-a30e-41c6-b265-68048785d3c0.dcm	dg.4DFC/58b4f504-6c29-11ee-9183-fbe1ea1c4d4f	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					e98e6b93-06c9-551a-b0ef-ce12aca55bae	2ca34f04-742b-5c77-b8ef-93d596ea3ff0
pathology_file	1e880976-6126-4f5d-a4d6-d40ecbe2e158	1e880976-6126-4f5d-a4d6-d40ecbe2e158.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	23945210	94c11769f828bafc17a600ced394a182	Sample	Open	['*']	['/open']	s3://idc-open-data/60c7fc51-2bd4-4827-8534-5aa61f15a9ae/1e880976-6126-4f5d-a4d6-d40ecbe2e158.dcm	dg.4DFC/5905e414-6c29-11ee-97d6-0315309f5231	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					e9961410-3f68-5741-8ea8-210a9fdf4701	649202f9-912c-5773-93ca-878e0fa6b8c5
pathology_file	4fcb524c-d486-4802-94a1-742e18e2f576	4fcb524c-d486-4802-94a1-742e18e2f576.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	5540087686	ce0022c478a30cbfdc6bcc56a78a7416	Sample	Open	['*']	['/open']	s3://idc-open-data/b237a8de-9a48-475b-8969-bee537f35de1/4fcb524c-d486-4802-94a1-742e18e2f576.dcm	dg.4DFC/58a48390-6c29-11ee-8e69-472d06756eaf	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					e9bd5834-6019-5eed-ba40-7a2ed582fc42	b6dd5a7f-1909-53d9-9d71-e4dc285b609a
pathology_file	962f9da3-7ff2-4e7c-85b3-cbe11a8afb47	962f9da3-7ff2-4e7c-85b3-cbe11a8afb47.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	3895542	99b228d6ba0f0576d197323ae2d7c575	Sample	Open	['*']	['/open']	s3://idc-open-data/9dea1c0e-8fc2-4c2b-969e-34cf9ae8df03/962f9da3-7ff2-4e7c-85b3-cbe11a8afb47.dcm	dg.4DFC/586c36ac-6c29-11ee-9abe-1751d0165278	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					e9be0cff-80c5-5713-86a2-9f97a096d68b	5cbc494f-9a13-5ab6-8a35-4c170fc534e0
pathology_file	b4418128-6df3-44e6-89a0-b5108e99bbe8	b4418128-6df3-44e6-89a0-b5108e99bbe8.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	3213526	58c9be1de24776b4cc4557b324125f50	Sample	Open	['*']	['/open']	s3://idc-open-data/887b4a41-f452-4c76-be91-324e0b24f7c2/b4418128-6df3-44e6-89a0-b5108e99bbe8.dcm	dg.4DFC/58fcff02-6c29-11ee-b78c-1b19e362a904	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					e9c397c6-bafa-5df4-a5a4-2723f82b4b7d	7cdb088a-b7f4-576c-aa05-27acff2e1317
pathology_file	54343634-3e41-4eff-a16e-4ace5ec5c655	54343634-3e41-4eff-a16e-4ace5ec5c655.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	13741834	e54ed7eb335f1df547abbf73597068f0	Sample	Open	['*']	['/open']	s3://idc-open-data/a3308e07-1d3c-429a-89f2-b4515cbff64c/54343634-3e41-4eff-a16e-4ace5ec5c655.dcm	dg.4DFC/591fdce8-6c29-11ee-8c40-7379ca9e6d69	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					ea001b26-36f8-5344-a6a1-e56cc53f2f9e	7b521f69-a87f-5c33-8706-0ca5372ae15f
pathology_file	c44fef03-4972-4430-b82a-4d537a2857d7	c44fef03-4972-4430-b82a-4d537a2857d7.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	809698866	45e0c34ac7a67e7e10d2ff1e63170923	Sample	Open	['*']	['/open']	s3://idc-open-data/5a565836-9ed8-4dc1-ab63-feb8d0cf4e80/c44fef03-4972-4430-b82a-4d537a2857d7.dcm	dg.4DFC/59a68a4a-6c29-11ee-a182-6bfb8e4365e8	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					ea046ed4-8d16-50c7-9e92-928ff7370395	05251a09-bd23-5604-9b7b-b4f0110c3581
