id	sample.id	UMI_barcode_offset	UMI_barcode_read	UMI_barcode_size	acl	authz	avg_read_length	cDNA_read	cDNA_read_offset	cDNA_read_size	cell_barcode_offset	cell_barcode_read	cell_barcode_size	checksum_algorithm	checksum_value	coverage	crdc_id	custom_assembly_fasta_file_for_alignment	data_category	dcf_indexd_guid	design_description	dissociation_method	end_bias	file_access	file_description	file_mapping_level	file_name	file_size	file_type	file_url	instrument_model	library_construction_method	library_id	library_layout	library_selection	library_source_material	library_source_molecule	library_strand	library_strategy	md5sum	number_of_bp	number_of_reads	platform	protocols_link	reference_genome_assembly	reverse_transcription_primer	sequence_alignment_software	sequencing_file_id	single_cell_entity	spike_in	total_number_of_input_cells	type
def2fdd8-1f47-5834-b1ca-c24c06cedc38	68028ce7-5aaf-5fb0-b613-24be81cfaa02				['phs002504']	['/programs/phs002504']	149.0									340.0035607			Sequencing	dg.4DFC/a2bf248b-c217-495a-968b-e653401277db	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647			Controlled	PCR AMPLICON	Sample	SJJMML014800_D1.bam	9831413	bam	s3://cds-256-phs002504-sequencefiles-p30-fy20/SJJMML014800_D1.bam	Illumina MiSeq		SJJMML346D.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	f8ed26782d8720ec8bcd71d14dddf35b	16901577	112692	Illumina		GRCh37			SJJMML014800_D1.bam				sequencing_file
defaeb3b-e020-5a08-a700-1be95b853a1b	1e214883-2063-5db2-a065-f88aa2a3bf8d				['phs002504']	['/programs/phs002504']													Sequencing	dg.4DFC/c245b2f1-f337-48a8-832d-01874e58008d	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach. Libraries were prepared (Paragon Genomics) with a custom amplicon panel targeting 25 genes that are recurrently mutated in JMML (Supporting Information Table S1). The quality of the libraries was assessed on a Bioanalyzer (Agilent). Samples were then sequenced on a MiSeq platform (Illumina) at 760X mean coverage. :: PMID: 31347788			Controlled	PCR AMPLICON	Sample	UPN0830_HM1228_preTx_na_PG_R2_001.fastq.gz	5977687	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN0830_HM1228_preTx_na_PG_R2_001.fastq.gz	Illumina MiSeq		HM1228.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	446bf2cb63e61362e63aed2f660c2cc0	150	10	Illumina					UPN0830_HM1228_preTx_na_PG_R2_001.fastq.gz				sequencing_file
df0c822c-4fce-5160-819c-94a27896cd71	e4827424-d7cf-5e55-b803-83911947725a				['phs002504']	['/programs/phs002504']													Sequencing	dg.4DFC/33e57937-baf8-4099-b046-ec53bc5f964a	DNA samples (32 from the technical cohort and 47 from the independent validation cohort) were sequenced using a custom amplicon panel (Paragon Genomics, Hayward, CA, USA), targeting 26 genes that are recurrently mutated in JMML (Supplementary Methods Table 1). Ten nanograms of genomic DNA were used for each library and were processed according to the manufacturer’s protocol. Library quality was assessed using the Bioanalyzer High Sensitivity DNA Analysis kit (Agilent, Santa Clara, CA, USA) and quantified using the Qubit HS assay (Thermo Fisher Scientific, Waltham, MA, USA). Dual-index libraries were sequenced on an Illumina MiSeq instrument using the 150 bp PE mode. Mean on-target sequencing depth was 1519x (median = 1297x). :: PMID: 33139265			Controlled	Hybrid Selection Bisulfite-Seq	Sample	UPN2751_HM4601_Dx_bm_Mseq_R1_001.fastq.gz	1279059896	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN2751_HM4601_Dx_bm_Mseq_R1_001.fastq.gz	Illumina NovaSeq 6000		HM4601.Bisulfite-Seq	Paired end	Hybrid Selection	Not Reported	Genomic		Bisulfite-Seq	4c5ffd18f83d7af7114c16a65e329e95	150	10	Illumina					UPN2751_HM4601_Dx_bm_Mseq_R1_001.fastq.gz				sequencing_file
df6bca48-2197-55d1-869d-8e73cb63c6f5	1ff708e0-0723-58fd-8538-dc3d80bb9caa				['phs002504']	['/programs/phs002504']													Sequencing	dg.4DFC/25685f05-343a-40ef-963c-f80e57631063	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach. Libraries were prepared (Paragon Genomics, Hayward, CA) using 20ng (for Guthrie cards) or 10ng (for diagnosis samples) of genomic DNA per primer pool targeting 26 genes in total that are recurrently mutated in JMML (Supplemental Table 1). Libraries were assessed by Bioanalyzer (Agilent, Santa Clara, CA) and sequenced on a HiSeq 4000 (Illumina, San Diego, CA). FASTQ reads were trimmed with fastp to remove amplicon primer sequences and adapters then aligned using BWA5,. Variants called with VarScan23. Total mean and median coverage per alteration site examined in BAM files was 39,500× and 38,000x respectively. Minimum depth of ≥ 100 reads and ≥ 10 alternate reads were required to call alterations. Mean and median unique reads per mutation was 6,600x and 6,400x respectively.  :: PMID: 34183765			Controlled	Hybrid Selection Bisulfite-Seq	Sample	UPN0868_6LU3890_guth_na_Mseq_R2_001.fastq.gz	2061822829	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN0868_6LU3890_guth_na_Mseq_R2_001.fastq.gz	Illumina NovaSeq 6000		6LU3890.Bisulfite-Seq	Paired end	Hybrid Selection	Not Reported	Genomic		Bisulfite-Seq	4fca3dedaa15696be8baf3b305acf7eb	150	10	Illumina					UPN0868_6LU3890_guth_na_Mseq_R2_001.fastq.gz				sequencing_file
df87160c-ec9a-5d90-b366-fd4b6c264992	f834b512-9ef6-5795-a9a7-790324353d7a				['phs002504']	['/programs/phs002504']													Sequencing	dg.4DFC/ea82b50d-8cda-466e-945b-cbdb55eca9c5	WGA			Controlled	Random WGA	Sample	UPN2811_HM4711_WGS_L03_4_2.fq.gz	1038569477	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN2811_HM4711_WGS_L03_4_2.fq.gz	Other		HM4711FB.WGA	Paired end	Random	Not Reported	Genomic		WGA	ff5364fd9ca814f5d1691ad3ae217058	100	10	BGISEQ					UPN2811_HM4711_WGS_L03_4_2.fq.gz				sequencing_file
dfc179d2-c1db-5c0a-be10-d5be82a178ea	7f40bae0-adfa-5d93-959c-a44078a282e8				['phs002504']	['/programs/phs002504']													Sequencing	dg.4DFC/b8e6daf6-7b50-4de1-bff1-ffccdbd221a4	Single cell gene expression analysis was conducted using a 10X Chromium single cell system (10X Genomics, Inc) and a NovaSeq 6000 sequencer (Illumina, Inc). Five to ten thousand targeted cell recovery per sample with viability of >75% was applied to a single cell master mix with lysis buffer and reverse transcription reagents, following the Chromium NextGEM Single Cell 3’ Reagent Kits User Guide, CG000204 Rev D (10X Genomics, Inc). The quality of cDNA and library was examined by Bioanalyzer and Qubit. The resulting libraries were pooled in equal molarity and sequenced in a custom program for 28b plus 91b paired-end sequencing on Illumina NovaSeq 6000.			Controlled	scRNA	Sample	UPN3242_HM5814_scRNA_S5_L003_I1_001.fastq.gz	1647130297	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/v2/UPN3242_HM5814_scRNA_S5_L003_I1_001.fastq.gz	Illumina NovaSeq 6000		HM5814_scRNA	Paired end	Unspecified	Single-cells	Transcriptomic		Other	66c1bd8e456161ec165570289215b6b5	119	10	Illumina					UPN3242_HM5814_scRNA_S5_L003_I1_001				sequencing_file
e01ae440-48b9-5f69-a5ae-f9c69d788050	4209d08c-1a80-58ac-a8ce-7b98e1361056				['phs002504']	['/programs/phs002504']													Sequencing	dg.4DFC/fc8f201b-5a41-483f-be5d-873e5bf27c5e	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach. Libraries were prepared (Paragon Genomics) with a custom amplicon panel targeting 25 genes that are recurrently mutated in JMML (Supporting Information Table S1). The quality of the libraries was assessed on a Bioanalyzer (Agilent). Samples were then sequenced on a MiSeq platform (Illumina) at 760X mean coverage. :: PMID: 31347788			Controlled	PCR AMPLICON	Sample	UPN3063_HM5613_ITL_na_PG_R2_001.fastq.gz	26576734	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN3063_HM5613_ITL_na_PG_R2_001.fastq.gz	Illumina MiSeq		HM5613.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	0ae58d96f64a0fcdfd511551650da9e8	150	10	Illumina					UPN3063_HM5613_ITL_na_PG_R2_001.fastq.gz				sequencing_file
e03e2521-717a-51d1-aecf-0afd8e6e9faf	52b3f8d1-6c9c-5dbe-8078-7b95bd40964b				['phs002504']	['/programs/phs002504']													Sequencing	dg.4DFC/a54ab6ea-02e9-4f58-b45b-f4f732939d24	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach. Libraries were prepared (Paragon Genomics, Hayward, CA) using 20ng (for Guthrie cards) or 10ng (for diagnosis samples) of genomic DNA per primer pool targeting 26 genes in total that are recurrently mutated in JMML (Supplemental Table 1). Libraries were assessed by Bioanalyzer (Agilent, Santa Clara, CA) and sequenced on a HiSeq 4000 (Illumina, San Diego, CA). FASTQ reads were trimmed with fastp to remove amplicon primer sequences and adapters then aligned using BWA5,. Variants called with VarScan23. Total mean and median coverage per alteration site examined in BAM files was 39,500× and 38,000x respectively. Minimum depth of ≥ 100 reads and ≥ 10 alternate reads were required to call alterations. Mean and median unique reads per mutation was 6,600x and 6,400x respectively.  :: PMID: 34183765			Controlled	Hybrid Selection Bisulfite-Seq	Sample	UPN1970_6LUA879_guth_na_Mseq_R2_001.fastq.gz	2067055678	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN1970_6LUA879_guth_na_Mseq_R2_001.fastq.gz	Illumina NovaSeq 6000		6LUA879.Bisulfite-Seq	Paired end	Hybrid Selection	Not Reported	Genomic		Bisulfite-Seq	917d575c1016c637b0d7a674d74e141a	150	10	Illumina					UPN1970_6LUA879_guth_na_Mseq_R2_001.fastq.gz				sequencing_file
e049ead2-b945-5056-b6e0-5c5cb194e517	f25656eb-5195-5dd0-9256-80f2825e715b				['phs002504']	['/programs/phs002504']	149.0									378.9623416			Sequencing	dg.4DFC/48a88709-e6da-4e10-824e-1dfafd4008e7	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647			Controlled	PCR AMPLICON	Sample	SJJMML014795_D1.bam	10976629	bam	s3://cds-256-phs002504-sequencefiles-p30-fy20/SJJMML014795_D1.bam	Illumina MiSeq		SJJMML320D.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	c3371c73371327cac3264bf1bd407c24	18838218	125690	Illumina		GRCh37			SJJMML014795_D1.bam				sequencing_file
e0c32e3b-1834-5bce-82ba-8243c72071df	b1af5abd-4dbd-5e05-8587-ec56d81e665e				['phs002504']	['/programs/phs002504']	121.0									6.540275019			Sequencing	dg.4DFC/be502638-a40f-4e84-8412-e47be41a24a8	RNA and DNA library construction for RNA and whole-exome DNA sequencing was performed according to the manufacturer's instructions using the Illumina TruSeq RNA sample preparation V2 and Nextera rapid capture exome kits, respectively. Sequencing was completed on the Illumina HiSeq 2000 according to the manufacturer's instructions. :: PMID: 34939322			Controlled	RNAseq	Sample	UPN3240_HM5786_Dx_2_RNAseq.bam	14365160730	bam	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN3240_HM5786_Dx_2_RNAseq.bam	Illumina HiSeq 2000		HM5786.RNA-seq	Paired end	PolyA	Not Reported	Transcriptomic		RNA-Seq	49db22919cbb0052c740b571e1500c9f		178550262	Illumina		GRCh37			UPN3240_HM5786_Dx_2_RNAseq.bam				sequencing_file
e106a55c-f9c4-5f86-8a15-dab800c30a8c	ca7c8945-c8db-54e3-9aca-528fde0611c9				['phs002504']	['/programs/phs002504']													Sequencing	dg.4DFC/6de39c65-e936-4899-9fdc-1a666285721a	Single cell gene expression analysis was conducted using a 10X Chromium single cell system (10X Genomics, Inc) and a NovaSeq 6000 sequencer (Illumina, Inc). Five to ten thousand targeted cell recovery per sample with viability of >75% was applied to a single cell master mix with lysis buffer and reverse transcription reagents, following the Chromium NextGEM Single Cell 3’ Reagent Kits User Guide, CG000204 Rev D (10X Genomics, Inc). The quality of cDNA and library was examined by Bioanalyzer and Qubit. The resulting libraries were pooled in equal molarity and sequenced in a custom program for 28b plus 91b paired-end sequencing on Illumina NovaSeq 6000.			Controlled	scRNA	Sample	UPN3080_HM5480_scRNA_S11_L003_R2_001.fastq.gz	9594297821	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/v2/UPN3080_HM5480_scRNA_S11_L003_R2_001.fastq.gz	Illumina NovaSeq 6000		HM5480_scRNA	Paired end	Unspecified	Single-cells	Transcriptomic		Other	3638f4293a7f69f9ff7100c501e6f0e9	119	10	Illumina					UPN3080_HM5480_scRNA_S11_L003_R2_001				sequencing_file
e126b3c0-9ab3-5b91-bf5e-e5d223a84de8	22de1d24-3883-5e40-9909-bf0384312de3				['phs002504']	['/programs/phs002504']	149.0									352.7871656			Sequencing	dg.4DFC/b365a782-4938-4dcb-85ae-dc859837cf2d	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647			Controlled	PCR AMPLICON	Sample	SJJMML014796_D1.bam	10140030	bam	s3://cds-256-phs002504-sequencefiles-p30-fy20/SJJMML014796_D1.bam	Illumina MiSeq		SJJMML325D.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	f05fe15696fb934920c4edcf4f8cfde2	17537050	116972	Illumina		GRCh37			SJJMML014796_D1.bam				sequencing_file
e13e4f83-d6a2-5940-bc56-bdaa98f05ab1	008f1e96-042d-50d7-81cf-6971bba41be8				['phs002504']	['/programs/phs002504']													Sequencing	dg.4DFC/a4f2e65a-881c-47b7-a0e9-7d329d50e3b6	Genomic DNA (300 ng) was bisulfite-converted using the TrueMethyl oxBS module according to the manufacturer's protocol (Tecan). Converted ssDNA was quantified using the Qubit ssDNA Assay (Thermo Fisher Scientific) and 100 ng was used as input for the custom-made Targeted MethylSeq Assay (Tecan). Final libraries were quality checked using the Bioanalyzer High Sensitivity DNA Analysis Kit (Agilent) and quantified using the Qubit HS Assay (Thermo Fisher Scientific) before pooling for next-generation sequencing. Single-index library pools were sequenced on the Illumina HiSeq 4000 with paired-end 150 bp mode.			Controlled	Hybrid Selection Bisulfite-Seq	Sample	UPN3050_HM5374_Mseq_S2_L001_R1_001.fastq.gz	1564568565	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/v2/UPN3050_HM5374_Mseq_S2_L001_R1_001.fastq.gz	Illumina HiSeq 4000		HM5374_Mseq	Paired end	Hybrid Selection	Bulk Cells	Genomic		Bisulfite-Seq	0508d145ab0a5bd656182df2a80b08c2	119	10	Illumina					UPN3050_HM5374_Mseq_S2_L001_R1_001				sequencing_file
e154c2b3-ff1c-52cb-8a65-6ed194bd323d	c2250494-a6fb-5fd6-9b16-b9919d5e6af3				['phs002504']	['/programs/phs002504']													Sequencing	dg.4DFC/f4a31948-c406-47e2-bd11-16cf271d592c	DNA samples (32 from the technical cohort and 47 from the independent validation cohort) were sequenced using a custom amplicon panel (Paragon Genomics, Hayward, CA, USA), targeting 26 genes that are recurrently mutated in JMML (Supplementary Methods Table 1). Ten nanograms of genomic DNA were used for each library and were processed according to the manufacturer’s protocol. Library quality was assessed using the Bioanalyzer High Sensitivity DNA Analysis kit (Agilent, Santa Clara, CA, USA) and quantified using the Qubit HS assay (Thermo Fisher Scientific, Waltham, MA, USA). Dual-index libraries were sequenced on an Illumina MiSeq instrument using the 150 bp PE mode. Mean on-target sequencing depth was 1519x (median = 1297x). :: PMID: 33139265			Controlled	Hybrid Selection Bisulfite-Seq	Sample	UPN2570_HM4225_Dx_na_Mseq_R1_001.fastq.gz	781898547	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN2570_HM4225_Dx_na_Mseq_R1_001.fastq.gz	Illumina NovaSeq 6000		HM4225.Bisulfite-Seq	Paired end	Hybrid Selection	Not Reported	Genomic		Bisulfite-Seq	25cf50f42dc77cc45a3a93e5f5ba65b8	150	10	Illumina					UPN2570_HM4225_Dx_na_Mseq_R1_001.fastq.gz				sequencing_file
e16a3351-4a20-53e6-9370-e0e1d5ad4389	d200fa8d-9244-5ef0-89ce-6dd92df03704				['phs002504']	['/programs/phs002504']													Sequencing	dg.4DFC/2b6e4169-399c-4e3f-a687-f0dfc8f4ea1e	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach.			Controlled	PCR AMPLICON	Sample	UPN2960_HM4977_na_pb_PG_R1_001.fastq.gz	131199808	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN2960_HM4977_na_pb_PG_R1_001.fastq.gz	Illumina MiSeq		HM4977.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	2d701cc82431efbf95038430526398d5	150	10	Illumina					UPN2960_HM4977_na_pb_PG_R1_001.fastq.gz				sequencing_file
e17e75a9-d662-5743-9766-109421facb6c	7f40bae0-adfa-5d93-959c-a44078a282e8				['phs002504']	['/programs/phs002504']													Sequencing	dg.4DFC/c34a0469-c3c8-4aff-a53d-37022e7fdb8f	Single cell gene expression analysis was conducted using a 10X Chromium single cell system (10X Genomics, Inc) and a NovaSeq 6000 sequencer (Illumina, Inc). Five to ten thousand targeted cell recovery per sample with viability of >75% was applied to a single cell master mix with lysis buffer and reverse transcription reagents, following the Chromium NextGEM Single Cell 3’ Reagent Kits User Guide, CG000204 Rev D (10X Genomics, Inc). The quality of cDNA and library was examined by Bioanalyzer and Qubit. The resulting libraries were pooled in equal molarity and sequenced in a custom program for 28b plus 91b paired-end sequencing on Illumina NovaSeq 6000.			Controlled	scRNA	Sample	UPN3242_HM5814_scRNA_S5_L004_R2_001.fastq.gz	13687640521	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/v2/UPN3242_HM5814_scRNA_S5_L004_R2_001.fastq.gz	Illumina NovaSeq 6000		HM5814_scRNA	Paired end	Unspecified	Single-cells	Transcriptomic		Other	0f8c99a2513f8c4ef8030205dc854401	119	10	Illumina					UPN3242_HM5814_scRNA_S5_L004_R2_001				sequencing_file
e19ff365-22c6-5680-bd4e-8468710a6308	f4ed5d4b-be08-5afc-9aba-116d9f2355cb				['phs002504']	['/programs/phs002504']													Sequencing	dg.4DFC/4db0a901-63bf-405d-a733-94ddf097b1a8	Genomic DNA (300 ng) was bisulfite-converted using the TrueMethyl oxBS module according to the manufacturer's protocol (Tecan). Converted ssDNA was quantified using the Qubit ssDNA Assay (Thermo Fisher Scientific) and 100 ng was used as input for the custom-made Targeted MethylSeq Assay (Tecan). Final libraries were quality checked using the Bioanalyzer High Sensitivity DNA Analysis Kit (Agilent) and quantified using the Qubit HS Assay (Thermo Fisher Scientific) before pooling for next-generation sequencing. Single-index library pools were sequenced on the Illumina HiSeq 4000 with paired-end 150 bp mode.			Controlled	Hybrid Selection Bisulfite-Seq	Sample	UPN3154_HM5723_Mseq_S6_R1_001.fastq.gz	1128210374	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/v2/UPN3154_HM5723_Mseq_S6_R1_001.fastq.gz	Illumina HiSeq 4000		HM5723_Mseq	Paired end	Hybrid Selection	Bulk Cells	Genomic		Bisulfite-Seq	eee33d50e459152840aa2c49a7f2085d	119	10	Illumina					UPN3154_HM5723_Mseq_S6_R1_001				sequencing_file
e1c0b0cc-9234-5b0c-9e62-af6d5a1a2478	87789364-d7b4-59e4-840e-884200f065bf				['phs002504']	['/programs/phs002504']													Sequencing	dg.4DFC/d24bcbf1-c576-48e5-aaec-a6a0471292ea	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach.			Controlled	PCR AMPLICON	Sample	UPN3110_HM5420_persDis_pb_PG_R2_001.fastq.gz	70608581	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN3110_HM5420_persDis_pb_PG_R2_001.fastq.gz	Illumina MiSeq		HM5420.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	66d64c3db3f9eed9933c0361f1952a2a	150	10	Illumina					UPN3110_HM5420_persDis_pb_PG_R2_001.fastq.gz				sequencing_file
e1d51549-eadf-59e2-8678-661bebfd34b5	ac1b9aaf-25f3-574c-8d38-bf8d3f34ebc5				['phs002504']	['/programs/phs002504']	149.0									1614.497546			Sequencing	dg.4DFC/58dea409-e88a-4ed8-ac9c-ffe540ff091b	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647			Controlled	PCR AMPLICON	Sample	SJJMML014807_D1.bam.bai	701736	bam_index	s3://cds-256-phs002504-sequencefiles-p30-fy20/SJJMML014807_D1.bam.bai	Illumina MiSeq		SJJMML257D.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	5aca6448fa9553b294e900688e9aea5e	80256673	535062	Illumina		GRCh37			SJJMML014807_D1.bam.bai				sequencing_file
e1fd97d2-0c9c-59ed-bb3a-a5cbe86a8dca	0b77a15a-fe10-5ea0-b7a6-0a9c4cb8f026				['phs002504']	['/programs/phs002504']	149.0									1369.059646			Sequencing	dg.4DFC/2dcfbc5c-034f-4fd4-b25c-48ce8b39f9ce	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647			Controlled	PCR AMPLICON	Sample	SJJMML014758_R1.bam	37925740	bam	s3://cds-256-phs002504-sequencefiles-p30-fy20/SJJMML014758_R1.bam	Illumina MiSeq		SJJMML384R.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	3591beab35d7d9b4bb3db2a980bbdb4e	68055955	453721	Illumina		GRCh37			SJJMML014758_R1.bam				sequencing_file
e20d7ff6-7324-5467-8665-c3fc765bbf5e	f2258e58-1303-5e22-b347-0d36b939548f				['phs002504']	['/programs/phs002504']													Sequencing	dg.4DFC/3d1744f5-e66e-4bd3-bff5-6a8b0ad83c20	Single cell gene expression analysis was conducted using a 10X Chromium single cell system (10X Genomics, Inc) and a NovaSeq 6000 sequencer (Illumina, Inc). Five to ten thousand targeted cell recovery per sample with viability of >75% was applied to a single cell master mix with lysis buffer and reverse transcription reagents, following the Chromium NextGEM Single Cell 3’ Reagent Kits User Guide, CG000204 Rev D (10X Genomics, Inc). The quality of cDNA and library was examined by Bioanalyzer and Qubit. The resulting libraries were pooled in equal molarity and sequenced in a custom program for 28b plus 91b paired-end sequencing on Illumina NovaSeq 6000.			Controlled	scRNA	Sample	UPN3074_HM5473_scRNA_S9_L003_I1_001.fastq.gz	1697294015	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/v2/UPN3074_HM5473_scRNA_S9_L003_I1_001.fastq.gz	Illumina NovaSeq 6000		HM5473_scRNA	Paired end	Unspecified	Single-cells	Transcriptomic		Other	dd309affc1bde3f94fb3edafeccdce89	119	10	Illumina					UPN3074_HM5473_scRNA_S9_L003_I1_001				sequencing_file
e249ad75-f3d6-5b8b-b57c-541b49090f90	77af3cec-4bd7-568c-acd6-4f72fd1f0bce				['phs002504']	['/programs/phs002504']													Sequencing	dg.4DFC/44582039-37af-4666-b20c-677561b6beb4	DNA samples (32 from the technical cohort and 47 from the independent validation cohort) were sequenced using a custom amplicon panel (Paragon Genomics, Hayward, CA, USA), targeting 26 genes that are recurrently mutated in JMML (Supplementary Methods Table 1). Ten nanograms of genomic DNA were used for each library and were processed according to the manufacturer’s protocol. Library quality was assessed using the Bioanalyzer High Sensitivity DNA Analysis kit (Agilent, Santa Clara, CA, USA) and quantified using the Qubit HS assay (Thermo Fisher Scientific, Waltham, MA, USA). Dual-index libraries were sequenced on an Illumina MiSeq instrument using the 150 bp PE mode. Mean on-target sequencing depth was 1519x (median = 1297x). :: PMID: 33139265			Controlled	Hybrid Selection Bisulfite-Seq	Sample	UPN1447_HM2192_Dx_pb_Mseq_R1_001.fastq.gz	572627209	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN1447_HM2192_Dx_pb_Mseq_R1_001.fastq.gz	Illumina NovaSeq 6000		HM2192.Bisulfite-Seq	Paired end	Hybrid Selection	Not Reported	Genomic		Bisulfite-Seq	c98ad86f846c1865992631dc34e4ddc7	150	10	Illumina					UPN1447_HM2192_Dx_pb_Mseq_R1_001.fastq.gz				sequencing_file
