"type"	"id"	"reference_file_id"	"file_name"	"file_type"	"file_description"	"file_category"	"file_size"	"md5sum"	"reference_file_url"	"dcf_indexd_guid"	"study.id"
"reference_file"	"9b01992a-107d-541d-b2c6-c9783a54c794"	"a0edd453-2169-453c-9fb9-91b2f0e5f6db"	"PBCTFA.json"	"json"	"JSON file containing input source data"	"input source data"	"13781"	"d9ee1738c4b44d86c67b56ec2c8d1f1f"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCTFA.json"	"dg.4DFC/f0f21737-3a92-41a0-83cd-da50461aa2eb"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"3b717c17-8725-5e7a-b360-2ee042fea775"	"6dbf5a01-5653-4950-bfb5-ece1a2b73200"	"PBCTFE.json"	"json"	"JSON file containing input source data"	"input source data"	"15246"	"1e11979df2788fa24853c3e2f0b2ecc2"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCTFE.json"	"dg.4DFC/5daeb77a-0475-4197-90ad-5058dd33e7bf"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"c5355ff6-351a-5edf-99a3-f6b645de7077"	"68835192-e676-4a31-994c-f622f98dce31"	"PBCTFL.json"	"json"	"JSON file containing input source data"	"input source data"	"4768"	"91c8e9c517644758556b5a13081a5e79"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCTFL.json"	"dg.4DFC/38ed11f6-08f7-451d-904b-50f57077638c"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"00729eda-634d-5500-9379-c85968d5d921"	"ddd8467b-5130-4a4d-9847-180f3cd5b945"	"PBCTFT.json"	"json"	"JSON file containing input source data"	"input source data"	"26510"	"187343208047528b127efd4c118ee573"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCTFT.json"	"dg.4DFC/baf73d0f-9d87-4351-9308-d7632551bc71"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"1081b9ad-1ffd-5481-a9dd-125187d6536b"	"9e53b351-00c9-432f-8bc8-59f70510570b"	"PBCTFZ.json"	"json"	"JSON file containing input source data"	"input source data"	"16300"	"34febfa0c36a5d31a1e0f8b9c99a1cb9"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCTFZ.json"	"dg.4DFC/a9e2dbfa-896f-49e2-89bc-d37bc78daedb"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"7ee3f35f-250b-5323-8ef7-dc7248fe8a92"	"be06274e-3cfb-4264-9334-1e0022ca7421"	"PBCTGA.json"	"json"	"JSON file containing input source data"	"input source data"	"25451"	"18571463d646206f0a1a255399224bf0"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCTGA.json"	"dg.4DFC/d5f6b505-66a1-4353-a82b-0aa0c61f063e"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"03680a53-5d06-56e5-afad-de5fe1ce4057"	"9d452bee-834f-42f0-a2a0-5fee13f5bde0"	"PBCTGB.json"	"json"	"JSON file containing input source data"	"input source data"	"16351"	"8df156f24ea3d4293a0c325de8b07000"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCTGB.json"	"dg.4DFC/902fdfc0-a2f7-40b1-ae52-0a0261e372bb"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"81983e0c-8eca-5fa4-9dda-feda6507007a"	"a297daee-60bc-4627-a654-66d143b0b5e3"	"PBCTGJ.json"	"json"	"JSON file containing input source data"	"input source data"	"25386"	"1d829c3419b74753dd2f8745d108ad20"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCTGJ.json"	"dg.4DFC/66b2a8ee-fd6a-4700-b517-4430b010e5ea"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"3e13b17a-2589-5491-ad28-8aa321d0174f"	"7a105e7b-86a5-4e3a-8145-97a7a97b8be1"	"PBCTGP.json"	"json"	"JSON file containing input source data"	"input source data"	"14905"	"d80396607c53a7c55d1b3f807364e34c"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCTGP.json"	"dg.4DFC/7a90f04c-7b28-48e2-b081-b1e5ab4b6908"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"795f9cca-2358-5b46-b230-5f1afb249ce1"	"32e74839-ec07-43bf-9508-8fe6ac8fab0f"	"PBCTGR.json"	"json"	"JSON file containing input source data"	"input source data"	"26877"	"6ea1d22d7c560f1bbf039a2aa48dc31f"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCTGR.json"	"dg.4DFC/b18ec75d-cb59-4a98-990d-8d91f15f7d42"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"1c8c8aa7-01fc-5bc6-94d6-6f1a14d01db7"	"b47903e8-f2c1-4848-b093-7be5ab8028cd"	"PBCTHB.json"	"json"	"JSON file containing input source data"	"input source data"	"25348"	"cb88ed083a845180f37997aff41fa392"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCTHB.json"	"dg.4DFC/4f58b033-1890-48dc-ba26-c0be9d351df2"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"092db298-2f98-5cf3-8e13-597a142e7cc2"	"efb67dee-307f-4085-871b-cbc1b29e49d5"	"PBCTHC.json"	"json"	"JSON file containing input source data"	"input source data"	"25393"	"b172935b089ee85aae2e2cc8fa93ffda"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCTHC.json"	"dg.4DFC/e06f6d12-bd91-4652-9729-587a22acccc9"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"f83386a2-3ae5-5b84-a2d1-9dcd0654e683"	"c855484b-82dd-4ca7-ace2-c286d7291323"	"PBCTHE.json"	"json"	"JSON file containing input source data"	"input source data"	"5658"	"4b7b6c290075216bdac90be8cc752568"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCTHE.json"	"dg.4DFC/062e2b83-6621-41dc-89d0-061dd89832b9"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"d601a822-b0d1-5a90-9326-f040368b1902"	"625b4fd9-a50f-449e-a5d7-91d5a9382b66"	"PBCTHI.json"	"json"	"JSON file containing input source data"	"input source data"	"26549"	"68e9aed7ede75cb49c83e4e98b714433"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCTHI.json"	"dg.4DFC/277d7aa0-d233-424e-bf1a-30104e853800"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"39923d15-4c76-53a7-99b7-7364866ec0e0"	"254689fb-90fe-4faf-aff0-7e645fdfdd49"	"PBCTHV.json"	"json"	"JSON file containing input source data"	"input source data"	"15217"	"2f29b149843e04e8eed6a47c68103b8d"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCTHV.json"	"dg.4DFC/820e07aa-8236-49d5-91bc-d08e7b7df3be"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"1c586879-8ac4-5fdc-9943-2ff393c14125"	"498c48e9-e696-40ab-9ff7-0cfcb1181100"	"PBCTIF.json"	"json"	"JSON file containing input source data"	"input source data"	"25359"	"5b0447464bfae70bab3a79b3f45ec00d"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCTIF.json"	"dg.4DFC/8a35af29-a6cf-409e-b4ce-a98389917b65"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"139ef3ca-5c70-59a7-b57a-29a931df8547"	"ac4e82df-4709-4bc4-be27-92c87d57aa0f"	"PBCTIN.json"	"json"	"JSON file containing input source data"	"input source data"	"15295"	"d543043b0a6dde70bd650de1a1158f8b"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCTIN.json"	"dg.4DFC/4509956a-2d82-47af-9805-dfe0c2e1e7e3"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"be728cdd-ee75-5fc1-8a69-afa2fd985bb6"	"49ff95e8-ffcf-4675-8396-b959c74e2d9f"	"PBCTIT.json"	"json"	"JSON file containing input source data"	"input source data"	"25326"	"86ea2a3d0e4a076293eb277687638c67"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCTIT.json"	"dg.4DFC/e84a346d-0565-49f2-a720-5a42da0498c5"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"fd26aff5-4772-5532-baf5-754526035c0f"	"0a78aa48-7983-4fa6-8fcd-e4c8569df60e"	"PBCTIU.json"	"json"	"JSON file containing input source data"	"input source data"	"18632"	"6cfb537ce35dc39b66802d860d46f788"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCTIU.json"	"dg.4DFC/63b4764b-6b49-449b-8652-dc6edec032fc"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"510f73ea-16ce-5190-990a-6e688193fcb3"	"bcf818a5-629d-4191-8a13-4eabab525f64"	"PBCTIZ.json"	"json"	"JSON file containing input source data"	"input source data"	"13746"	"9abade8c9a38d694a8d53f2cc3b91e81"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCTIZ.json"	"dg.4DFC/43ebf569-c451-4a1f-9319-bd657994e3b8"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"6b65cdea-81a3-58f4-a2a5-23103c9d9514"	"b94dab69-b6c0-4598-bc09-31b5ffdbba2d"	"PBCTJE.json"	"json"	"JSON file containing input source data"	"input source data"	"25374"	"03f3f76c0635e4e7c1b493a532ebe22c"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCTJE.json"	"dg.4DFC/33c5c61c-5251-49e5-85a5-1d3a95c97c73"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"b3025c5b-51ef-5019-855d-24a9c1bb1219"	"0982f3f2-c081-4f4b-ba03-eedef20fb149"	"PBCTJG.json"	"json"	"JSON file containing input source data"	"input source data"	"15243"	"c8863098c3c7070b1cfc4a07f61ae478"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCTJG.json"	"dg.4DFC/e3dcea90-e020-4f6a-bb5d-32412b371eb7"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"b50e7a95-04df-5878-afd8-592d9e4a13f6"	"31864d75-90d3-428d-9b17-40fbf49754f4"	"PBCTJR.json"	"json"	"JSON file containing input source data"	"input source data"	"25723"	"7be94f4d090b7c965516a16393166a11"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCTJR.json"	"dg.4DFC/d0d8fbb6-121e-4d00-a964-b471185ff6ce"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"415af95f-0cdc-5864-8aa8-faaafada3d0f"	"40c00a66-7b4a-477c-bbb8-2e3bfabfb352"	"PBCTJT.json"	"json"	"JSON file containing input source data"	"input source data"	"6147"	"c0bef12ff2d884b83a2efb7891e36e10"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCTJT.json"	"dg.4DFC/1b308d03-d2a4-4a85-9b0e-aa63eb3e51ac"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"a6b14794-c431-52ff-ba63-bbb0f8639125"	"e37ddb7d-4a3f-4a62-87ea-2c040ac150f2"	"PBCTJW.json"	"json"	"JSON file containing input source data"	"input source data"	"15274"	"fe4c271cd7faff1bdeb41bc9bcb8ad6a"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCTJW.json"	"dg.4DFC/1b4ba01f-1440-48ad-895d-2960bbac0b70"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"f3b48bf1-1147-5200-8c3a-183cdca1d0bb"	"5cadf121-052d-412f-88ea-ad521c9dc79c"	"PBCTJY.json"	"json"	"JSON file containing input source data"	"input source data"	"15296"	"a52f19c0529328460a93fda2ce574f94"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCTJY.json"	"dg.4DFC/a0346cdb-a78f-496d-aecc-c242e166296f"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"ba6a284f-eccd-501c-a2e3-111254df4058"	"75880368-5ef8-41a0-8814-4d3a38d440f1"	"PBCTKD.json"	"json"	"JSON file containing input source data"	"input source data"	"25735"	"b4fe7b01749bc175c05e26a82835e431"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCTKD.json"	"dg.4DFC/88a7c489-4a57-4a15-83f2-7e00fb7978af"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"26fa934a-3905-5bfb-9ae1-1c583f66471a"	"9acb32ae-62e4-4d23-a044-ade191877c78"	"PBCTKN.json"	"json"	"JSON file containing input source data"	"input source data"	"26556"	"f0b8d5293cd740e00aaed55e88e0f8d6"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCTKN.json"	"dg.4DFC/a7f61a43-8809-413f-a627-8d8c5ba86d7a"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"d6912c0b-7a47-5712-8804-379b04ef8194"	"1719aa78-1b59-4bdb-8a15-eb5ec9e58fda"	"PBCTKV.json"	"json"	"JSON file containing input source data"	"input source data"	"15180"	"a5fa4552279a4e3f735a077cd68d60c1"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCTKV.json"	"dg.4DFC/2a502c3e-9f48-4d1c-aa87-14e78a1cfe4b"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"09fadb73-bd1c-5e39-87ee-d3f53e394fda"	"10cab0ad-3d0b-4b0f-a9cb-79c35a2197f1"	"PBCTLG.json"	"json"	"JSON file containing input source data"	"input source data"	"25423"	"d224f311d133a253addaf7d221cb7d0e"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCTLG.json"	"dg.4DFC/2f23d2ec-d891-4cb8-a4ab-97b8051bb9f8"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"348f05d1-0216-5b46-bf7f-5ef117130d77"	"967059f3-b924-44ce-a745-b8930435f23b"	"PBCTLJ.json"	"json"	"JSON file containing input source data"	"input source data"	"16696"	"711cd25dbc9ab319c6f24973dac21ab9"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCTLJ.json"	"dg.4DFC/46dcf12a-abed-44a3-870b-e4202e2653f8"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"e7a01bb7-a092-5e32-a834-2eaec2b20fa0"	"3bfcd619-9f0e-4a76-9b1b-0d3163a1ae25"	"PBCTLM.json"	"json"	"JSON file containing input source data"	"input source data"	"25412"	"cdd4b4de7b25587d27a3af297164e747"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCTLM.json"	"dg.4DFC/cb204fa8-d860-4678-bf8f-e103e3c70f92"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"d74a5834-226b-53b7-97b3-100a7aca6f9c"	"15caf0f8-1d7a-4f5a-9874-2dc7733bf41e"	"PBCTLR.json"	"json"	"JSON file containing input source data"	"input source data"	"16433"	"072c445ab2714b34c8f142a17d82d993"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCTLR.json"	"dg.4DFC/430d8842-48d1-439c-bcf7-da8ec5e7298a"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"56997070-5caa-5f4d-9ad0-484bbca81896"	"b2b8997c-2a41-4e0d-bc81-c31b5b94854e"	"PBCTLY.json"	"json"	"JSON file containing input source data"	"input source data"	"16421"	"9f936750a0ba4687174176cd7f8cbe91"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCTLY.json"	"dg.4DFC/239950d4-7d55-400a-8844-dd53dad5210c"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"a2fd8f33-6609-578d-b2ca-4d3d7086d28f"	"f03e7179-6cc7-45e6-a3bd-fa4a15f25cb4"	"PBCTMF.json"	"json"	"JSON file containing input source data"	"input source data"	"13742"	"4823a2f318f571422ce7f8549f583de7"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCTMF.json"	"dg.4DFC/00e9e821-f7b1-468e-b4a0-67487a086f7f"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"080e41fb-e7bf-5e68-ae57-6d106a7ace60"	"9d460a61-d910-45f7-9806-60a523673978"	"PBCTMG.json"	"json"	"JSON file containing input source data"	"input source data"	"13742"	"b20a10840623b4c290da16abfa840f93"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCTMG.json"	"dg.4DFC/8d58939a-ee0a-408b-a2d8-1da8393ee6bf"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"48ca131e-e64a-57ba-bf9e-7faa0e9ed56a"	"3f2f179f-4314-4cf2-98b6-45356b45d7e0"	"PBCTML.json"	"json"	"JSON file containing input source data"	"input source data"	"25354"	"dbaa3cee85ac3cd482f34940d99e3181"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCTML.json"	"dg.4DFC/42d196f6-bc76-4bba-bb24-388053dd4782"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"16757c58-8db0-57e2-b98d-537889d4fe41"	"4a6acb48-f20a-4a91-9217-ffd4f52cd58b"	"PBCTMN.json"	"json"	"JSON file containing input source data"	"input source data"	"25715"	"87d470c93b6b06534a75d879751cfcd5"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCTMN.json"	"dg.4DFC/f8018908-b755-4524-87c1-e8eacac29582"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"443c1b8f-bb18-521d-a6c9-e4680b32bb14"	"bb97dcbb-e53c-49fb-9e3b-4c765738773d"	"PBCTMV.json"	"json"	"JSON file containing input source data"	"input source data"	"25335"	"3b6288d3972854739a40e381f04890c7"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCTMV.json"	"dg.4DFC/0db861c3-ddac-4d03-b454-4c8e916afca1"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"5641869d-46db-5748-8435-f9259d545fd0"	"1e76f968-271f-4a62-9b81-df6e0ba671de"	"PBCTND.json"	"json"	"JSON file containing input source data"	"input source data"	"25295"	"44f2a001c884e7d47f034fdfd1919cf4"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCTND.json"	"dg.4DFC/c51c1063-846a-465a-a13a-8eb837731ebd"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"84421360-b37f-5b3c-a4f8-f1ab269e1b53"	"eb3d0631-d310-40fe-83e9-82a41f4d65f2"	"PBCTNM.json"	"json"	"JSON file containing input source data"	"input source data"	"25405"	"f3f98dbca7408bffa9bd141bbbf02bab"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCTNM.json"	"dg.4DFC/9e79e05b-93b3-4e12-ae63-e63abc109ab2"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"0d5799dd-3af6-5ce8-b2c8-6be15ce5ee74"	"ab29cdd7-a026-4610-9d4f-d7ee86736928"	"PBCTNP.json"	"json"	"JSON file containing input source data"	"input source data"	"3631"	"fba76599143fbf3b6a4e237787e6662c"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCTNP.json"	"dg.4DFC/aa6f0e25-e846-479b-817a-5a4e3216b378"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"65c49cd7-dc9f-5cf5-a172-85a0045afdcf"	"304730c1-fbef-4dc2-b8b7-7e9293ede232"	"PBCTNR.json"	"json"	"JSON file containing input source data"	"input source data"	"4230"	"293bd1d3aa4a5420febbf6eb894c0501"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCTNR.json"	"dg.4DFC/3ab76774-f88a-46d8-a1d7-b98195209613"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"8e5b063b-0f27-5a41-88db-14f67ccc3c5b"	"ca8c0f19-e1ff-42aa-b92e-0ee8346f7794"	"PBCTNX.json"	"json"	"JSON file containing input source data"	"input source data"	"25360"	"fa73aa4dcd5bc58ad833d26be67e25b0"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCTNX.json"	"dg.4DFC/e45694f4-2fdc-4a5f-a81e-da8c42efc35c"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"9f1852c0-abc3-57cc-9e84-48653e4ec990"	"58d92882-4e06-4e38-a771-cf95379a59b0"	"PBCTNZ.json"	"json"	"JSON file containing input source data"	"input source data"	"15267"	"c60ca81766f791bf82350385cdfbcc26"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCTNZ.json"	"dg.4DFC/d24b03de-7489-4ce7-84f8-fd25a731c846"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"6b1a2561-caa1-51ca-bcac-1105dbf2a021"	"f70fe79f-1868-4b45-91e7-beafe62f28eb"	"PBCTPH.json"	"json"	"JSON file containing input source data"	"input source data"	"25726"	"79a70bb7148d08ef774d9b50674a7d28"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCTPH.json"	"dg.4DFC/0e07f71e-e084-4373-8785-498041daa02f"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"808c98ed-b230-55b4-83fc-27c17fa7704d"	"0f8efce5-e756-4407-b5f3-bfbc941a3695"	"PBCTPJ.json"	"json"	"JSON file containing input source data"	"input source data"	"25383"	"c9844421a92177c1592abd5d2245a7be"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCTPJ.json"	"dg.4DFC/304273a6-d2e8-43a7-9b4c-eaaba34abbcc"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"ab6da30c-677c-54dc-9138-8e6dbb137f66"	"d95874f6-7f24-4bf4-b592-aba85c2e919e"	"PBCTPP.json"	"json"	"JSON file containing input source data"	"input source data"	"15237"	"c5f0c901abb102f932be9827d5fa8c8a"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCTPP.json"	"dg.4DFC/3a2f7ee8-7b6a-47f7-b149-53fc394b5664"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"80db862a-a805-5e09-a76d-119edbaabb98"	"83cb018c-2af0-455b-8f42-0d05aecd9f18"	"PBCTPR.json"	"json"	"JSON file containing input source data"	"input source data"	"15265"	"a9d706c187fa88b8ab4d0b77b4311339"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCTPR.json"	"dg.4DFC/fefe3777-8d5c-4360-b71f-771b2301b26f"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"ed10b3e7-9faa-5508-8f5c-07ae1be973d1"	"d7845895-c5c9-4ea1-81e1-51760de889d8"	"PBCTRA.json"	"json"	"JSON file containing input source data"	"input source data"	"15539"	"524f2d9879f3cefe2e836f336e49394f"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCTRA.json"	"dg.4DFC/208eab40-0c9a-4b48-82d8-eaf1f0d6dee0"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
