type	sample.sample_id	file_name	file_type	file_description	uuid	file_size	md5sum	file_status	file_location	file_format	acl
file	GLIOMA01-i_5E9A-T1-A1-M01	CGP-S03-5E9A-305F1E05-T1-A1-M01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: Snap Frozen prepared tumor tissue sample	dd5c454b-e73f-5633-9c4c-aaffd8747685	140834560592	839342802741587a4c72cc52eb1eac36	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-5E9A-305F1E05-T1-A1-M01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_92AC-T1-A1-J02	CGP-S04-92AC-A97A3577-T1-A1-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: Snap Frozen prepared tumor tissue sample	0d322b2e-b908-53be-b918-0442c39bcbd9	21578687709	10705257d54e09ee882ddd7f2c1275dc	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-92AC-A97A3577-T1-A1-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_B813-T6-A2-J03	STAR_S05-B813-A2-J03u-T6_Aligned.out.bam	RNA Sequence File	RNA-seq: FFPE prepared matched normal tissue sample	2dfe8941-cd0e-5461-97ef-5fd7a6589a91	3984931631	eb8b90f217693386af15e01c6cca944b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/STAR_S05-B813-A2-J03u-T6_Aligned.out.bam	bam	['Open']
file	GLIOMA01-i_157E-T1-A1-J05	CGP-S04-157E-AC89768C-T1-A1-J05.bam	DNA Methylation Analysis File	RRBS: Snap Frozen prepared tumor tissue sample	7d19d533-2bff-5c64-913b-81d323138740	1459979492	2e8263515a9bfa991f14567077d42a0f	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-157E-AC89768C-T1-A1-J05.bam	bam	['Open']
file	GLIOMA01-i_56B5-T1-A1-J05	CGP-S03-56B5-648309AB-T1-A1-J05.bam	DNA Methylation Analysis File	RRBS: Snap Frozen prepared tumor tissue sample	35d0f681-a9f1-5047-a966-4bd485eee698	753480275	6156dd1e243a17fb1bca429f22b889cb	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-56B5-648309AB-T1-A1-J05.bam	bam	['Open']
file	GLIOMA01-i_8228-T6-A2-J01	CGP-S03-8228-9FD89728-T6-A2-J01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: FFPE prepared matched normal tissue sample	4060f69e-4169-5080-ad41-731f95b12e8e	154035949053	548ac18b79f9aff34c0a03660375b4f8	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-8228-9FD89728-T6-A2-J01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_66A9-T1-A2-J01	CGP-S03-66A9-11338876-T1-A2-J01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: FFPE prepared tumor tissue sample	10455da2-f7f7-503f-8b5f-6eea0f7deaf7	154944034365	2ab0ab278bcdcaae1b3e503802ce4b6c	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-66A9-11338876-T1-A2-J01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_92AC-T1-A1-J03	STAR_S04-92AC-A1-J03u-T1_Aligned.out.bam	RNA Sequence File	RNA-seq: Snap Frozen prepared tumor tissue sample	3a9bf6c3-0774-5e4d-af0f-828b87aefcb5	47026396249	d505d3a8a4d9be42bd2898d31ef4c4ce	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/STAR_S04-92AC-A1-J03u-T1_Aligned.out.bam	bam	['Open']
file	GLIOMA01-i_B023-T6-A1-J02	CGP-S04-B023-81618D5D-T6-A1-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: Snap Frozen prepared matched normal tissue sample	f2ba3b3f-246b-5425-b52a-fcc4aae92b4f	31791046617	e5c4cb3b45f331a48ec95483070549e6	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-B023-81618D5D-T6-A1-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_FC65-T1-A1-J02	CGP-S03-FC65-30BD854E-T1-A1-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: Snap Frozen prepared tumor tissue sample	594cb18d-3159-5e54-94e5-7e5b156e2cf5	18519007027	76a4cec12a4b307ca5afbca1fbb3f74c	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-FC65-30BD854E-T1-A1-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_D756-T1-A1-J01	CGP-S04-D756-E20ABBDA-T1-A1-J01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: Snap Frozen prepared tumor tissue sample	c7dff380-1864-5282-be93-7508d6ec96ce	149468007981	229d5d3fbfdd88736452c6f056f25adc	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-D756-E20ABBDA-T1-A1-J01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_F840-T1-A1-J05	CGP-S03-F840-52DBEAA5-T1-A1-J05.bam	DNA Methylation Analysis File	RRBS: Snap Frozen prepared tumor tissue sample	82c525af-af2a-5885-8846-b4622fa5b13f	1217241796	5cabedd1c21819978707cd4a21edd093	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-F840-52DBEAA5-T1-A1-J05.bam	bam	['Open']
file	GLIOMA01-i_AB3E-T1-A2-J02	CGP-S01-AB3E-DEC2077D-T1-A2-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: FFPE prepared tumor tissue sample	3fd9a0a8-e155-5b2a-8eb6-4ec5a09c98dc	11926796216	10a85b1104e30aae5cc3b17528619c3b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S01-AB3E-DEC2077D-T1-A2-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_8228-T1-A2-J02	CGP-S03-8228-CF6BE4A5-T1-A2-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: FFPE prepared tumor tissue sample	5994e715-1a76-579b-8d1e-c46f0ce05aec	17435177976	f2076360bbcbfb1261382ca5cc920f20	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-8228-CF6BE4A5-T1-A2-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_2EC9-T1-A1-J01	CGP-S04-2EC9-F464AC8F-T1-A1-J01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: Snap Frozen prepared tumor tissue sample	bc34dd86-5e2d-593b-a721-0ed414a81747	155802109881	aa65356fb46eef08af29314dcc9c4dc9	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-2EC9-F464AC8F-T1-A1-J01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_2EC9-T1-A1-J03	STAR_S04-2EC9-A1-J03u-T1_Aligned.out.bam	RNA Sequence File	RNA-seq: Snap Frozen prepared tumor tissue sample	edece79c-085b-596f-8619-dac23a1dd806	11021292734	ff759c0dba73a059603dfd703218a41a	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/STAR_S04-2EC9-A1-J03u-T1_Aligned.out.bam	bam	['Open']
file	GLIOMA01-i_1166-T1-A1-J01	CGP-S04-1166-3C6CFE5F-T1-A1-J01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: Snap Frozen prepared tumor tissue sample	aad8aeb7-f2df-5eb8-957f-4afae4d72bf2	153535125880	a30bef1a8c0c890f3861b5c4ebd73e0f	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-1166-3C6CFE5F-T1-A1-J01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_607E-T1-A1-J02	CGP-S04-607E-44261382-T1-A1-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: Snap Frozen prepared tumor tissue sample	4848bd5b-7dc2-5609-ab61-b995e033b2c5	22236647215	93123fe5e49f2ae6de1f958a299bf169	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-607E-44261382-T1-A1-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_6638-T1-A1-M01	CGP-S03-6638-239C72AB-T1-A1-M01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: Snap Frozen prepared tumor tissue sample	5e674af9-0bd1-5873-8cdf-d0f5e9e60de8	152291145603	31aece3f0b4489af28e8877629f0ad95	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-6638-239C72AB-T1-A1-M01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_2C4F-T6-A1-J02	CGP-S03-2C4F-2409AA70-T6-A1-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: Snap Frozen prepared matched normal tissue sample	b32d6c8e-493a-5be3-b4a5-40d6875d1d31	18286709588	5a57d19bc95ed8caf3a64fe34556ab2a	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-2C4F-2409AA70-T6-A1-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_E271-T1-A1-J02	CGP-S04-E271-C92971E7-T1-A1-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: Snap Frozen prepared tumor tissue sample	f4a00bca-4d67-5114-8cb9-fefd4cd68700	22793252856	4167c28cf62f7a39beb1df11b5243556	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-E271-C92971E7-T1-A1-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_6E45-T1-A1-M01	CGP-S03-6E45-DB2E7D85-T1-A1-M01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: Snap Frozen prepared tumor tissue sample	68da14b1-4582-5ac2-9d8d-5de11b995b36	147261672184	95fa374e6098cf4f16711ad4a117fbe5	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-6E45-DB2E7D85-T1-A1-M01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_157E-T6-A1-J01	CGP-S04-157E-7CE399D6-T6-A1-J01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: Snap Frozen prepared matched normal tissue sample	959e635b-ccd0-5da0-b4aa-10ae7eb887c5	155762974924	e7ddc6aa8515408f3362570be04e5c03	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-157E-7CE399D6-T6-A1-J01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_4BAC-T1-A2-J02	CGP-S02-4BAC-05A68C33-T1-A2-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: FFPE prepared tumor tissue sample	6f77bb6a-b61e-5441-bf9f-bf47bb3edfbd	18674350607	d601cef64a05c95b8d8c3feb667d0b73	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S02-4BAC-05A68C33-T1-A2-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_60DA-T1-A1-J05	CGP-S02-60DA-8223E438-T1-A1-J05.bam	DNA Methylation Analysis File	RRBS: Snap Frozen prepared tumor tissue sample	8c7a491e-e666-5541-ba92-2fcfb351b4bf	748393617	3f6e14085ce92c8bfcd4d4c9305a70df	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S02-60DA-8223E438-T1-A1-J05.bam	bam	['Open']
file	GLIOMA01-i_F8E7-T1-A2-J01	CGP-S03-F8E7-286E4D74-T1-A2-J01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: FFPE prepared tumor tissue sample	edf21de6-62d3-54dc-89f9-f49b9f364e35	134768457916	3db9b2ac76dbb24f100744f90e310b2b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-F8E7-286E4D74-T1-A2-J01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_6E45-T6-A1-J02	CGP-S03-6E45-53B36D0D-T6-A1-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: Snap Frozen prepared matched normal tissue sample	4476d5c9-420b-546e-8756-9f7d5cf4fa2a	19430913605	faa2e215a0fe37711e1229f94fb0b6c0	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-6E45-53B36D0D-T6-A1-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_B2DC-T1-A2-J02	CGP-S01-B2DC-4F562C63-T1-A2-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: FFPE prepared tumor tissue sample	d5e2c1f8-0a6f-521f-a4f6-2485be6ba713	10300306759	26229a1f47042b120579e73fa86098e7	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S01-B2DC-4F562C63-T1-A2-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_DCD0-T6-A2-J02	CGP-S01-DCD0-2F7F224E-T6-A2-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: FFPE prepared matched normal tissue sample	f4ff2f37-fab6-5e9a-8630-da0a6797a2ab	10058211302	b3af65ec6fffa58d0787aae936a77f40	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S01-DCD0-2F7F224E-T6-A2-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_03A6-T6-A1-J02	CGP-S03-03A6-D5E53E60-T6-A1-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: Snap Frozen prepared matched normal tissue sample	abe86f27-751f-518a-af53-4ea3d8cabb72	18110060823	28e448ff92a00d5a500a24cfeaf3e6f8	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-03A6-D5E53E60-T6-A1-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_99AF-T1-A2-J05	CGP-S01-99AF-69CD76D1-T1-A2-J05.bam	DNA Methylation Analysis File	RRBS: FFPE prepared tumor tissue sample	6c034b87-093a-539f-aa61-a88183cc77b5	292074279	db168c7e80a5723f4db5cbe1e1b16d0b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S01-99AF-69CD76D1-T1-A2-J05.bam	bam	['Open']
file	GLIOMA01-i_22C7-T1-A1-J02	CGP-S04-22C7-49266C61-T1-A1-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: Snap Frozen prepared tumor tissue sample	3fe57a15-338e-5920-9258-3ba1e43a82b9	19996348522	9de5281eabf43a9bc123c47dd979fc15	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-22C7-49266C61-T1-A1-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_1793-T1-A1-J05	CGP-S03-1793-5EC635FF-T1-A1-J05.bam	DNA Methylation Analysis File	RRBS: Snap Frozen prepared tumor tissue sample	ea29c1f6-b632-561c-8487-0309a9a234d4	557806310	7d49b5754da9fa4db23d369482857deb	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-1793-5EC635FF-T1-A1-J05.bam	bam	['Open']
file	GLIOMA01-i_4D0C-T6-A1-J02	CGP-S04-4D0C-2B84364E-T6-A1-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: Snap Frozen prepared matched normal tissue sample	3aa50cfd-ad22-50a0-ac65-5e8fe80e5fb1	22579175036	0d0461658a7a9d2b0ab9b24b1722ff54	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-4D0C-2B84364E-T6-A1-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_B3CE-T1-A1-J05	CGP-S03-B3CE-96B16267-T1-A1-J05.bam	DNA Methylation Analysis File	RRBS: Snap Frozen prepared tumor tissue sample	ce009d93-2641-5be2-8975-74fb17b32911	776179603	bcaec96a9f8317d8275a3d4630279cf3	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-B3CE-96B16267-T1-A1-J05.bam	bam	['Open']
file	GLIOMA01-i_8743-T1-A1-J03	STAR_S04-8743-A1-J03u-T1_Aligned.out.bam	RNA Sequence File	RNA-seq: Snap Frozen prepared tumor tissue sample	33e1550a-fe69-573a-8128-cde7ba465fdd	16004173261	1863d229048532b167999008889a971e	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/STAR_S04-8743-A1-J03u-T1_Aligned.out.bam	bam	['Open']
file	GLIOMA01-i_1165-T1-A2-J02	CGP-S03-1165-177480CC-T1-A2-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: FFPE prepared tumor tissue sample	87f5e06d-73ac-5123-8716-5ab684149127	17118993493	6bcc0cd0a057a8751d2eef44aa2e736b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-1165-177480CC-T1-A2-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_6E45-T1-A1-J05	CGP-S03-6E45-DB2E7D85-T1-A1-J05.bam	DNA Methylation Analysis File	RRBS: Snap Frozen prepared tumor tissue sample	0dd3cd1b-c5aa-5c2e-ae02-ebec95f6fe31	648108029	53e276beb85db606d15b194e1c105d54	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-6E45-DB2E7D85-T1-A1-J05.bam	bam	['Open']
file	GLIOMA01-i_B3CE-T1-A1-J02	CGP-S03-B3CE-96B16267-T1-A1-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: Snap Frozen prepared tumor tissue sample	8c6c2fc7-91f1-56f8-9992-35ba23681345	16145435136	0b95d41b5dfd24868bdacbd03a05f670	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-B3CE-96B16267-T1-A1-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_905D-T6-A2-J01	CGP-S03-905D-35BE115A-T6-A2-J01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: FFPE prepared matched normal tissue sample	407418d4-4234-540f-9619-c3591f398578	144289495157	d4cbe25d20220807253aebceb7dbea90	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-905D-35BE115A-T6-A2-J01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_BF76-T6-A1-J02	CGP-S04-BF76-6050E5B1-T6-A1-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: Snap Frozen prepared matched normal tissue sample	95a9f528-b7f3-549d-8237-265d402d094e	19043597862	b03eba84a420e73452ce595d56fd94be	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-BF76-6050E5B1-T6-A1-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_DCD0-T1-A2-J02	CGP-S01-DCD0-D0E25CB1-T1-A2-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: FFPE prepared tumor tissue sample	3c7e3f6a-32cd-57de-9685-6138937bc03b	13890657017	0975fffa782421c252e86560e935374d	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S01-DCD0-D0E25CB1-T1-A2-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_A71E-T6-A1-J02	CGP-S01-A71E-6FC763AF-T6-A1-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: Snap Frozen prepared matched normal tissue sample	5ff615db-c65b-5fd1-b4f5-99e346e38d99	20772564963	70f4ed6e7c2a59d75f746afb7adafdb5	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S01-A71E-6FC763AF-T6-A1-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_B70F-T6-A1-J02	CGP-S03-B70F-DFE4665C-T6-A1-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: Snap Frozen prepared matched normal tissue sample	9dd161bd-698b-5474-b9dd-0a5021ea9e28	18808479434	a03668f7e0809488428b0779ea2437c4	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-B70F-DFE4665C-T6-A1-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_6638-T6-A1-M01	CGP-S03-6638-1EB9F5AD-T6-A1-M01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: Snap Frozen prepared matched normal tissue sample	ae68e433-1117-5015-9f3b-d4c03b700e6e	154707274563	c3a593f5d46cd9d1dc178d51e8798463	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-6638-1EB9F5AD-T6-A1-M01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_8743-T1-A1-J01	CGP-S04-8743-0B1327FF-T1-A1-J01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: Snap Frozen prepared tumor tissue sample	caa1225a-6059-5e63-92de-12f59009b9bc	143407157369	c73d882ea00bfb292d166549ac47a599	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-8743-0B1327FF-T1-A1-J01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_05CA-T1-A2-J01	CGP-S03-05CA-3A6FA30F-T1-A2-J01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: FFPE prepared tumor tissue sample	2a9baeb2-f16e-582c-97cd-f922e752b97a	171652293486	7c115353ac39544623339bb3aedf5de7	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-05CA-3A6FA30F-T1-A2-J01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_750B-T1-A1-J02	CGP-S03-750B-76E20FE7-T1-A1-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: Snap Frozen prepared tumor tissue sample	dd5cec7b-48db-57a7-8280-999dc9e946ae	22122047475	50fee3b8f7d2559415d01ced1e11db99	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-750B-76E20FE7-T1-A1-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_64C0-T1-A2-J01	CGP-S05-64C0-FEA6A4B2-T1-A2-J01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: FFPE prepared tumor tissue sample	ff77dc51-69a0-5820-ae8a-f9b573ba38d4	161608475342	6de3512eb914c574631feccf82c4fd60	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S05-64C0-FEA6A4B2-T1-A2-J01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_4990-T6-A2-J01	CGP-S01-4990-0F57044D-T6-A2-J01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: FFPE prepared matched normal tissue sample	425f4704-96bd-5836-8e75-398bf0e5eabe	189897958340	4eaef04dfa9131afa1c1b2c9d8c55f49	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S01-4990-0F57044D-T6-A2-J01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_8A0A-T6-A2-J01	CGP-S02-8A0A-F6BD4502-T6-A2-J01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: FFPE prepared matched normal tissue sample	fc15505d-6bd4-5d42-81f6-bfa855f50f5c	134025590681	90fc07c4a9d3a2f00741c5838018806a	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S02-8A0A-F6BD4502-T6-A2-J01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_66A9-T1-A2-J02	CGP-S03-66A9-11338876-T1-A2-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: FFPE prepared tumor tissue sample	4cbaba10-c460-5474-93f6-682c9030faed	20619339345	fae93ba4ea59a49587701f0a785aac11	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-66A9-11338876-T1-A2-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_B4F5-T6-A2-J01	CGP-S03-B4F5-E12CCAED-T6-A2-J01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: FFPE prepared matched normal tissue sample	c43c0707-59a2-549f-9b7a-b5c508ebeee6	145778872186	093218070639489b375802a0804f7911	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-B4F5-E12CCAED-T6-A2-J01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_1793-T6-A2-J01	CGP-S03-1793-A73A47E0-T6-A2-J01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: FFPE prepared matched normal tissue sample	41340e8d-019b-57c6-a8cf-931b7484359a	158053176693	c6bf3d7c04abfbb92f73e7d05de403df	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-1793-A73A47E0-T6-A2-J01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_B023-T1-A1-J01	CGP-S04-B023-CE0209C8-T1-A1-J01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: Snap Frozen prepared tumor tissue sample	ad1b0d9e-4125-5290-b74a-f348abd0cd2e	145186522625	8891395a2aec69a3c847c461dfc236e0	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-B023-CE0209C8-T1-A1-J01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_D732-T1-A1-M03	STAR_S03-D732-A1-M03u-T1_Aligned.out.bam	RNA Sequence File	RNA-seq: Snap Frozen prepared tumor tissue sample	d4ccb4ed-b318-5ea2-a24b-ab2a0005f7a6	8821755521	bcc818bf017e007d7d06ae26d4ad7faa	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/STAR_S03-D732-A1-M03u-T1_Aligned.out.bam	bam	['Open']
file	GLIOMA01-i_4AAB-T1-A1-M03	STAR_S03-4AAB-A1-M03u-T1_Aligned.out.bam	RNA Sequence File	RNA-seq: Snap Frozen prepared tumor tissue sample	d04a43b6-d59f-568f-ae0e-e8744751c200	8748622202	0c39b38623bc31f5a22cf6b9f4697a76	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/STAR_S03-4AAB-A1-M03u-T1_Aligned.out.bam	bam	['Open']
file	GLIOMA01-i_1165-T1-A2-J05	CGP-S03-1165-177480CC-T1-A2-J05.bam	DNA Methylation Analysis File	RRBS: FFPE prepared tumor tissue sample	e27112a9-6552-5aa5-a467-f2edc988befa	401401532	0bb3feabe6e5f0dd3948a5a7a3cf5645	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-1165-177480CC-T1-A2-J05.bam	bam	['Open']
