type	sample.sample_id	file_type	file_description	file_name	uuid	file_size	md5sum	file_status	file_location	file_format
file	GLIOMA01-i_8A0A-T6-A2-J02	Index File	Index file was generated using samtools index command	CGP-S02-8A0A-F6BD4502-T6-A2-J02.aln.dup.realn.recal.rp.bam.bai	b87692d3-66c9-5194-8b36-801b5c9633fb	3723664	2f617055373560b47ea9748eaff7c212	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S02-8A0A-F6BD4502-T6-A2-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_8BDE-T1-A1-J05	Index File	Index file was generated using samtools index command	CGP-S01-8BDE-B06D5B91-T1-A1-J05.bam.bai	03842291-fa85-5014-816a-65856bd8b235	3627816	42d8b23f48d8761931693de3fe0abc61	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S01-8BDE-B06D5B91-T1-A1-J05.bam.bai	bai
file	GLIOMA01-i_905D-T1-A2-J01	Index File	Index file was generated using samtools index command	CGP-S03-905D-889A51E3-T1-A2-J01.aln.dup.realn.recal.rp.bam.bai	456a4908-514d-5996-9b18-d5441cdf3fc4	7970936	c2bc95368b9bf541c7f123a1c6e926db	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-905D-889A51E3-T1-A2-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_905D-T1-A2-J02	Index File	Index file was generated using samtools index command	CGP-S03-905D-889A51E3-T1-A2-J02.aln.dup.realn.recal.rp.bam.bai	c39e0415-a294-5d63-a8e9-74d66aec54b4	3543600	215070f5d0f3794bae8075f425f4d5a5	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-905D-889A51E3-T1-A2-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_905D-T6-A2-J01	Index File	Index file was generated using samtools index command	CGP-S03-905D-35BE115A-T6-A2-J01.aln.dup.realn.recal.rp.bam.bai	b089ca67-9797-56b9-9982-07494d82be92	7754944	23dbf4b3186c65583d0a807128736d3c	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-905D-35BE115A-T6-A2-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_92AC-T1-A1-J01	Index File	Index file was generated using samtools index command	CGP-S04-92AC-A97A3577-T1-A1-J01.aln.dup.realn.recal.rp.bam.bai	598c86ae-f047-5e3e-bc86-19b266862718	7635624	9e32fdbc04017ce2b356944c7d2b0f07	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-92AC-A97A3577-T1-A1-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_92AC-T1-A1-J02	Index File	Index file was generated using samtools index command	CGP-S04-92AC-A97A3577-T1-A1-J02.aln.dup.realn.recal.rp.bam.bai	a8209e74-d1fc-55cc-a5df-32e3dd1d7668	3571720	07b7549c11a8ae5db8ce548a1da49ca2	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-92AC-A97A3577-T1-A1-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_92AC-T1-A1-J05	Index File	Index file was generated using samtools index command	CGP-S04-92AC-A97A3577-T1-A1-J05.bam.bai	7a7ef45f-04a5-5d1e-8faa-f5ead28d2230	3706576	8ea8fd217e2811e3efcf6945cafd4c44	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-92AC-A97A3577-T1-A1-J05.bam.bai	bai
file	GLIOMA01-i_92AC-T6-A1-J01	Index File	Index file was generated using samtools index command	CGP-S04-92AC-DC7048DC-T6-A1-J01.aln.dup.realn.recal.rp.bam.bai	61d66135-3a7a-56fd-af67-dc9215c2c588	7659720	3824b290dd4807f824ac16d9cea7a8b9	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-92AC-DC7048DC-T6-A1-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_92AC-T6-A1-J02	Index File	Index file was generated using samtools index command	CGP-S04-92AC-DC7048DC-T6-A1-J02.aln.dup.realn.recal.rp.bam.bai	1410e857-dcde-556d-b3ba-a703cfc4bfa0	3578136	35329e3dbeca3577e62fca5fd07a2fd4	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-92AC-DC7048DC-T6-A1-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_95FC-T1-A2-J01	Index File	Index file was generated using samtools index command	CGP-S03-95FC-9C6A0907-T1-A2-J01.aln.dup.realn.recal.rp.bam.bai	db7417a9-6f2d-5d22-bf00-52511e29997b	7969832	c96b170af25b7cafe7d45db435b0932a	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-95FC-9C6A0907-T1-A2-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_95FC-T1-A2-J02	Index File	Index file was generated using samtools index command	CGP-S03-95FC-9C6A0907-T1-A2-J02.aln.dup.realn.recal.rp.bam.bai	127570e8-48a1-5dfa-a282-340c344d4464	3771344	35de7dff42e43720373a1fc3e95b6f1b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-95FC-9C6A0907-T1-A2-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_99AF-T1-A2-J01	Index File	Index file was generated using samtools index command	CGP-S01-99AF-69CD76D1-T1-A2-J01.aln.dup.realn.recal.rp.bam.bai	27b1bb8b-9c1c-52af-b272-79e879f3a0a0	8079080	09a5d31e09b1465c4deb6c57955b047a	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S01-99AF-69CD76D1-T1-A2-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_99AF-T1-A2-J02	Index File	Index file was generated using samtools index command	CGP-S01-99AF-69CD76D1-T1-A2-J02.aln.dup.realn.recal.rp.bam.bai	3e1f7c7e-022f-5191-854b-d42b9d320e72	3557352	6d0fff7af9228b17a4d16ed71d07ec87	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S01-99AF-69CD76D1-T1-A2-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_99AF-T1-A2-J05	Index File	Index file was generated using samtools index command	CGP-S01-99AF-69CD76D1-T1-A2-J05.bam.bai	62384a23-c3b2-5c72-8458-02db530868e1	3615648	2bad32a299d7816452667d0b3b2b19f9	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S01-99AF-69CD76D1-T1-A2-J05.bam.bai	bai
file	GLIOMA01-i_99AF-T6-A2-J01	Index File	Index file was generated using samtools index command	CGP-S01-99AF-1D489534-T6-A2-J01.aln.dup.realn.recal.rp.bam.bai	2f9cc8e0-84cb-5bed-b2a9-875f0e7bec38	8242040	480eae23878f6762de506e83d06a8aae	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S01-99AF-1D489534-T6-A2-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_99AF-T6-A2-J02	Index File	Index file was generated using samtools index command	CGP-S01-99AF-1D489534-T6-A2-J02.aln.dup.realn.recal.rp.bam.bai	37d38298-ade0-5c66-aa9a-5af40a2c14f2	3555128	807a3c630da9e46b991f108f4e210ecd	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S01-99AF-1D489534-T6-A2-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_A71E-T1-A1-J01	Index File	Index file was generated using samtools index command	CGP-S01-A71E-AA7EB45A-T1-A1-J01.aln.dup.realn.recal.rp.bam.bai	5f85e232-7e8b-584a-9b25-a0c1359d3fa2	7669888	fb8c905bc957bda7373749b879a8d92e	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S01-A71E-AA7EB45A-T1-A1-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_A71E-T1-A1-J02	Index File	Index file was generated using samtools index command	CGP-S01-A71E-AA7EB45A-T1-A1-J02.aln.dup.realn.recal.rp.bam.bai	778d1239-08cf-5df2-8615-695d7f894ab0	3591216	0b993f3daa5890f68418bfab688921c2	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S01-A71E-AA7EB45A-T1-A1-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_A71E-T1-A1-J05	Index File	Index file was generated using samtools index command	CGP-S01-A71E-AA7EB45A-T1-A1-J05.bam.bai	1b2d8448-7d3e-5079-bbe7-b254abb70b41	3726472	38c0d5dddfe48347876c04252e557762	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S01-A71E-AA7EB45A-T1-A1-J05.bam.bai	bai
file	GLIOMA01-i_A71E-T6-A1-J01	Index File	Index file was generated using samtools index command	CGP-S01-A71E-6FC763AF-T6-A1-J01.aln.dup.realn.recal.rp.bam.bai	7aef5b7e-767d-56f4-941b-a0e7850627b5	7610832	48aa2039a48c46e1e01f9b6b3790db91	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S01-A71E-6FC763AF-T6-A1-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_A71E-T6-A1-J02	Index File	Index file was generated using samtools index command	CGP-S01-A71E-6FC763AF-T6-A1-J02.aln.dup.realn.recal.rp.bam.bai	154271c9-6bac-5d8c-89cd-861674809526	3575328	85b0ce98eeb07434f5db009ebc7cb385	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S01-A71E-6FC763AF-T6-A1-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_A71E-T6-A1-J05	Index File	Index file was generated using samtools index command	CGP-S01-A71E-6FC763AF-T6-A1-J05.bam.bai	ff56a91a-f411-53a2-80af-f3d2f7039557	3540936	fca97c2c60a36574911ac0a68ce8d2e0	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S01-A71E-6FC763AF-T6-A1-J05.bam.bai	bai
file	GLIOMA01-i_A974-T1-A2-J01	Index File	Index file was generated using samtools index command	CGP-S02-A974-04822805-T1-A2-J01.aln.dup.realn.recal.rp.bam.bai	a6753e47-4d30-55da-bb89-2fc159e4c69f	7889568	523514ae51815900bb0ead41f5753972	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S02-A974-04822805-T1-A2-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_A974-T1-A2-J02	Index File	Index file was generated using samtools index command	CGP-S02-A974-04822805-T1-A2-J02.aln.dup.realn.recal.rp.bam.bai	3242ee93-3051-5631-a97b-e012d8a21a6d	3623080	6cbbb1818b3d522edcbd42e87cad64a2	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S02-A974-04822805-T1-A2-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_A974-T6-A2-J01	Index File	Index file was generated using samtools index command	CGP-S02-A974-FAC53263-T6-A2-J01.aln.dup.realn.recal.rp.bam.bai	f3eb01d4-4ec1-514c-a6d7-e7e07791511e	7934800	de0f95ba96f684ea00fbb34f7bffed09	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S02-A974-FAC53263-T6-A2-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_A974-T6-A2-J02	Index File	Index file was generated using samtools index command	CGP-S02-A974-FAC53263-T6-A2-J02.aln.dup.realn.recal.rp.bam.bai	9b61c303-0f51-598c-99a5-19404a49333b	3649680	ae36245aac77708c197939fec4ed0c96	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S02-A974-FAC53263-T6-A2-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_AB3E-T1-A2-J01	Index File	Index file was generated using samtools index command	CGP-S01-AB3E-DEC2077D-T1-A2-J01.aln.dup.realn.recal.rp.bam.bai	b4c8bff2-8e83-58e2-a907-c7a879438e04	7980568	16d2d965f7abc4f466372bac4e30bc85	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S01-AB3E-DEC2077D-T1-A2-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_AB3E-T1-A2-J02	Index File	Index file was generated using samtools index command	CGP-S01-AB3E-DEC2077D-T1-A2-J02.aln.dup.realn.recal.rp.bam.bai	d0999301-8599-5f5e-8368-aa6dddb01501	3719416	c2b9b681c4a797516c08e10bee64c257	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S01-AB3E-DEC2077D-T1-A2-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_AB3E-T6-A2-J01	Index File	Index file was generated using samtools index command	CGP-S01-AB3E-C2586F5A-T6-A2-J01.aln.dup.realn.recal.rp.bam.bai	830d5dce-92f3-587f-9354-040db7286f2b	8004688	2f9127670b5df330570cc902a53373af	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S01-AB3E-C2586F5A-T6-A2-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_AB3E-T6-A2-J02	Index File	Index file was generated using samtools index command	CGP-S01-AB3E-C2586F5A-T6-A2-J02.aln.dup.realn.recal.rp.bam.bai	f203eb8f-4a31-5a14-b9ec-d28e6a2e91d8	3883872	db92292eba35f22347cdc181c5e526c3	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S01-AB3E-C2586F5A-T6-A2-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_B023-T1-A1-J01	Index File	Index file was generated using samtools index command	CGP-S04-B023-CE0209C8-T1-A1-J01.aln.dup.realn.recal.rp.bam.bai	042adc33-80c1-5098-be15-91068cbd8df4	7587080	2831c39b763a6f6a43962b1cbe0b1781	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-B023-CE0209C8-T1-A1-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_B023-T1-A1-J02	Index File	Index file was generated using samtools index command	CGP-S04-B023-CE0209C8-T1-A1-J02.aln.dup.realn.recal.rp.bam.bai	d49df318-4912-555d-a5d0-bae256cd7d98	3561920	e67eedd4f6a11bb6cbaa6a01dc300a45	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-B023-CE0209C8-T1-A1-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_B023-T1-A1-J05	Index File	Index file was generated using samtools index command	CGP-S04-B023-CE0209C8-T1-A1-J05.bam.bai	4cfac014-5561-5787-9945-6f4abcfda308	3742904	7d6b5092a4914eb6d386eb6e677001f6	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-B023-CE0209C8-T1-A1-J05.bam.bai	bai
file	GLIOMA01-i_B023-T6-A1-J01	Index File	Index file was generated using samtools index command	CGP-S04-B023-81618D5D-T6-A1-J01.aln.dup.realn.recal.rp.bam.bai	eca7f924-e3a8-597e-b968-66179fdc59b9	7659480	5ce13cf24466840ac4bb2e854bee71d0	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-B023-81618D5D-T6-A1-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_B023-T6-A1-J02	Index File	Index file was generated using samtools index command	CGP-S04-B023-81618D5D-T6-A1-J02.aln.dup.realn.recal.rp.bam.bai	9741ff2f-039a-59fa-882e-b56ef35cc781	3765216	9cc6a17f52457cae8f4008d020e04bd0	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-B023-81618D5D-T6-A1-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_B02B-T1-A1-J01	Index File	Index file was generated using samtools index command	CGP-S04-B02B-C79E81B1-T1-A1-J01.aln.dup.realn.recal.rp.bam.bai	5462e2a6-99b2-5d8e-a807-5b5b39382ed3	7643000	9af616939cc09836e33468e693d26c68	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-B02B-C79E81B1-T1-A1-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_B02B-T1-A1-J02	Index File	Index file was generated using samtools index command	CGP-S04-B02B-C79E81B1-T1-A1-J02.aln.dup.realn.recal.rp.bam.bai	a24e9f28-a47a-570a-aba9-85ee216fb913	3564360	ea4a399ea4142c2eab9e10857011fbba	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-B02B-C79E81B1-T1-A1-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_B02B-T1-A1-J05	Index File	Index file was generated using samtools index command	CGP-S04-B02B-C79E81B1-T1-A1-J05.bam.bai	d6ea071f-9aaa-5a9f-abd0-10d96794313d	3785504	563a231a6fba43fa4ded3b4bc89ffe6f	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-B02B-C79E81B1-T1-A1-J05.bam.bai	bai
file	GLIOMA01-i_B02B-T6-A1-J01	Index File	Index file was generated using samtools index command	CGP-S04-B02B-6AD5632F-T6-A1-J01.aln.dup.realn.recal.rp.bam.bai	1231c73e-3c0f-53fd-973e-8b9171d3c7f4	7608128	dce6f5f6e3fc17f0a447a6b2b6a456aa	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-B02B-6AD5632F-T6-A1-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_B02B-T6-A1-J02	Index File	Index file was generated using samtools index command	CGP-S04-B02B-6AD5632F-T6-A1-J02.aln.dup.realn.recal.rp.bam.bai	0d8fdf6c-5d16-5be2-ad43-ec748198273e	3506640	9a1e917ee4ea451dbc4e6213eb0ab333	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-B02B-6AD5632F-T6-A1-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_B2DC-T1-A2-J01	Index File	Index file was generated using samtools index command	CGP-S01-B2DC-4F562C63-T1-A2-J01.aln.dup.realn.recal.rp.bam.bai	cddcb4f9-4aa4-5cc2-93ec-f2d20cb3e7b9	8134272	1b20925843637b4655597d503141e71a	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S01-B2DC-4F562C63-T1-A2-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_B2DC-T1-A2-J02	Index File	Index file was generated using samtools index command	CGP-S01-B2DC-4F562C63-T1-A2-J02.aln.dup.realn.recal.rp.bam.bai	9dd51b38-b8c8-5a59-a705-38f27cb2a01f	3380504	01097800759a2088e214bee2499a1a92	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S01-B2DC-4F562C63-T1-A2-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_B2DC-T6-A2-J01	Index File	Index file was generated using samtools index command	CGP-S01-B2DC-1C48BAD4-T6-A2-J01.aln.dup.realn.recal.rp.bam.bai	f021aa2f-c5b7-5800-9459-93e4e7b52c31	8011736	fe7d5134f9bd1720acdb1e626fa7c340	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S01-B2DC-1C48BAD4-T6-A2-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_B2DC-T6-A2-J02	Index File	Index file was generated using samtools index command	CGP-S01-B2DC-1C48BAD4-T6-A2-J02.aln.dup.realn.recal.rp.bam.bai	ece8cb7b-574d-50b8-b9c2-12ba26fbd3f7	3885248	8611fb6996b7bb5b99037db26071241c	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S01-B2DC-1C48BAD4-T6-A2-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_B3CE-T1-A1-J02	Index File	Index file was generated using samtools index command	CGP-S03-B3CE-96B16267-T1-A1-J02.aln.dup.realn.recal.rp.bam.bai	a5444c82-b3ee-5029-89ba-876d3647041d	3626096	080e6ca07bbb25a4c7f0bc2bd69611e3	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-B3CE-96B16267-T1-A1-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_B3CE-T1-A1-J05	Index File	Index file was generated using samtools index command	CGP-S03-B3CE-96B16267-T1-A1-J05.bam.bai	54da9ae6-7f49-5d54-b1dc-850a23cd00e7	3502472	fc1b95fd0862929c3d3a7eb246fb88e8	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-B3CE-96B16267-T1-A1-J05.bam.bai	bai
file	GLIOMA01-i_B3CE-T1-A1-M01	Index File	Index file was generated using samtools index command	CGP-S03-B3CE-96B16267-T1-A1-M01.aln.dup.realn.recal.rp.bam.bai	b99a2abc-41bd-5da4-a066-14ae7cdf3d20	7473752	85405ebbde40c1c269e1335851423fa5	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-B3CE-96B16267-T1-A1-M01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_B3CE-T6-A1-J02	Index File	Index file was generated using samtools index command	CGP-S03-B3CE-5CBA9DB6-T6-A1-J02.aln.dup.realn.recal.rp.bam.bai	750a78ae-10e3-5c9e-a199-528b13e97038	3618504	2a6878d4906c6abb8e0a68e829ff16a3	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-B3CE-5CBA9DB6-T6-A1-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_B3CE-T6-A1-M01	Index File	Index file was generated using samtools index command	CGP-S03-B3CE-5CBA9DB6-T6-A1-M01.aln.dup.realn.recal.rp.bam.bai	0b38a00f-6c25-58d1-a386-2e01331fc9cc	7451008	a8efa020454a260936ff8cf7ebaac863	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-B3CE-5CBA9DB6-T6-A1-M01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_B4F5-T1-A2-J01	Index File	Index file was generated using samtools index command	CGP-S03-B4F5-AE49C0FA-T1-A2-J01.aln.dup.realn.recal.rp.bam.bai	f3403247-c5a7-5011-8280-637e746ba2de	7953832	1717367ccf4e144f9a1bb8c12856974e	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-B4F5-AE49C0FA-T1-A2-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_B4F5-T1-A2-J02	Index File	Index file was generated using samtools index command	CGP-S03-B4F5-AE49C0FA-T1-A2-J02.aln.dup.realn.recal.rp.bam.bai	e22868b5-b8fc-5584-aa50-4f7881531a09	3454992	150211f93d341cd41dff938645587d82	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-B4F5-AE49C0FA-T1-A2-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_B4F5-T6-A2-J01	Index File	Index file was generated using samtools index command	CGP-S03-B4F5-E12CCAED-T6-A2-J01.aln.dup.realn.recal.rp.bam.bai	6cc66bb2-b391-5b48-9eba-633fdd92e483	7778096	73785ecffef515671caa7a8808413f6a	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-B4F5-E12CCAED-T6-A2-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_B70F-T1-A1-J02	Index File	Index file was generated using samtools index command	CGP-S03-B70F-0C6237FD-T1-A1-J02.aln.dup.realn.recal.rp.bam.bai	9408d2c2-39d1-5a15-9b3d-2cf7d487a16c	3617880	a7d71922819242598614a445aac2b0ab	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-B70F-0C6237FD-T1-A1-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_B70F-T1-A1-J05	Index File	Index file was generated using samtools index command	CGP-S03-B70F-0C6237FD-T1-A1-J05.bam.bai	775feb99-084d-5fa6-b244-7984f6c991d0	3507928	fd9bfa7e0b6181660161fad032685f1b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-B70F-0C6237FD-T1-A1-J05.bam.bai	bai
file	GLIOMA01-i_B70F-T1-A1-M01	Index File	Index file was generated using samtools index command	CGP-S03-B70F-0C6237FD-T1-A1-M01.aln.dup.realn.recal.rp.bam.bai	d5903f81-004c-5beb-97b5-da01b49b48ef	7459520	1582daa468fc6aafb18b1008c5a1d490	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-B70F-0C6237FD-T1-A1-M01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_B70F-T6-A1-J02	Index File	Index file was generated using samtools index command	CGP-S03-B70F-DFE4665C-T6-A1-J02.aln.dup.realn.recal.rp.bam.bai	4fe6b085-1c9b-5189-aa55-871dfea33c2e	3593584	0ca16985b662291f859a79b5e952e0d3	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-B70F-DFE4665C-T6-A1-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_B70F-T6-A1-M01	Index File	Index file was generated using samtools index command	CGP-S03-B70F-DFE4665C-T6-A1-M01.aln.dup.realn.recal.rp.bam.bai	d44433cb-bda3-54a7-a41a-86ab828a14d9	7465120	e086cd7830834d2a79ebcc34007e7012	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-B70F-DFE4665C-T6-A1-M01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_B813-T1-A2-J01	Index File	Index file was generated using samtools index command	CGP-S05-B813-BC8B81EB-T1-A2-J01.aln.dup.realn.recal.rp.bam.bai	dbb934ff-b94d-5ed3-b827-7e9d04bc9416	7893232	ca169951141496eea2648eefb26e3e62	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S05-B813-BC8B81EB-T1-A2-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_B813-T1-A2-J02	Index File	Index file was generated using samtools index command	CGP-S05-B813-BC8B81EB-T1-A2-J02.aln.dup.realn.recal.rp.bam.bai	e9542977-b916-583f-8f08-1de7ad69f0c2	3609264	644ff0c727c31dbb9929f1611fd4175d	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S05-B813-BC8B81EB-T1-A2-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_B813-T6-A2-J01	Index File	Index file was generated using samtools index command	CGP-S05-B813-4334DAEB-T6-A2-J01.aln.dup.realn.recal.rp.bam.bai	dacc569d-4ba8-5b65-a97d-b144b13e5b29	7949552	ed2c1fe2126cd646bc8f7a520510d832	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S05-B813-4334DAEB-T6-A2-J01.aln.dup.realn.recal.rp.bam.bai	bai
