library_id	bases	avg_read_length	coverage	reference_genome_assembly	library_strategy	library_layout	library_source	library_selection	platform	instrument_model	type	genomic_info_id	file.file_id
L171009A_D07_H171013A_D07	9150581426	125	59.179157	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/33650ca6-206d-11ee-af7c-f7484c902bb5_L171009A_D07_H171013A_D07	dg.4DFC/33650ca6-206d-11ee-af7c-f7484c902bb5
L171214A_F12_H180109A_F12	9314656058	125	58.306028	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/33652fec-206d-11ee-9b78-577b85c90e0b_L171214A_F12_H180109A_F12	dg.4DFC/33652fec-206d-11ee-9b78-577b85c90e0b
L171214A_F12_H180109A_F12	9314656058	125	58.306028	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/33655b02-206d-11ee-94f4-23e6b413d735_L171214A_F12_H180109A_F12	dg.4DFC/33655b02-206d-11ee-94f4-23e6b413d735
L170918A_C06_H170922A_C06	7890077075	125	47.713819	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/33657d62-206d-11ee-b218-8ff780fdd15f_L170918A_C06_H170922A_C06	dg.4DFC/33657d62-206d-11ee-b218-8ff780fdd15f
L170918A_C06_H170922A_C06	7890077075	125	47.713819	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/33659fc2-206d-11ee-aeb2-8392b2407c7f_L170918A_C06_H170922A_C06	dg.4DFC/33659fc2-206d-11ee-aeb2-8392b2407c7f
L180129A_D01_H180221A_D01	4465628532	125	27.197038	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3365c218-206d-11ee-923c-d7553353a03c_L180129A_D01_H180221A_D01	dg.4DFC/3365c218-206d-11ee-923c-d7553353a03c
L180129A_D01_H180221A_D01	4465628532	125	27.197038	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3365e770-206d-11ee-9bc6-3324a0ef7cd9_L180129A_D01_H180221A_D01	dg.4DFC/3365e770-206d-11ee-9bc6-3324a0ef7cd9
L170815A_C09_H170817A_C09	9833171001	125	57.042661	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/33660a16-206d-11ee-910d-8f68d59a7810_L170815A_C09_H170817A_C09	dg.4DFC/33660a16-206d-11ee-910d-8f68d59a7810
L170815A_C09_H170817A_C09	9833171001	125	57.042661	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/33662c44-206d-11ee-bc40-1bb67cd3e339_L170815A_C09_H170817A_C09	dg.4DFC/33662c44-206d-11ee-bc40-1bb67cd3e339
L171005A_D10_H171010A_D10	9122818967	125	56.785588	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/33664e90-206d-11ee-9f1c-cfbe4b1015e9_L171005A_D10_H171010A_D10	dg.4DFC/33664e90-206d-11ee-9f1c-cfbe4b1015e9
L171005A_D10_H171010A_D10	9122818967	125	56.785588	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/33667190-206d-11ee-8ff7-8f1ea0f14d29_L171005A_D10_H171010A_D10	dg.4DFC/33667190-206d-11ee-8ff7-8f1ea0f14d29
L171113A_H02_H171117A_H02	7388893757	125	46.020708	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/33669544-206d-11ee-adf6-df6771f58337_L171113A_H02_H171117A_H02	dg.4DFC/33669544-206d-11ee-adf6-df6771f58337
L171113A_H02_H171117A_H02	7388893757	125	46.020708	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3366b84e-206d-11ee-9571-1fa2ab5d6d67_L171113A_H02_H171117A_H02	dg.4DFC/3366b84e-206d-11ee-9571-1fa2ab5d6d67
L180402A_D02_H180423A_D02	8732252175	125	57.385672	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3366da68-206d-11ee-9019-1b990594353b_L180402A_D02_H180423A_D02	dg.4DFC/3366da68-206d-11ee-9019-1b990594353b
L180402A_D02_H180423A_D02	8732252175	125	57.385672	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3366fd0e-206d-11ee-a7fe-cfe30d75a241_L180402A_D02_H180423A_D02	dg.4DFC/3366fd0e-206d-11ee-a7fe-cfe30d75a241
L180109A_C04_H180126A_C04	9040860753	125	57.239867	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/336722ac-206d-11ee-a14f-cbbcea93f0eb_L180109A_C04_H180126A_C04	dg.4DFC/336722ac-206d-11ee-a14f-cbbcea93f0eb
L180109A_C04_H180126A_C04	9040860753	125	57.239867	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3367450c-206d-11ee-8cdd-5f3684598960_L180109A_C04_H180126A_C04	dg.4DFC/3367450c-206d-11ee-8cdd-5f3684598960
L171220A_G12_H180110A_G12	9277624217	125	56.746314	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3367692e-206d-11ee-8045-13803fed58cb_L171220A_G12_H180110A_G12	dg.4DFC/3367692e-206d-11ee-8045-13803fed58cb
L171220A_G12_H180110A_G12	9277624217	125	56.746314	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/33678b84-206d-11ee-9fb1-5bf80e7b27eb_L171220A_G12_H180110A_G12	dg.4DFC/33678b84-206d-11ee-9fb1-5bf80e7b27eb
L170919A_F10_H170925A_F10	12644731292	125	60.467223	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3367af06-206d-11ee-8d98-8f09185ba600_L170919A_F10_H170925A_F10	dg.4DFC/3367af06-206d-11ee-8d98-8f09185ba600
L170919A_F10_H170925A_F10	12644731292	125	60.467223	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3367d1b6-206d-11ee-8282-b37e60217621_L170919A_F10_H170925A_F10	dg.4DFC/3367d1b6-206d-11ee-8282-b37e60217621
L180328A_A10_H180402A_A10	8674171293	125	56.40112	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3367f45c-206d-11ee-9459-bb07f10891f5_L180328A_A10_H180402A_A10	dg.4DFC/3367f45c-206d-11ee-9459-bb07f10891f5
L180328A_A10_H180402A_A10	8674171293	125	56.40112	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/336816b2-206d-11ee-9aef-cfdba68ae7ca_L180328A_A10_H180402A_A10	dg.4DFC/336816b2-206d-11ee-9aef-cfdba68ae7ca
L180410B_B10_H180425A_A06	8341407656	125	52.855852	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/33683a7a-206d-11ee-90d4-1b35dde5117c_L180410B_B10_H180425A_A06	dg.4DFC/33683a7a-206d-11ee-90d4-1b35dde5117c
L180410B_B10_H180425A_A06	8341407656	125	52.855852	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/33685eb0-206d-11ee-b092-53b2126aa937_L180410B_B10_H180425A_A06	dg.4DFC/33685eb0-206d-11ee-b092-53b2126aa937
L171115A_D07_H171128A_D07	8255835893	125	51.186718	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/33688138-206d-11ee-bdd9-17fe3df428b1_L171115A_D07_H171128A_D07	dg.4DFC/33688138-206d-11ee-bdd9-17fe3df428b1
L171115A_D07_H171128A_D07	8255835893	125	51.186718	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3368a42e-206d-11ee-9237-3b47fa71ed79_L171115A_D07_H171128A_D07	dg.4DFC/3368a42e-206d-11ee-9237-3b47fa71ed79
L171128A_A08_H171211A_A08	7229272530	125	45.505529	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3368c652-206d-11ee-a042-1b45f6f4bf7c_L171128A_A08_H171211A_A08	dg.4DFC/3368c652-206d-11ee-a042-1b45f6f4bf7c
L171128A_A08_H171211A_A08	7229272530	125	45.505529	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3368ec90-206d-11ee-abb1-fbb3a851e7d3_L171128A_A08_H171211A_A08	dg.4DFC/3368ec90-206d-11ee-abb1-fbb3a851e7d3
L171106A_D03_H171113A_D03	9064660272	125	55.07079	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/33690f68-206d-11ee-bbe0-5ff15e16ef24_L171106A_D03_H171113A_D03	dg.4DFC/33690f68-206d-11ee-bbe0-5ff15e16ef24
L171106A_D03_H171113A_D03	9064660272	125	55.07079	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/336931aa-206d-11ee-8981-2fe699e1d828_L171106A_D03_H171113A_D03	dg.4DFC/336931aa-206d-11ee-8981-2fe699e1d828
L180219A_C08_H180223A_C08	7831534831	125	48.630674	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3369543c-206d-11ee-ab5e-cf92776978f4_L180219A_C08_H180223A_C08	dg.4DFC/3369543c-206d-11ee-ab5e-cf92776978f4
L180219A_C08_H180223A_C08	7831534831	125	48.630674	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/336976a6-206d-11ee-8908-4b00076fd5de_L180219A_C08_H180223A_C08	dg.4DFC/336976a6-206d-11ee-8908-4b00076fd5de
L171106A_A02_H171113A_A02	8286870189	125	50.081974	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/33699a82-206d-11ee-bd3d-733a76993c41_L171106A_A02_H171113A_A02	dg.4DFC/33699a82-206d-11ee-bd3d-733a76993c41
L171106A_A02_H171113A_A02	8286870189	125	50.081974	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3369bd14-206d-11ee-8675-47efbddaf9ae_L171106A_A02_H171113A_A02	dg.4DFC/3369bd14-206d-11ee-8675-47efbddaf9ae
L171018A_D05_H171025A_D05	10047575925	125	62.928608	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3369e0dc-206d-11ee-bbab-fb8fe345072a_L171018A_D05_H171025A_D05	dg.4DFC/3369e0dc-206d-11ee-bbab-fb8fe345072a
L171018A_D05_H171025A_D05	10047575925	125	62.928608	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/336a0314-206d-11ee-b176-032eb723767f_L171018A_D05_H171025A_D05	dg.4DFC/336a0314-206d-11ee-b176-032eb723767f
L170918A_E08_H170922A_E08	7790327469	125	50.279252	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/336a2bf0-206d-11ee-b531-0f1d1043cd20_L170918A_E08_H170922A_E08	dg.4DFC/336a2bf0-206d-11ee-b531-0f1d1043cd20
L170918A_E08_H170922A_E08	7790327469	125	50.279252	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/336a4e64-206d-11ee-9e51-7f5daabf9ddc_L170918A_E08_H170922A_E08	dg.4DFC/336a4e64-206d-11ee-9e51-7f5daabf9ddc
L170927A_F10_H171003A_F10	9242641741	125	56.918748	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/336a7088-206d-11ee-914a-271bbd4d7a8f_L170927A_F10_H171003A_F10	dg.4DFC/336a7088-206d-11ee-914a-271bbd4d7a8f
L170927A_F10_H171003A_F10	9242641741	125	56.918748	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/336a92d4-206d-11ee-9e37-a7dea1d231bb_L170927A_F10_H171003A_F10	dg.4DFC/336a92d4-206d-11ee-9e37-a7dea1d231bb
L171207A_C06_H180102A_C06	9238744132	125	60.488301	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/336ab5ca-206d-11ee-8572-c715058d7df8_L171207A_C06_H180102A_C06	dg.4DFC/336ab5ca-206d-11ee-8572-c715058d7df8
L171207A_C06_H180102A_C06	9238744132	125	60.488301	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/336add84-206d-11ee-8b07-efb767f52cf9_L171207A_C06_H180102A_C06	dg.4DFC/336add84-206d-11ee-8b07-efb767f52cf9
L180111A_D12_H180130A_D12	11057001406	125	70.222118	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/336b005c-206d-11ee-a2a2-477169dfe3c4_L180111A_D12_H180130A_D12	dg.4DFC/336b005c-206d-11ee-a2a2-477169dfe3c4
L180111A_D12_H180130A_D12	11057001406	125	70.222118	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/336b2276-206d-11ee-be2e-0f07452d6185_L180111A_D12_H180130A_D12	dg.4DFC/336b2276-206d-11ee-be2e-0f07452d6185
L171026A_B02_H171102A_B02	8228346548	125	52.506868	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/336b44cc-206d-11ee-ad1e-9fd8880fbe47_L171026A_B02_H171102A_B02	dg.4DFC/336b44cc-206d-11ee-ad1e-9fd8880fbe47
L171026A_B02_H171102A_B02	8228346548	125	52.506868	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/336b6b3c-206d-11ee-b0d4-a7f6611ab19e_L171026A_B02_H171102A_B02	dg.4DFC/336b6b3c-206d-11ee-b0d4-a7f6611ab19e
L171205A_E08_H171219A_E08	8178816987	125	51.282297	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/336b8e32-206d-11ee-ab19-2f567001bdba_L171205A_E08_H171219A_E08	dg.4DFC/336b8e32-206d-11ee-ab19-2f567001bdba
L171205A_E08_H171219A_E08	8178816987	125	51.282297	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/336bb100-206d-11ee-94e4-4f8eacab2a24_L171205A_E08_H171219A_E08	dg.4DFC/336bb100-206d-11ee-94e4-4f8eacab2a24
L171031A_B05_H171107A_B05	8040764081	125	50.785136	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/336bd34c-206d-11ee-b4d4-ff65ed197807_L171031A_B05_H171107A_B05	dg.4DFC/336bd34c-206d-11ee-b4d4-ff65ed197807
L171031A_B05_H171107A_B05	8040764081	125	50.785136	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/336c01dc-206d-11ee-9e86-8bcd5765baaf_L171031A_B05_H171107A_B05	dg.4DFC/336c01dc-206d-11ee-9e86-8bcd5765baaf
L171206A_B04_H171220A_B04	8790952753	125	54.036404	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/336c2482-206d-11ee-b971-5bdd3717dd4a_L171206A_B04_H171220A_B04	dg.4DFC/336c2482-206d-11ee-b971-5bdd3717dd4a
L171206A_B04_H171220A_B04	8790952753	125	54.036404	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/336c4818-206d-11ee-8849-e350f1eb33f7_L171206A_B04_H171220A_B04	dg.4DFC/336c4818-206d-11ee-8849-e350f1eb33f7
L171010A_A09_H171016A_A09	9783310979	125	64.138076	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/336c6dde-206d-11ee-88f4-4ff3d7a3fe75_L171010A_A09_H171016A_A09	dg.4DFC/336c6dde-206d-11ee-88f4-4ff3d7a3fe75
L171010A_A09_H171016A_A09	9783310979	125	64.138076	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/336c93ea-206d-11ee-90f7-cbbf6655a873_L171010A_A09_H171016A_A09	dg.4DFC/336c93ea-206d-11ee-90f7-cbbf6655a873
L171024A_D01_H171031A_D01	8761445299	125	55.629644	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/336cb852-206d-11ee-970f-f7126d0912af_L171024A_D01_H171031A_D01	dg.4DFC/336cb852-206d-11ee-970f-f7126d0912af
L171024A_D01_H171031A_D01	8761445299	125	55.629644	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/336cde90-206d-11ee-ad6b-73471dac6ec7_L171024A_D01_H171031A_D01	dg.4DFC/336cde90-206d-11ee-ad6b-73471dac6ec7
L170921A_E10_H170927A_E10	10580922391	125	62.1328	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/336d0316-206d-11ee-b217-eb52a46c22fa_L170921A_E10_H170927A_E10	dg.4DFC/336d0316-206d-11ee-b217-eb52a46c22fa
L170921A_E10_H170927A_E10	10580922391	125	62.1328	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/336d25a8-206d-11ee-9ae4-574cedb6d529_L170921A_E10_H170927A_E10	dg.4DFC/336d25a8-206d-11ee-9ae4-574cedb6d529
L171005A_E08_H171010A_E08	9169545002	125	57.721742	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/336d4b64-206d-11ee-b726-2fcd3c218955_L171005A_E08_H171010A_E08	dg.4DFC/336d4b64-206d-11ee-b726-2fcd3c218955
L171005A_E08_H171010A_E08	9169545002	125	57.721742	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/336d6e50-206d-11ee-a067-7b2c352f64ba_L171005A_E08_H171010A_E08	dg.4DFC/336d6e50-206d-11ee-a067-7b2c352f64ba
L171211A_B06_H180103A_B06	7272118069	125	48.322543	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/336d910a-206d-11ee-b165-0f209b02594c_L171211A_B06_H180103A_B06	dg.4DFC/336d910a-206d-11ee-b165-0f209b02594c
L171211A_B06_H180103A_B06	7272118069	125	48.322543	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/336db360-206d-11ee-8edd-5f66014ba71d_L171211A_B06_H180103A_B06	dg.4DFC/336db360-206d-11ee-8edd-5f66014ba71d
L171204A_D07_H171213A_D07	8443220322	125	53.884388	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/336ddb4c-206d-11ee-8648-5b0a3059e43f_L171204A_D07_H171213A_D07	dg.4DFC/336ddb4c-206d-11ee-8648-5b0a3059e43f
L171204A_D07_H171213A_D07	8443220322	125	53.884388	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/336dfe60-206d-11ee-a7fa-7f9f3b51a531_L171204A_D07_H171213A_D07	dg.4DFC/336dfe60-206d-11ee-a7fa-7f9f3b51a531
L180123A_A12_H180213A_A12	9288835865	125	54.920236	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/336e22aa-206d-11ee-8428-ef80cc876f8e_L180123A_A12_H180213A_A12	dg.4DFC/336e22aa-206d-11ee-8428-ef80cc876f8e
L180123A_A12_H180213A_A12	9288835865	125	54.920236	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/336e453c-206d-11ee-9a3d-fb659310f5a6_L180123A_A12_H180213A_A12	dg.4DFC/336e453c-206d-11ee-9a3d-fb659310f5a6
L180110A_A07_H180129A_A07	8284527685	125	51.709799	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/336e6f30-206d-11ee-a1b4-b7b20da525e8_L180110A_A07_H180129A_A07	dg.4DFC/336e6f30-206d-11ee-a1b4-b7b20da525e8
L180110A_A07_H180129A_A07	8284527685	125	51.709799	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/336e9190-206d-11ee-a344-437a93b66134_L180110A_A07_H180129A_A07	dg.4DFC/336e9190-206d-11ee-a344-437a93b66134
L180111A_D09_H180130A_D09	10231515589	125	63.844375	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/336eb3a0-206d-11ee-a8f8-0becdeecf9ea_L180111A_D09_H180130A_D09	dg.4DFC/336eb3a0-206d-11ee-a8f8-0becdeecf9ea
L180111A_D09_H180130A_D09	10231515589	125	63.844375	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/336ed5b0-206d-11ee-a7c2-bba8579a9336_L180111A_D09_H180130A_D09	dg.4DFC/336ed5b0-206d-11ee-a7c2-bba8579a9336
L180109A_G07_H180126A_G07	8031412949	125	51.717938	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/336ef81a-206d-11ee-8229-4bcfb78a4970_L180109A_G07_H180126A_G07	dg.4DFC/336ef81a-206d-11ee-8229-4bcfb78a4970
L180109A_G07_H180126A_G07	8031412949	125	51.717938	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/336f1c8c-206d-11ee-a2e6-2b0b5da73ff9_L180109A_G07_H180126A_G07	dg.4DFC/336f1c8c-206d-11ee-a2e6-2b0b5da73ff9
L171017A_B04_H171024A_B04	9675629450	125	62.454481	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/336f3f00-206d-11ee-8f62-a7be0737ae54_L171017A_B04_H171024A_B04	dg.4DFC/336f3f00-206d-11ee-8f62-a7be0737ae54
L171017A_B04_H171024A_B04	9675629450	125	62.454481	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/336f611a-206d-11ee-94c6-73dde8c5ebd9_L171017A_B04_H171024A_B04	dg.4DFC/336f611a-206d-11ee-94c6-73dde8c5ebd9
L171227A_C01_H180123A_C01	9760869987	125	59.204247	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3370a368-206d-11ee-a872-473fcc132616_L171227A_C01_H180123A_C01	dg.4DFC/3370a368-206d-11ee-a872-473fcc132616
L171227A_C01_H180123A_C01	9760869987	125	59.204247	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3370c848-206d-11ee-948e-eb0544263bb6_L171227A_C01_H180123A_C01	dg.4DFC/3370c848-206d-11ee-948e-eb0544263bb6
L171102A_F08_H171110A_F08	8470705868	125	54.070508	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3370f2b4-206d-11ee-9ae8-0378049ff8f3_L171102A_F08_H171110A_F08	dg.4DFC/3370f2b4-206d-11ee-9ae8-0378049ff8f3
L171102A_F08_H171110A_F08	8470705868	125	54.070508	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/33711564-206d-11ee-bfa0-d7ad36bb9e85_L171102A_F08_H171110A_F08	dg.4DFC/33711564-206d-11ee-bfa0-d7ad36bb9e85
L171108A_C07_H171114A_C07	8038899832	125	53.001574	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/33713814-206d-11ee-8789-3f2dbd9ea2bd_L171108A_C07_H171114A_C07	dg.4DFC/33713814-206d-11ee-8789-3f2dbd9ea2bd
L171108A_C07_H171114A_C07	8038899832	125	53.001574	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/33715b3c-206d-11ee-9b36-a377ed6338c0_L171108A_C07_H171114A_C07	dg.4DFC/33715b3c-206d-11ee-9b36-a377ed6338c0
L180123A_B06_H180213A_B06	8725752628	125	53.716782	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/33717ffe-206d-11ee-b950-d71c52d824f0_L180123A_B06_H180213A_B06	dg.4DFC/33717ffe-206d-11ee-b950-d71c52d824f0
L180123A_B06_H180213A_B06	8725752628	125	53.716782	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3371a286-206d-11ee-b576-ffca1a021f97_L180123A_B06_H180213A_B06	dg.4DFC/3371a286-206d-11ee-b576-ffca1a021f97
L171101A_C02_H171108A_C02	8589994759	125	54.231484	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3371c572-206d-11ee-a849-7b3da37e8c84_L171101A_C02_H171108A_C02	dg.4DFC/3371c572-206d-11ee-a849-7b3da37e8c84
