id	sample.id	dcf_indexd_guid	deidentification_method	file_description	file_mapping_level	file_name	file_size	file_type	file_url_in_cds	fixation_embedding_method	image_modality	license	magnification	md5sum	pathology_file_id	staining_method	updated	type	study
phs002430::HBC-392_602-3_#1_patientH_E	phs002430::602-3	dg.4DFC/8c60d6b1-168e-419e-9064-ea4da72a7729	manual			HBC-392_602-3 #1.czi - Scene #3.tif	174720495	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-392_602-3%20%231.czi%20-%20Scene%20%233.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	20	cf3e78b7e0d4c4693c1e7ca8a7906913	HBC-392_602-3_#1_patientH_E	H&E	2024-05-23T14:50:31.321000000+00:00	pathology_file	phs002430
phs002430::HBC-392_619-5_TP#3_patientH_E	phs002430::619-5	dg.4DFC/825ccfc6-21ee-4fd4-ac3c-809c68b5b56e	manual			HBC-392_619-5 TP#3.czi - Scene #3.tif	288357987	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-392_619-5%20TP%233.czi%20-%20Scene%20%233.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	20	995735f231c28bb25b2266d3cc9934d6	HBC-392_619-5_TP#3_patientH_E	H&E	2024-05-23T14:50:31.326000000+00:00	pathology_file	phs002430
phs002430::HBC-392_620-3_#1_patientH_E	phs002430::620-3	dg.4DFC/f52ce19a-b3eb-4c50-a596-67719becd610	manual			HBC-392_620-3 #1.czi - Scene #3.tif	278757807	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-392_620-3%20%231.czi%20-%20Scene%20%233.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	20	f0889afb21c9621a3c691fe2c15b371e	HBC-392_620-3_#1_patientH_E	H&E	2024-05-23T14:50:31.328000000+00:00	pathology_file	phs002430
phs002430::HBC-392_622-3_#1_patientH_E	phs002430::622-3	dg.4DFC/b11c092f-bc9a-44d6-8ec1-d2049c3bde33	manual			HBC-392_622-3 #1.czi - Scene #3.tif	228250107	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-392_622-3%20%231.czi%20-%20Scene%20%233.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	20	a6178e396ea391b74662c1c8fe5e0f0f	HBC-392_622-3_#1_patientH_E	H&E	2024-05-23T14:50:31.331000000+00:00	pathology_file	phs002430
phs002430::HBC-392_624-3_#1_patientH_E	phs002430::624-3	dg.4DFC/9d565234-dabf-4635-8b4f-ff62699779de	manual			HBC-392_624-3 #1.czi - Scene #3.tif	253955007	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-392_624-3%20%231.czi%20-%20Scene%20%233.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	20	84a9d5566e4339212c1919ea82e9b9c2	HBC-392_624-3_#1_patientH_E	H&E	2024-05-23T14:50:31.334000000+00:00	pathology_file	phs002430
phs002430::HBC-392_625-3_#1_patientH_E	phs002430::625-3	dg.4DFC/0be18390-e741-4eec-a80e-90e780839697	manual			HBC-392_625-3 #1.czi - Scene #3.tif	182857179	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-392_625-3%20%231.czi%20-%20Scene%20%233.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	20	959c1263d1b50668292f52ba9f7cdbdd	HBC-392_625-3_#1_patientH_E	H&E	2024-05-23T14:50:31.337000000+00:00	pathology_file	phs002430
phs002430::HBC-392_626-3_#1_patientH_E	phs002430::626-3	dg.4DFC/6c7c8e09-3491-4dce-9d60-e88e87520ea6	manual			HBC-392_626-3 #1.czi - Scene #1.tif	142942539	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-392_626-3%20%231.czi%20-%20Scene%20%231.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	20	18ac1a569463b08f448689d545d5eb3f	HBC-392_626-3_#1_patientH_E	H&E	2024-05-23T14:50:31.340000000+00:00	pathology_file	phs002430
phs002430::HBC-392_636-3_#1_patientH_E	phs002430::636-3	dg.4DFC/a7733359-f1c5-47be-b122-bc35e3f33855	manual			HBC-392_636-3 #1.czi - Scene #2.tif	246833379	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-392_636-3%20%231.czi%20-%20Scene%20%232.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	20	ab6bf33b42b47cf11e901440eae8722f	HBC-392_636-3_#1_patientH_E	H&E	2024-05-23T14:50:31.342000000+00:00	pathology_file	phs002430
phs002430::HBC-392_636-9_patientH_E	phs002430::636-9	dg.4DFC/955c639a-229b-42bc-b3b8-c2be1fc96c2b	manual			HBC-392_636-9.czi - Scene #2.tif	280755015	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-392_636-9.czi%20-%20Scene%20%232.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	20	8ac0bcbe58de147a1dd266b1178ab818	HBC-392_636-9_patientH_E	H&E	2024-05-23T14:50:31.345000000+00:00	pathology_file	phs002430
phs002430::HBC-392_637-3_#1_patientH_E	phs002430::637-3	dg.4DFC/809c661b-ffb7-4e5c-8865-44cf50c80cab	manual			HBC-392_637-3 #1.czi - Scene #2.tif	204355587	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-392_637-3%20%231.czi%20-%20Scene%20%232.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	20	22a0f08bb35244e5a6ff2cf57032d981	HBC-392_637-3_#1_patientH_E	H&E	2024-05-23T14:50:31.347000000+00:00	pathology_file	phs002430
phs002430::HBC-392_639-3_#1_patientH_E	phs002430::639-3	dg.4DFC/803d74bb-3c59-462c-8d92-1b0e3f1b562c	manual			HBC-392_639-3 #1.czi - Scene #1.tif	215653371	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-392_639-3%20%231.czi%20-%20Scene%20%231.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	20	e970a5906c88a9a51ef76e9303615eca	HBC-392_639-3_#1_patientH_E	H&E	2024-05-23T14:50:31.349000000+00:00	pathology_file	phs002430
phs002430::HBC-392_640-3_#1_patientH_E	phs002430::640-3	dg.4DFC/b44a4d5e-561c-43ae-854e-17b77a9ee5e6	manual			HBC-392_640-3 #1.czi - Scene #1.tif	141820959	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-392_640-3%20%231.czi%20-%20Scene%20%231.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	20	cfa08a48254025e6938247a82751d58f	HBC-392_640-3_#1_patientH_E	H&E	2024-05-23T14:50:31.351000000+00:00	pathology_file	phs002430
phs002430::HBC-392_641-4_patientH_E	phs002430::641-4	dg.4DFC/4e2daa0f-8a43-4198-bff0-3f37754c899c	manual			HBC-392_641-4.czi - Scene #1.tif	167982879	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-392_641-4.czi%20-%20Scene%20%231.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	20	3df09f2a160df81bec5b2400b2684afb	HBC-392_641-4_patientH_E	H&E	2024-05-23T14:50:31.353000000+00:00	pathology_file	phs002430
phs002430::HBC-392_647-1_patientH_E	phs002430::647-1	dg.4DFC/149e63e8-91be-49c3-a21a-215460440fdf	manual			HBC-392_647-1.czi - Scene #2.tif	197552739	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-392_647-1.czi%20-%20Scene%20%232.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	20	bd1d0e3cdb71ea9773a0e738777f7711	HBC-392_647-1_patientH_E	H&E	2024-05-23T14:50:31.355000000+00:00	pathology_file	phs002430
phs002430::HBC-392_660-3_patientH_E	phs002430::660-3	dg.4DFC/84932fd0-ea3d-4f4e-a03d-c87deea3a2bc	manual			HBC-392_660-3.czi - Scene #2.tif	196826079	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-392_660-3.czi%20-%20Scene%20%232.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	20	0108105edf265b381a27c821551a62f8	HBC-392_660-3_patientH_E	H&E	2024-05-23T14:50:31.359000000+00:00	pathology_file	phs002430
phs002430::HBC-392_664-1_patientH_E	phs002430::664-1	dg.4DFC/7b6e392e-ffa9-48fa-82f0-0b3df28c98d1	manual			HBC-392_664-1.czi - Scene #1.tif	241967439	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-392_664-1.czi%20-%20Scene%20%231.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	20	f42daabb583bfd83ec501d022d2d520d	HBC-392_664-1_patientH_E	H&E	2024-05-23T14:50:31.360000000+00:00	pathology_file	phs002430
phs002430::HBC-392_669-2_patientH_E	phs002430::669-2	dg.4DFC/57d22222-3227-42fa-b7c7-56c06f75d2e6	manual			HBC-392_669-2.czi - Scene #1.tif	205701051	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-392_669-2.czi%20-%20Scene%20%231.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	20	6f7adb8199976bb7b5219ce14f56d312	HBC-392_669-2_patientH_E	H&E	2024-05-23T14:50:31.362000000+00:00	pathology_file	phs002430
phs002430::HBC-392_685-2_patientH_E	phs002430::685-2	dg.4DFC/a9b6c67a-fede-4cf6-9538-406ec2441dbd	manual			HBC-392_685-2.czi - Scene #2.tif	192903384	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-392_685-2.czi%20-%20Scene%20%232.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	20	d7214e5c0a4ba6de58d2826c227b34c8	HBC-392_685-2_patientH_E	H&E	2024-05-23T14:50:31.364000000+00:00	pathology_file	phs002430
phs002430::HBC-392_687-2_patientH_E	phs002430::687-2	dg.4DFC/59ffd90c-f695-42e7-b07d-95af2f0d4fa2	manual			HBC-392_687-2.czi - Scene #3.tif	284092161	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-392_687-2.czi%20-%20Scene%20%233.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	20	76056546a73017a5e83fed138481a727	HBC-392_687-2_patientH_E	H&E	2024-05-23T14:50:31.366000000+00:00	pathology_file	phs002430
phs002430::HBC-392_688-1_patientH_E	phs002430::688-1	dg.4DFC/a5618587-23be-4736-a4c9-b1319d31e13e	manual			HBC-392_688-1.czi - Scene #1.tif	201578673	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-392_688-1.czi%20-%20Scene%20%231.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	20	1cce0b6c67e7ad88ef2d23895ad1b929	HBC-392_688-1_patientH_E	H&E	2024-05-23T14:50:31.368000000+00:00	pathology_file	phs002430
phs002430::HBC-392_689-2_patientH_E	phs002430::689-2	dg.4DFC/3d07c940-8cff-4326-98ad-45d668bd2569	manual			HBC-392_689-2.czi - Scene #2.tif	176256120	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-392_689-2.czi%20-%20Scene%20%232.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	20	c41d542bf8a4529181fb565472e3250e	HBC-392_689-2_patientH_E	H&E	2024-05-23T14:50:31.369000000+00:00	pathology_file	phs002430
phs002430::HBC-392_697-3_PNET_NBL_TP#1_patientH_E	phs002430::697-3	dg.4DFC/797bce98-a325-4ba7-9875-048d763759c3	manual			HBC-392_697-3 PNET:NBL TP#1.czi - Scene #08.tif	160445880	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-392_697-3%20PNET:NBL%20TP%231.czi%20-%20Scene%20%2308.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	20	16eee8098cc855df84e1d8c0312e1873	HBC-392_697-3_PNET_NBL_TP#1_patientH_E	H&E	2024-05-23T14:50:31.371000000+00:00	pathology_file	phs002430
phs002430::HBC-392_701-3_patientH_E	phs002430::701-3	dg.4DFC/7ef32fd1-2481-4b19-8e45-91a53f85f41f	manual			HBC-392_701-3.czi - Scene #1.tif	212799573	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-392_701-3.czi%20-%20Scene%20%231.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	20	8f9253f7cf96ffada8ebbf7bcc716665	HBC-392_701-3_patientH_E	H&E	2024-05-23T14:50:31.373000000+00:00	pathology_file	phs002430
phs002430::HBC-392_702-3_patientH_E	phs002430::702-3	dg.4DFC/752b29ff-04e8-4736-913c-9a6bd491dbcd	manual			HBC-392_702-3.czi - Scene #1.tif	157513404	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-392_702-3.czi%20-%20Scene%20%231.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	20	b82fdd33944bcac255f2838e657f9f79	HBC-392_702-3_patientH_E	H&E	2024-05-23T14:50:31.375000000+00:00	pathology_file	phs002430
phs002430::HBC-392_703-2_patientH_E	phs002430::703-2	dg.4DFC/965f4073-de1c-468a-a673-6886235b6061	manual			HBC-392_703-2.czi - Scene #2.tif	197237106	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-392_703-2.czi%20-%20Scene%20%232.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	20	ba6e7ba6dcd75a1e7952f8e568dd6b2e	HBC-392_703-2_patientH_E	H&E	2024-05-23T14:50:31.376000000+00:00	pathology_file	phs002430
phs002430::HBC-392_728-3_patientH_E	phs002430::728-3	dg.4DFC/3299a9b4-298a-41fd-98cb-d7019c5aa51d	manual			HBC-392_728-3.czi - Scene #2.tif	131238219	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-392_728-3.czi%20-%20Scene%20%232.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	20	95a8c389b9b80b736bd317ef3925eeb3	HBC-392_728-3_patientH_E	H&E	2024-05-23T14:50:31.401000000+00:00	pathology_file	phs002430
phs002430::HBC-392_734-7A_patientH_E	phs002430::734-7A	dg.4DFC/8d14dffa-da18-4255-b757-576f244a3cb2	manual			HBC-392_734-7A.czi - Scene #2.tif	240583179	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-392_734-7A.czi%20-%20Scene%20%232.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	20	829135a2d85179e42f3fe0d977d745ba	HBC-392_734-7A_patientH_E	H&E	2024-05-23T14:50:31.403000000+00:00	pathology_file	phs002430
phs002430::HBC-392_744-4_patientH_E	phs002430::744-4	dg.4DFC/e8c3d0d1-1f41-4d4c-83ea-6c5b3082e48b	manual			HBC-392_744-4.czi - Scene #1.tif	272311104	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-392_744-4.czi%20-%20Scene%20%231.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	20	2d137bd66ab7faa2c8e7612ff278c0bc	HBC-392_744-4_patientH_E	H&E	2024-05-23T14:50:31.408000000+00:00	pathology_file	phs002430
phs002430::HBC-392_745-4_#3_patientH_E	phs002430::745-4	dg.4DFC/6aa03d3f-bbe2-464b-a707-7fc857a2f290	manual			HBC-392_745-4 #3.czi - Scene #1.tif	222128139	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-392_745-4%20%233.czi%20-%20Scene%20%231.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	20	7fe3a5b26e229d7e2e44fe1590ed83ec	HBC-392_745-4_#3_patientH_E	H&E	2024-05-23T14:50:31.410000000+00:00	pathology_file	phs002430
phs002430::HBC-392_752-6_#3__1_patientH_E	phs002430::752-6	dg.4DFC/cf4f39a1-7750-4881-9294-4944fb0c6552	manual			HBC-392_752-6 #3 (1).czi - Scene #1.tif	185318619	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-392_752-6%20%233%20(1).czi%20-%20Scene%20%231.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	20	83f4f6bc6565ceeb9b99efec19457097	HBC-392_752-6_#3__1_patientH_E	H&E	2024-05-23T14:50:31.411000000+00:00	pathology_file	phs002430
phs002430::HBC-392_754-4_#3_patientH_E	phs002430::754-4	dg.4DFC/45d5de28-584f-4116-9756-caa07f423f87	manual			HBC-392_754-4 #3.czi - Scene #2.tif	226553259	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-392_754-4%20%233.czi%20-%20Scene%20%232.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	20	223f407cd00e159dc21a6f1024379950	HBC-392_754-4_#3_patientH_E	H&E	2024-05-23T14:50:31.413000000+00:00	pathology_file	phs002430
phs002430::HBC-392_755-3_#3_patientH_E	phs002430::755-3	dg.4DFC/260038cb-56a8-4b44-ba61-910c65da5edc	manual			HBC-392_755-3 #3.czi - Scene #1.tif	174857979	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-392_755-3%20%233.czi%20-%20Scene%20%231.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	20	5a851b48b74051cb09c821b27c87865f	HBC-392_755-3_#3_patientH_E	H&E	2024-05-23T14:50:31.415000000+00:00	pathology_file	phs002430
phs002430::HBC-392_759-4_#4_patientH_E	phs002430::759-4	dg.4DFC/50162bac-167a-430b-b008-4f3ba32370de	manual			HBC-392_759-4 #4.czi - Scene #2.tif	292171098	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-392_759-4%20%234.czi%20-%20Scene%20%232.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	20	84dc8778b905eddc11493b6dbe8489be	HBC-392_759-4_#4_patientH_E	H&E	2024-05-23T14:50:31.416000000+00:00	pathology_file	phs002430
phs002430::HBC-392_761-4_#2_patientH_E	phs002430::761-4	dg.4DFC/a175da47-4720-49f3-b3ff-a42d2c60ddf0	manual			HBC-392_761-4 #2.czi - Scene #4.tif	252232407	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-392_761-4%20%232.czi%20-%20Scene%20%234.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	20	6528ac2c9aec8b1196eae156ddad98c0	HBC-392_761-4_#2_patientH_E	H&E	2024-05-23T14:50:31.418000000+00:00	pathology_file	phs002430
phs002430::HBC-392_767-4_patientH_E	phs002430::767-4	dg.4DFC/9efe452e-8bc8-403b-b62c-1dc440d2c874	manual			HBC-392_767-4.czi - Scene #2.tif	211672719	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-392_767-4.czi%20-%20Scene%20%232.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	20	1c94d1cbd0653549649f9040094e9778	HBC-392_767-4_patientH_E	H&E	2024-05-23T14:50:31.420000000+00:00	pathology_file	phs002430
phs002430::HBC-392_769-2_patientH_E	phs002430::769-2	dg.4DFC/64ab828b-6cb9-46c7-a2d1-fb3c707c264a	manual			HBC-392_769-2.czi - Scene #1.tif	232907235	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-392_769-2.czi%20-%20Scene%20%231.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	20	8e091081907752a03bd8c13d07cf9a29	HBC-392_769-2_patientH_E	H&E	2024-05-23T14:50:31.422000000+00:00	pathology_file	phs002430
phs002430::HBC-392_772-3A_#2_patientH_E	phs002430::772-3	dg.4DFC/0d816a25-a7fb-4f2a-ac5f-7ac96e523067	manual			HBC-392_772-3A #2.czi - Scene #2.tif	242375574	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-392_772-3A%20%232.czi%20-%20Scene%20%232.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	20	af42e5c4431f05353d5b20aa38c18d99	HBC-392_772-3A_#2_patientH_E	H&E	2024-05-23T14:50:31.423000000+00:00	pathology_file	phs002430
phs002430::HBC-392_774-3_#4_patientH_E	phs002430::774-3	dg.4DFC/5609a29c-d8eb-4774-aded-dbd1a2fe68a0	manual			HBC-392_774-3 #4.czi - Scene #2.tif	284370525	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-392_774-3%20%234.czi%20-%20Scene%20%232.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	20	aed2301fd9b9a2d4c19c37f58f2ffb31	HBC-392_774-3_#4_patientH_E	H&E	2024-05-23T14:50:31.426000000+00:00	pathology_file	phs002430
phs002430::HBC-968_107-7pdx_A0001_pdxH_E	phs002430::PSS078_sample	dg.4DFC/2c56e8ea-f614-49f2-9091-317fe22b7550	manual			HBC-968_107-7pdx_A0001.czi - Scene #0.tif	215576754	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-968_107-7pdx_A0001.czi%20-%20Scene%20%230.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	10	9194c2c531d32fe32b3968aafccf700c	HBC-968_107-7pdx_A0001_pdxH_E	H&E	2024-05-23T14:50:31.454000000+00:00	pathology_file	phs002430
phs002430::HBC-968_A0006_pdxH_E	phs002430::PSS018_sample	dg.4DFC/d70e3b0f-8139-49bd-b46e-014dbac689a9	manual			HBC-968_A0006.czi - Scene #1.tif	142931919	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-968_A0006.czi%20-%20Scene%20%231.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	10	1f08f1c15d2ae747ad0793ada6099135	HBC-968_A0006_pdxH_E	H&E	2024-05-23T14:50:31.448000000+00:00	pathology_file	phs002430
phs002430::HBC-968_A0007_pdxH_E	phs002430::PSS077_sample	dg.4DFC/c759970b-dc4c-4fb0-a991-8057311ac261	manual			HBC-968_A0007.czi - Scene #2.tif	247126923	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-968_A0007.czi%20-%20Scene%20%232.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	10	db166e978c86a6e8e1b876f5bb44513d	HBC-968_A0007_pdxH_E	H&E	2024-05-23T14:50:31.452000000+00:00	pathology_file	phs002430
phs002430::HBC-968_A0022_pdxH_E	phs002430::PSS050_sample	dg.4DFC/8cc04037-7306-42be-9894-1f011b1dd41e	manual			HBC-968_A0022.czi - Scene #3.tif	219781092	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-968_A0022.czi%20-%20Scene%20%233.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	10	e5bbdf7ac709eff4aa09a22cf1ce7744	HBC-968_A0022_pdxH_E	H&E	2024-05-23T14:50:31.450000000+00:00	pathology_file	phs002430
phs002430::HBC-968_A0024-1_pdxH_E	phs002430::PSS085_1_sample	dg.4DFC/e86f5e53-8b3a-45c3-947f-6d33634e43e9	manual			HBC-968_A0024-1.czi - Scene #2.tif	216678144	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-968_A0024-1.czi%20-%20Scene%20%232.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	10	04cc7f4f216c9cb0b1bfcaf9a13e1073	HBC-968_A0024-1_pdxH_E	H&E	2024-05-23T14:50:31.456000000+00:00	pathology_file	phs002430
phs002430::HBC-968_A0024-2_pdxH_E	phs002430::PSS085_1_sample	dg.4DFC/e066a9d0-7d8d-47bb-9fbd-392e2b0f0eba	manual			HBC-968_A0024-2.czi - Scene #1.tif	239885460	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-968_A0024-2.czi%20-%20Scene%20%231.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	10	f3e1c117c34e5066a88de744e8bb2a6e	HBC-968_A0024-2_pdxH_E	H&E	2024-05-23T14:50:31.461000000+00:00	pathology_file	phs002430
phs002430::HBC-968_A0024-3_pdxH_E	phs002430::PSS085_1_sample	dg.4DFC/9969951c-c01c-4a98-ae9b-4827a6c24ea5	manual			HBC-968_A0024-3.czi - Scene #1.tif	234941907	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-968_A0024-3.czi%20-%20Scene%20%231.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	10	a3307146179ccc2f276b2b2dfa213d73	HBC-968_A0024-3_pdxH_E	H&E	2024-05-23T14:50:31.464000000+00:00	pathology_file	phs002430
phs002430::HBC-968_A0060_pdxH_E	phs002430::PSS113_sample	dg.4DFC/f760ef87-f8b1-4a8c-b7ac-b3c0c47bdd25	manual			HBC-968_A0060.czi - Scene #2.tif	254806914	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-968_A0060.czi%20-%20Scene%20%232.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	10	7a070231da5fcb3e121a14e54c2892e7	HBC-968_A0060_pdxH_E	H&E	2024-05-23T14:50:31.474000000+00:00	pathology_file	phs002430
phs002430::HBC-968_A0146_pdxH_E	phs002430::PSS121_sample	dg.4DFC/911155b8-3187-4bfa-8644-f4f995405ab9	manual			HBC-968_A0146.czi - Scene #1.tif	294275244	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-968_A0146.czi%20-%20Scene%20%231.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	10	d7dbc24d97ec3bbf4812f381e8d652ed	HBC-968_A0146_pdxH_E	H&E	2024-05-23T14:50:31.476000000+00:00	pathology_file	phs002430
phs002430::HBC-968_A0150_pdxH_E	phs002430::PSS091A_sample	dg.4DFC/05be91c1-a9d2-4c1d-8b7d-6397260eee29	manual			HBC-968_A0150.czi - Scene #4.tif	277402902	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-968_A0150.czi%20-%20Scene%20%234.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	10	c0e3a151df10a555c7bac1e54b502221	HBC-968_A0150_pdxH_E	H&E	2024-05-23T14:50:31.468000000+00:00	pathology_file	phs002430
phs002430::HBC-968_A0154-1_pdxH_E	phs002430::PSS112_sample	dg.4DFC/40c7b2b8-554b-4aa6-9c8e-e20ce8e33d80	manual			HBC-968_A0154-1.czi - Scene #1.tif	246680679	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-968_A0154-1.czi%20-%20Scene%20%231.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	10	eae62843bc1a8295f93506f316ea86b6	HBC-968_A0154-1_pdxH_E	H&E	2024-05-23T14:50:31.469000000+00:00	pathology_file	phs002430
phs002430::HBC-968_A0154-2_pdxH_E_2	phs002430::PSS112_sample	dg.4DFC/d4103e9d-7473-41d8-bd0f-e6944c702830	manual			HBC-968_A0154-2.czi - Scene #02.tif	298702467	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-968_A0154-2.czi%20-%20Scene%20%2302.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	10	963c9001d56e0ebc8cb33f1cbc218ebd	HBC-968_A0154-2_pdxH_E_2	H&E	2024-05-23T14:50:31.471000000+00:00	pathology_file	phs002430
