type	file_name	uuid	file_size	md5sum	file_status	file_location	file_format	sample.sample_id	file_type	file_description
file	HPCI_0041_1_BN_Whole_T2_KHSC2.bwa.final.bai	4cd2cade-fe86-5927-ba00-a5f0fd59b527	5978544	1ddf21ec5a5ba49fa02f2c5bbeeb7540	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/HPCI_0041_1_BN_Whole_T2_KHSC2.bwa.final.bai	bai	OSA01-HPCI_0041_1_BN_Whole_T2	Index File	WES; Primary OS
file	HPCI_0044_1_BN_Whole_T1_KHSC2.bwa.final.bai	df7db585-ca1e-58bc-980f-1f5ddd863033	6001600	ff23435af78cd23cb9e3660bbda75d8b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/HPCI_0044_1_BN_Whole_T1_KHSC2.bwa.final.bai	bai	OSA01-HPCI_0044_1_BN_Whole_T1	Index File	WES; Primary OS
file	HPCI_0044_1_PB_Whole_C2_KHSC2.bwa.final.bai	e28d9473-c221-55a9-8142-71bf15800bd3	6111640	c339c0e3dc21ca6227c8bc98da27dfaa	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/HPCI_0044_1_PB_Whole_C2_KHSC2.bwa.final.bai	bai	OSA01-HPCI_0044_1_PB_Whole_C2	Index File	WES; Normal
file	HPCI_0044_1_PB_Whole_C2_KHSC2.bwa.final.bam	5316e41b-e125-53b4-988a-b9e5f6bf521f	10351638844	7eb73faeac829f6a66e515e2597369dc	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/HPCI_0044_1_PB_Whole_C2_KHSC2.bwa.final.bam	bam	OSA01-HPCI_0044_1_PB_Whole_C2	Whole Exome Sequence File	WES; Normal
file	HPCI_0045_1_BN_Whole_C1_KHSC2.bwa.final.bam	ba0cb8d3-bfd1-582f-86c4-71e029e31e27	9875796399	02b67eda2e16b2ea35853dc2ccda6c91	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/HPCI_0045_1_BN_Whole_C1_KHSC2.bwa.final.bam	bam	OSA01-HPCI_0045_1_BN_Whole_C1	Whole Exome Sequence File	WES; Normal
file	HPCI_0052_1_BN_Whole_T1_TSMRU.starAligned.final.bai	27e17bba-14d3-5edb-95f5-782ef80aa4ac	4601808	b50c0d15b1c1c0922f519e3cf1bcbcc8	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/HPCI_0052_1_BN_Whole_T1_TSMRU.starAligned.final.bai	bai	OSA01-HPCI_0052_1_BN_Whole_T1	Index File	RNA-Seq; Primary OS
file	HPCI_0052_1_BN_Whole_T1_TSMRU.starAligned.final.bam	ee7245fc-7052-5635-9eba-35c1d48bf977	6203924280	9458fd3164c0c4b849c2672d97098b56	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/HPCI_0052_1_BN_Whole_T1_TSMRU.starAligned.final.bam	bam	OSA01-HPCI_0052_1_BN_Whole_T1	RNA Sequence File	RNA-Seq; Primary OS
file	WLJ_002_XJFOSA002-V1T-1_S28_L005_R1_001_T3_TSMRS.starAligned.final.bai	483e2843-a19f-5b17-b39c-65921c5f5761	4502712	5053fdeda69bda976094e7ca4644c23e	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLJ_002_XJFOSA002-V1T-1_S28_L005_R1_001_T3_TSMRS.starAligned.final.bai	bai	OSA01-WLJ_002_T3	Index File	RNA-Seq; Primary OS
file	WLJ_007_XJFOSA007-V1T-1_S10_L002_R1_001_T3_TSMRS.starAligned.final.bam	39f98514-0f15-5764-8369-daaaf1224f5d	4370709211	708f9818f98d37fd1dfa70262e1a708d	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLJ_007_XJFOSA007-V1T-1_S10_L002_R1_001_T3_TSMRS.starAligned.final.bam	bam	OSA01-WLJ_007_T3	RNA Sequence File	RNA-Seq; Primary OS
file	WLJ_010_XJFOSA010-V1T-1_S12_L002_R1_001_T3_TSMRS.starAligned.final.bai	51794d8d-83f3-5305-9b53-8ecbc7fb27ce	4604688	fe8ec66845318568fcf6791031dc36fd	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLJ_010_XJFOSA010-V1T-1_S12_L002_R1_001_T3_TSMRS.starAligned.final.bai	bai	OSA01-WLJ_0010_T3	Index File	RNA-Seq; Primary OS
file	WLJ_010_XJFOSA010-V1T-1_S12_L002_R1_001_T3_TSMRS.starAligned.final.bam	2022c1dd-0ce7-5e7e-81ff-cfd842a523ec	4037834534	2143cd72d5f21167ba4864a996deabf8	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLJ_010_XJFOSA010-V1T-1_S12_L002_R1_001_T3_TSMRS.starAligned.final.bam	bam	OSA01-WLJ_0010_T3	RNA Sequence File	RNA-Seq; Primary OS
file	WLJ_015_XJFOSA015-V1T-1_S14_L002_R1_001_T3_TSMRS.starAligned.final.bam	12ed7a4c-9310-52d6-8aa4-c32d77c00b47	5354165221	437a56d9d389f853f44bc977cce3518c	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLJ_015_XJFOSA015-V1T-1_S14_L002_R1_001_T3_TSMRS.starAligned.final.bam	bam	OSA01-WLJ_015_T3	RNA Sequence File	RNA-Seq; Primary OS
file	WLJ_026_XJFOSA026-V1T-1_S1_L001_R1_001_T3_TSMRS.starAligned.final.bam	d239a84a-d1dd-5afe-b85d-50e70c853f45	3646872855	d355f2961ebfbf75c98adc5a865dd300	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLJ_026_XJFOSA026-V1T-1_S1_L001_R1_001_T3_TSMRS.starAligned.final.bam	bam	OSA01-WLJ_026_T3	RNA Sequence File	RNA-Seq; Primary OS
file	WLJ_027_XJFOSA027-V1T-1_S2_L001_R1_001_T3_TSMRS.starAligned.final.bam	279f6912-1254-58fc-bafc-348e921ede68	5106416781	8e16f40728c75b3ae0f175af8049d944	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLJ_027_XJFOSA027-V1T-1_S2_L001_R1_001_T3_TSMRS.starAligned.final.bam	bam	OSA01-WLJ_027_T3	RNA Sequence File	RNA-Seq; Primary OS
file	WLJ_029_XJFOSA029-V1T-1_S3_L001_R1_001_T3_TSMRS.starAligned.final.bai	88a7a90e-e3ab-565f-b796-5af1172e57e6	4797688	af195ee5e22f2f009e249726d9879699	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLJ_029_XJFOSA029-V1T-1_S3_L001_R1_001_T3_TSMRS.starAligned.final.bai	bai	OSA01-WLJ_029_T3	Index File	RNA-Seq; Primary OS
file	WLJ_047_XJFOSA047-V1T-1_S5_L001_R1_001_T3_TSMRS.starAligned.final.bam	1426b7f5-7540-5f2f-8f34-b1394fea5750	6312650958	85d2a115097796adef910ddff2a8c131	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLJ_047_XJFOSA047-V1T-1_S5_L001_R1_001_T3_TSMRS.starAligned.final.bam	bam	OSA01-WLJ_047_T3	RNA Sequence File	RNA-Seq; Primary OS
file	WLJ_050_XJFOSA050-V1T-1_S6_L001_R1_001_T3_TSMRS.starAligned.final.bai	46c41cc0-4cf7-5fe4-b66d-e0c09a7ad9c6	4356112	88e78a7c1b0ac23c24ecc045eb9d47d7	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLJ_050_XJFOSA050-V1T-1_S6_L001_R1_001_T3_TSMRS.starAligned.final.bai	bai	OSA01-WLJ_050_T3	Index File	RNA-Seq; Primary OS
file	WLJ_106_XJFOSA106-V1T-1_S11_L002_R1_001_T3_TSMRS.starAligned.final.bam	300b29cc-ba12-5db6-87a0-d5258962420d	5284863619	08847868aeaa7aba472c1c1d56d9f188	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLJ_106_XJFOSA106-V1T-1_S11_L002_R1_001_T3_TSMRS.starAligned.final.bam	bam	OSA01-WLJ_106_T3	RNA Sequence File	RNA-Seq; Primary OS
file	WLOS_0001_MR376519_C2_KAWGS.bwa.final.bai	60ea915f-e836-519b-82f6-b6ba6eeac4b3	7600312	3f7e4e14472e446d4479e9a0a2e03927	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0001_MR376519_C2_KAWGS.bwa.final.bai	bai	OSA01-WLOS_0001_MR376519_C2	Index File	WGS; Normal
file	WLOS_0002_MR407424_C2_KAWGS.bwa.final.bai	e514add2-0ea1-5876-9e56-0b465ff39048	7589608	0a2ff8ec04a4266c12bcb1bdc2608a27	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0002_MR407424_C2_KAWGS.bwa.final.bai	bai	OSA01-WLOS_0002_MR407424_C2	Index File	WGS; Normal
file	WLOS_0002_MR407424_T1_KAWGS.bwa.final.bam	1264e89b-cc99-5e65-81f4-ccc11751cf2e	210299335068	15149494a2b604a8d216bd212900bd6c	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0002_MR407424_T1_KAWGS.bwa.final.bam	bam	OSA01-WLOS_0002_MR407424_T1	Whole Genome Sequence File	WGS; Primary OS
file	WLOS_0002_MR407424_T3_TSMRS.starAligned.final.bai	63996c70-f005-5ef8-bc88-cef39a21ff56	5537728	4cdf172f62665dacbf0973006e62af5c	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0002_MR407424_T3_TSMRS.starAligned.final.bai	bai	OSA01-WLOS_0002_MR407424_T3	Index File	RNA-Seq; Primary OS
file	WLOS_0003_MR407819_C2_KAWGS.bwa.final.bai	3fe3afee-c76a-5237-adfa-45c00837dd33	7622848	d921913b8760d411b10102e1529b8690	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0003_MR407819_C2_KAWGS.bwa.final.bai	bai	OSA01-WLOS_0003_MR407819_C2	Index File	WGS; Normal
file	WLOS_0003_MR407819_T1_KAWGS.bwa.final.bai	c24324a3-a107-5632-a6a5-79e0e9d1466e	7905384	da4c6bc1f3f284d53517f2d8fa81bfcd	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0003_MR407819_T1_KAWGS.bwa.final.bai	bai	OSA01-WLOS_0003_MR407819_T1	Index File	WGS; Primary OS
file	WLOS_0003_MR407819_T3_TSMRS.starAligned.final.bai	934b212b-0dc9-5a40-8662-08b7cffa83cf	5551160	3f5a437048788c7425b3b72a02e925d7	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0003_MR407819_T3_TSMRS.starAligned.final.bai	bai	OSA01-WLOS_0003_MR407819_T3	Index File	RNA-Seq; Primary OS
file	WLOS_0003_MR407819_T3_TSMRS.starAligned.final.bam	afcbf239-dbbe-567b-8fbb-a55ffece8535	15298996305	fc114f36895a0800dced6aa64c34a864	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0003_MR407819_T3_TSMRS.starAligned.final.bam	bam	OSA01-WLOS_0003_MR407819_T3	RNA Sequence File	RNA-Seq; Primary OS
file	WLOS_0005_MR411336_C2_KAWGS.bwa.final.bai	fe452ee9-cd69-59d9-a63c-c4099aacd5b3	7646816	36c2a169654c93c3cb9b84887d5d2d7d	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0005_MR411336_C2_KAWGS.bwa.final.bai	bai	OSA01-WLOS_0005_MR411336_C2	Index File	WGS; Normal
file	WLOS_0005_MR411336_T1_KAWGS.bwa.final.bam	672f735d-dc56-592a-8801-8dbdb76fd5fd	173912977617	60e398aede44b7a50687b6c0faab75f9	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0005_MR411336_T1_KAWGS.bwa.final.bam	bam	OSA01-WLOS_0005_MR411336_T1	Whole Genome Sequence File	WGS; Primary OS
file	WLOS_0005_MR411336_T3_TSMRS.starAligned.final.bai	faf4e516-ebd1-5a27-bcf2-0ad102bdc4c8	5075856	4eb136b72825af0c8cf0ebf1e5fd2265	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0005_MR411336_T3_TSMRS.starAligned.final.bai	bai	OSA01-WLOS_0005_MR411336_T3	Index File	RNA-Seq; Primary OS
file	WLOS_0005_MR411336_T3_TSMRS.starAligned.final.bam	cffea4ef-cefd-5ca1-8698-3010c02e2edd	17081889263	f47b93d56c519fdfe56390fd149992f7	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0005_MR411336_T3_TSMRS.starAligned.final.bam	bam	OSA01-WLOS_0005_MR411336_T3	RNA Sequence File	RNA-Seq; Primary OS
file	WLOS_0006_MR414747_C2_KAWGS.bwa.final.bam	16f9e107-76ba-513c-9e36-bdfd988c0620	95417500639	377d99d4be564c59aeab0111cc31ecce	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0006_MR414747_C2_KAWGS.bwa.final.bam	bam	OSA01-WLOS_0006_MR414747_C2	Whole Genome Sequence File	WGS; Normal
file	WLOS_0006_MR414747_T3_TSMRS.starAligned.final.bai	5520f79e-e60c-5e84-810d-61807bb3ad9c	5135600	667f12f1c58a53be8a1ef3663bf1fa7c	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0006_MR414747_T3_TSMRS.starAligned.final.bai	bai	OSA01-WLOS_0006_MR414747_T3	Index File	RNA-Seq; Primary OS
file	WLOS_0007_MR415976_T1_KAWGS.bwa.final.bam	9844c5f7-271f-556a-a2a5-8be372ec7f9e	253596482606	32bcafec504178153468876d04b98b1e	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0007_MR415976_T1_KAWGS.bwa.final.bam	bam	OSA01-WLOS_0007_MR415976_T1	Whole Genome Sequence File	WGS; Primary OS
file	WLOS_0007_MR415976_T3_TSMRS.starAligned.final.bam	5291e9dc-0422-5746-af3d-b67ab7c190af	16171441960	d8b66fcbc2137996b51a601925dd67f0	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0007_MR415976_T3_TSMRS.starAligned.final.bam	bam	OSA01-WLOS_0007_MR415976_T3	RNA Sequence File	RNA-Seq; Primary OS
file	WLOS_0008_MR416666_C2_KAWGS.bwa.final.bai	ef04cc23-f62d-518d-ae4f-19d9caa6bf8d	7577144	7e109a0faa4da1ef479787a3d7db7fc4	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0008_MR416666_C2_KAWGS.bwa.final.bai	bai	OSA01-WLOS_0008_MR416666_C2	Index File	WGS; Normal
file	WLOS_0008_MR416666_T3_TSMRS.starAligned.final.bai	74394074-2654-50a4-94a2-5ba492e70dd6	5390696	bd47ed05e1da11fb293e753560f9280c	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0008_MR416666_T3_TSMRS.starAligned.final.bai	bai	OSA01-WLOS_0008_MR416666_T3	Index File	RNA-Seq; Primary OS
file	WLOS_0009_MR417471_C2_KAWGS.bwa.final.bai	72adb183-5a62-5854-b7ce-e2e9ea39020d	7595848	515008f2b1bc1c324c0bde9a0aa9fcc3	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0009_MR417471_C2_KAWGS.bwa.final.bai	bai	OSA01-WLOS_0009_MR417471_C2	Index File	WGS; Normal
file	WLOS_0009_MR417471_C2_KAWGS.bwa.final.bam	a0e4da33-9bde-5ad4-a8b6-ce61bf46c78b	91161125896	ca52d2d5f0821e40de6a6d59bd8c6b65	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0009_MR417471_C2_KAWGS.bwa.final.bam	bam	OSA01-WLOS_0009_MR417471_C2	Whole Genome Sequence File	WGS; Normal
file	WLOS_0009_MR417471_T3_TSMRS.starAligned.final.bai	420761f3-a1fe-5ce1-9659-6774ba3123cd	5828064	a2d70e922a73a1b2cbfb86513cd0f74b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0009_MR417471_T3_TSMRS.starAligned.final.bai	bai	OSA01-WLOS_0009_MR417471_T3	Index File	RNA-Seq; Primary OS
file	WLOS_0010_MR418029_T1_KAWGS.bwa.final.bai	7ad718e4-dcf6-57d9-befc-ec1104181d9e	8115240	086e5cff6fcf4d03c1aaa3262ddffe06	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0010_MR418029_T1_KAWGS.bwa.final.bai	bai	OSA01-WLOS_0010_MR418029_T1	Index File	WGS; Primary OS
file	WLOS_0010_MR418029_T1_KAWGS.bwa.final.bam	f14fb868-0a25-50b5-8949-86b766bc8864	196885736459	99977845d646f9cb7e5c96776b12131f	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0010_MR418029_T1_KAWGS.bwa.final.bam	bam	OSA01-WLOS_0010_MR418029_T1	Whole Genome Sequence File	WGS; Primary OS
file	WLOS_0010_MR418029_T3_TSMRS.starAligned.final.bam	a6c80bcf-fad2-50ce-8614-330ed4e14016	14282255966	4d165aca409915a519effde07fdc7abf	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0010_MR418029_T3_TSMRS.starAligned.final.bam	bam	OSA01-WLOS_0010_MR418029_T3	RNA Sequence File	RNA-Seq; Primary OS
file	WLOS_0011_MR421928_T1_KAWGS.bwa.final.bam	cf03f800-667d-51ba-b498-7f55794bc997	167023426258	1fdbe617f0e61b6999ad00a526972b76	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0011_MR421928_T1_KAWGS.bwa.final.bam	bam	OSA01-WLOS_0011_MR421928_T1	Whole Genome Sequence File	WGS; Primary OS
file	WLOS_0011_MR421928_T3_TSMRS.starAligned.final.bai	9c1dcfbe-41f2-5411-b424-ac4708ba629e	5215720	b8c072c5f4575587618d27e82450ac52	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0011_MR421928_T3_TSMRS.starAligned.final.bai	bai	OSA01-WLOS_0011_MR421928_T3	Index File	RNA-Seq; Primary OS
file	WLOS_0012_MR424011_C2_KAWGS.bwa.final.bam	4a64ead8-e7be-55c2-ab2a-5a0e48257414	94331673497	3977799ffa679676ec5a90d38412d01d	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0012_MR424011_C2_KAWGS.bwa.final.bam	bam	OSA01-WLOS_0012_MR424011_C2	Whole Genome Sequence File	WGS; Normal
file	WLOS_0012_MR424011_T1_KAWGS.bwa.final.bai	89717ea4-3665-53df-b983-dd62a9c5b9d4	7890960	f7fdbd6945531deb8e72b9284b6dcbc7	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0012_MR424011_T1_KAWGS.bwa.final.bai	bai	OSA01-WLOS_0012_MR424011_T1	Index File	WGS; Primary OS
file	WLOS_0012_MR424011_T3_TSMRS.starAligned.final.bai	c1322e51-2754-5c48-95f0-fb0ecda26760	5316344	b8988986ee02b8bf83720f57caa4e8a7	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0012_MR424011_T3_TSMRS.starAligned.final.bai	bai	OSA01-WLOS_0012_MR424011_T3	Index File	RNA-Seq; Primary OS
file	WLOS_0013_MR424015_C2_KAWGS.bwa.final.bam	8ed5a272-178c-5fd0-95e7-4aeddf407fe2	115105000106	e5e6e2fc64ef91566e3918a7976cbfae	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0013_MR424015_C2_KAWGS.bwa.final.bam	bam	OSA01-WLOS_0013_MR424015_C2	Whole Genome Sequence File	WGS; Normal
file	WLOS_0013_MR424015_T1_KAWGS.bwa.final.bam	189c14e8-56ee-54ff-b9a0-b1f4b9e32278	177206795182	c8898018231443bb1ebc6d2b04bb2237	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0013_MR424015_T1_KAWGS.bwa.final.bam	bam	OSA01-WLOS_0013_MR424015_T1	Whole Genome Sequence File	WGS; Primary OS
file	WLOS_0013_MR424015_T3_TSMRS.starAligned.final.bai	ae6601d6-6e6d-5788-86e9-b22223bce7df	5503768	9a38001fd8074733b94f82eec0b07539	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0013_MR424015_T3_TSMRS.starAligned.final.bai	bai	OSA01-WLOS_0013_MR424015_T3	Index File	RNA-Seq; Primary OS
file	WLOS_0013_MR424015_T3_TSMRS.starAligned.final.bam	2b798d44-3acf-5372-962a-d543570d60da	13360767257	e7b7bd36879536d7019ee5954c3789b3	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0013_MR424015_T3_TSMRS.starAligned.final.bam	bam	OSA01-WLOS_0013_MR424015_T3	RNA Sequence File	RNA-Seq; Primary OS
file	WLOS_0014_MR433678_T1_KAWGS.bwa.final.bam	abe63505-050f-5a8f-9fbe-2978a33174a2	224692121087	c76b328bd8a3b3cbe8c6dfb246b58051	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0014_MR433678_T1_KAWGS.bwa.final.bam	bam	OSA01-WLOS_0014_MR433678_T1	Whole Genome Sequence File	WGS; Primary OS
file	WLOS_0015_MR436258_C2_KAWGS.bwa.final.bai	e50ffa6f-3797-536d-9990-e8521fafe7c2	7598736	25d0f9c8c74379cc8afd4df6ff0deba1	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0015_MR436258_C2_KAWGS.bwa.final.bai	bai	OSA01-WLOS_0015_MR436258_C2	Index File	WGS; Normal
file	WLOS_0015_MR436258_C2_KAWGS.bwa.final.bam	07fa70fb-a2ee-522f-a855-964ab5b9da85	86855617943	2ff64d61197083cf972bf1098b550c1f	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0015_MR436258_C2_KAWGS.bwa.final.bam	bam	OSA01-WLOS_0015_MR436258_C2	Whole Genome Sequence File	WGS; Normal
file	WLOS_0015_MR436258_T1_KAWGS.bwa.final.bam	07b200e0-9e71-511b-9389-da910392bef8	211652567329	29d70bf426d7410b6a94cfe71f280ec7	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0015_MR436258_T1_KAWGS.bwa.final.bam	bam	OSA01-WLOS_0015_MR436258_T1	Whole Genome Sequence File	WGS; Primary OS
file	WLOS_0015_MR436258_T3_TSMRS.starAligned.final.bam	62e3a5c5-9963-50b1-95f2-421b75d76674	15019371241	ef31273508664fef6583dd43a0085670	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0015_MR436258_T3_TSMRS.starAligned.final.bam	bam	OSA01-WLOS_0015_MR436258_T3	RNA Sequence File	RNA-Seq; Primary OS
file	WLOS_0016_MR442248_C2_KAWGS.bwa.final.bam	df967a94-637c-5a92-8336-ff35061cdc27	94423788727	2ac872ffc375d23f31886a667d14e1cd	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0016_MR442248_C2_KAWGS.bwa.final.bam	bam	OSA01-WLOS_0016_MR442248_C2	Whole Genome Sequence File	WGS; Normal
file	WLOS_0016_MR442248_T1_KAWGS.bwa.final.bai	30d0351c-8429-55cc-af3b-9dfa5c39b3f6	7915512	164e7575964ccc1b28e33989dbde99bf	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0016_MR442248_T1_KAWGS.bwa.final.bai	bai	OSA01-WLOS_0016_MR442248_T1	Index File	WGS; Primary OS
file	WLOS_0016_MR442248_T3_TSMRS.starAligned.final.bam	8d4d1a40-8e9a-50de-b541-b54213a2b819	16099606765	049022209e2a0898de0b1ae8d51a6488	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0016_MR442248_T3_TSMRS.starAligned.final.bam	bam	OSA01-WLOS_0016_MR442248_T3	RNA Sequence File	RNA-Seq; Primary OS
file	WLOS_0018_MR448467_T1_KAWGS.bwa.final.bam	f4f167fa-bb63-5c44-8f7a-bd791e18e204	180449881943	86c9f928eaa2a4c4179c3c588d6d84a0	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0018_MR448467_T1_KAWGS.bwa.final.bam	bam	OSA01-WLOS_0018_MR448467_T1	Whole Genome Sequence File	WGS; Primary OS
file	WLOS_0019_MR450922_C2_KAWGS.bwa.final.bam	fb91e1e9-342f-56a0-bd3e-f2babced8510	92139326158	07a4cd7990249e225e4fb4d0df55d88a	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0019_MR450922_C2_KAWGS.bwa.final.bam	bam	OSA01-WLOS_0019_MR450922_C2	Whole Genome Sequence File	WGS; Normal
file	WLOS_0019_MR450922_T3_TSMRS.starAligned.final.bai	fa53f536-3a48-5495-a42c-b4d3988b6a71	4977912	d9d358b6a293b74fd549fc251ea8eb02	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0019_MR450922_T3_TSMRS.starAligned.final.bai	bai	OSA01-WLOS_0019_MR450922_T3	Index File	RNA-Seq; Primary OS
file	WLOS_0019_MR450922_T3_TSMRS.starAligned.final.bam	b11e7bb7-5003-50f4-96a1-efb3528cfb16	14739161732	7bf78c0d00e9c7821c1f5fc79420ce6c	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0019_MR450922_T3_TSMRS.starAligned.final.bam	bam	OSA01-WLOS_0019_MR450922_T3	RNA Sequence File	RNA-Seq; Primary OS
file	WLOS_0020_MR452859_C2_KAWGS.bwa.final.bam	4178542c-9ba8-54e8-b251-2cb11d20a785	91774951921	9b451942ae3f6f2a47ed00dd2ee847e3	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0020_MR452859_C2_KAWGS.bwa.final.bam	bam	OSA01-WLOS_0020_MR452859_C2	Whole Genome Sequence File	WGS; Normal
file	WLOS_0020_MR452859_T3_TSMRS.starAligned.final.bam	3c72d0aa-9730-5193-9dc9-b79c71ab94de	14207469317	ab45ca5954ef04d66d21eddb30dba001	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0020_MR452859_T3_TSMRS.starAligned.final.bam	bam	OSA01-WLOS_0020_MR452859_T3	RNA Sequence File	RNA-Seq; Primary OS
file	WLOS_0021_MR452979_C2_KAWGS.bwa.final.bai	2718ac74-73e4-5417-9315-f5c2c2181e2f	7596560	a2dd6101ddecbdd3406293f637188d6f	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0021_MR452979_C2_KAWGS.bwa.final.bai	bai	OSA01-WLOS_0021_MR452979_C2	Index File	WGS; Normal
file	WLOS_0021_MR452979_T1_KAWGS.bwa.final.bai	5d65047f-d680-52b1-a22b-3b455350629f	7984760	86db9ac5041293275b62b82cbddc6613	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0021_MR452979_T1_KAWGS.bwa.final.bai	bai	OSA01-WLOS_0021_MR452979_T1	Index File	WGS; Primary OS
file	WLOS_0021_MR452979_T3_TSMRS.starAligned.final.bam	56fbcf08-9804-59ea-ad96-c1ac558a67c9	16450492795	49e38473219aa01a69d2059189c36b51	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0021_MR452979_T3_TSMRS.starAligned.final.bam	bam	OSA01-WLOS_0021_MR452979_T3	RNA Sequence File	RNA-Seq; Primary OS
file	WLOS_0022_MR454062_T1_KAWGS.bwa.final.bai	5789d184-2853-5b5f-aea3-839d1ebaa28c	7896624	262af57136a5c5d999e5f095fed5af94	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0022_MR454062_T1_KAWGS.bwa.final.bai	bai	OSA01-WLOS_0022_MR454062_T1	Index File	WGS; Primary OS
