file_type	study.phs_accession	submission_version	experimental_strategy_and_data_subtypes	file_id	file.file_id	sample.sample_id	md5sum	updated	file_url_in_cds	file_size	file_name	type	uuid	participant.study_participant_id
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/8eea05c7-0f78-43c7-a05c-fbb25c6f0b0e			d01dd368a697b19bb4ed5fc2c032776c	2024-07-25T17:24:37.409000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBCBDU.json	16732	PBCBDU.json	file	ec205e89-6fe9-514c-9e6b-bdb3d375fad0	phs002790_PBCBDU
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/8eed3c06-350b-41f7-9cc2-740aef60a705			228c30ad5b0c61873200d15d4314610b	2024-07-25T17:24:28.245000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBBKRS.json	34448	PBBKRS.json	file	6377c18d-a79a-5998-8bf6-4049d73bb94d	phs002790_PBBKRS
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/8ef7c9fb-2fee-4110-902c-959653ac2d8a			823745724cca644b66e9e550a8158df6	2024-07-25T17:24:39.274000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBCDXB.json	16310	PBCDXB.json	file	948ceffa-b844-5e0a-aa3a-4ee4842127af	phs002790_PBCDXB
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/8f0623b3-f9a0-49db-a41b-e0e70699164a			a609cccf49cc99da9f9ad698c5f11274	2024-07-25T17:24:31.824000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBBTGR.json	22000	PBBTGR.json	file	61a6f9ea-b3ae-5736-9601-bf55281ba0bf	phs002790_PBBTGR
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/8f0a04cb-a9d5-4856-80e1-badb38bc75df			2c8886d7bdfa252ff0f18aff539e892e	2024-07-25T17:24:42.684000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBCIPB.json	16095	PBCIPB.json	file	7ea8d8d9-49da-5f5e-b1dc-d12a5b8f81f0	phs002790_PBCIPB
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/8f0b084b-5889-4ffa-8d3b-449edf35b1e1			b2fc6e6cc55b5e5e5d52ee3e79ff5b08	2024-07-25T17:24:43.709000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBCJYN.json	17244	PBCJYN.json	file	44dbb16c-d9ad-5089-8219-294c75f3e061	phs002790_PBCJYN
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/8f2877bf-bd2e-43b1-85fb-c30156b7aa4d			1d3f165ad0322535d7ec288e0d41254b	2024-07-25T17:24:45.307000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBCLTH.json	26630	PBCLTH.json	file	5853a6ed-bc48-569f-b283-7742c4adc0b8	phs002790_PBCLTH
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/8f2d82fb-89a4-4d54-b269-db88f9dc6395			f1ed4ad878109dfc7021a8b5d8c0fa15	2024-07-25T17:24:38.269000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBCCHX.json	6135	PBCCHX.json	file	de834de8-0a02-5a28-a237-dbda6d340c29	phs002790_PBCCHX
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/8f345661-ef2f-4a19-962a-3564ff9aec59			f5487bd874ab7690e7fb859e1a7ae8d9	2024-07-25T17:24:43.447000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBCJNH.json	17298	PBCJNH.json	file	9107a0ee-9bc9-5faf-ac3a-f7775eaa3663	phs002790_PBCJNH
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/8f6aa94f-70b0-430a-ad86-131f3f476c40			91b8ce3cec2a4fb661dc9045cdc0e78a	2024-07-25T17:24:38.291000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBCCIP.json	7257	PBCCIP.json	file	e7c3b272-a80d-504f-85ef-7c9189d468e4	phs002790_PBCCIP
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/8f728f92-544a-4bbe-9f0a-fda0387620a3			6a199959071f2cf9a5fa2a0ba33ba44a	2024-07-25T17:24:35.736000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBBYTY.json	16310	PBBYTY.json	file	5f1396f7-61a5-5ee0-815d-4b771d4da0d0	phs002790_PBBYTY
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/8f76dad2-19f3-425c-9137-3ce949277152			2a678980e11bd4ff1e871a0e1f0fc3b7	2024-07-25T17:24:34.697000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBBXHY.json	27839	PBBXHY.json	file	586be232-1d57-5ae2-aa63-1b459742fb2e	phs002790_PBBXHY
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/8f7f390f-ecee-4142-95a5-38ec75012a5e			977b77ecaa21451f7d9d4058c3128e8e	2024-07-25T17:24:40.542000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBCFXX.json	16547	PBCFXX.json	file	6f429822-7f88-5ba8-ad7c-bfdb15dfa334	phs002790_PBCFXX
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/8f8c290d-7403-477a-b6d0-67e1797b1663			1d0adec2f4556020b672492be7aebf95	2024-07-25T17:24:27.234000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBBHIA.json	7317	PBBHIA.json	file	7e1f02b2-e57b-598c-b5a7-c28d5a810ab5	phs002790_PBBHIA
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/8fa03000-2ce8-416d-aa77-684b99436cf9			58f6ae98ef9db62fcbfa00a6133bc598	2024-07-25T17:24:35.082000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBBXUC.json	6141	PBBXUC.json	file	1289cda2-6e1c-5b79-a1c4-246d07096f26	phs002790_PBBXUC
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/8fbc2c7a-9376-4cd2-8782-f5d7c141e7e4			6996c1d6b199f6becdf4fad307ce799d	2024-07-25T17:24:32.978000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBBUTE.json	7262	PBBUTE.json	file	cff9dedd-671b-57ce-b5ef-0986a902523f	phs002790_PBBUTE
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/8fbd58bf-a6b7-4dbf-a767-7ed257ec4f87			12a1f0d170569aa63b8529faed2ab5f2	2024-07-25T17:24:45.293000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBCLSX.json	26665	PBCLSX.json	file	fe765316-e2ab-5493-8c80-ff3f192232a0	phs002790_PBCLSX
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/8fbe68bc-1098-47c0-b666-392767eebd69			22a3e943c7b02e19d63b9dbd06bffaaf	2024-07-25T17:24:34.313000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBBWUS.json	16275	PBBWUS.json	file	19a8913d-abcd-5d49-b6d9-3faebdcabf33	phs002790_PBBWUS
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/8fdb4600-b4c7-4cf9-a349-d8c5b100741b			73473568337d963b4720425d6ea1cd6f	2024-07-25T17:24:45.697000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBCMFW.json	16080	PBCMFW.json	file	3f0b0524-b13e-50be-8a13-8a4b9f2ee7c4	phs002790_PBCMFW
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/8ff37ff8-4f30-4ccc-b293-d9e65ecca1a4			2f6b39d548f7f251d19dd3d69b208b40	2024-07-25T17:24:38.322000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBCCJV.json	16244	PBCCJV.json	file	e4342a62-fb52-5e0b-89cb-90c23e626166	phs002790_PBCCJV
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/90452bd9-4bf0-48fa-b11d-bdebc916fb9d			24698aef8de409e7d9006dfa61452c22	2024-07-25T17:24:37.240000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBCAYE.json	26623	PBCAYE.json	file	d50fa77f-fe4e-51fd-8bd5-4c90ec1dafb9	phs002790_PBCAYE
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/9050131a-f7fe-4ad4-a403-d6d88a1ec0c2			329c1b0bcf05eef592bf239518c64e79	2024-07-25T17:24:31.828000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBBTGZ.json	36041	PBBTGZ.json	file	d2125cdf-6e85-5224-84f9-987f17b30957	phs002790_PBBTGZ
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/9060fb93-a509-48cc-acb1-8308f4a80f9d			0ebb4af647aeccee58afe5b9359a1565	2024-07-25T17:24:38.318000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBCCJT.json	16281	PBCCJT.json	file	01e580b5-7093-5c16-8892-340ac45f5f98	phs002790_PBCCJT
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/9070793f-a38f-47ca-8458-8cf519a2fb75			de8a78196046669641ae3cdd5c8f04f0	2024-07-25T17:24:31.145000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBBRZR.json	34870	PBBRZR.json	file	08ff4b66-90ad-5282-a4f0-642d492dc43c	phs002790_PBBRZR
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/90832816-b51a-43f6-8160-ec50a322859c			c841b8827aa0f96b9ce7af0d280bd915	2024-07-25T17:24:39.395000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBCEDL.json	26640	PBCEDL.json	file	c6eeaf94-7598-5da5-816a-173dcd949e5c	phs002790_PBCEDL
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/9090ae62-8521-4691-88ab-36284e627ebd			77f9f10ab3da63aaf87110278ff79304	2024-07-25T17:24:32.820000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBBUML.json	16310	PBBUML.json	file	8d0e7ce4-90ff-5407-a9ec-13c278ef9c21	phs002790_PBBUML
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/9095781b-6348-43d3-a384-dd01980db3fb			32b8f985ec24107243324c17372f5842	2024-07-25T17:24:45.146000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBCLMN.json	14659	PBCLMN.json	file	2b759209-ecef-53f1-bd27-5b288d0c336b	phs002790_PBCLMN
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/90962abc-bc1d-4dd2-9893-8bd6394b95e3			ffb6a2a5d3a7410591702b67665cb117	2024-07-25T17:24:37.474000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBCBGA.json	7720	PBCBGA.json	file	8b9f9eb8-5463-5d5d-bc39-44c9c3ef8b55	phs002790_PBCBGA
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/9096ccfd-8b96-4c0b-acb7-840469cfb483			8c7b4194a5b37077bc5c0fa77e9bec36	2024-07-25T17:24:44.065000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBCKLJ.json	26293	PBCKLJ.json	file	c8eb1785-98c9-58ee-915e-73b65baa7071	phs002790_PBCKLJ
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/90bc237a-9d1c-424b-9ce6-b24ee23e8d49			2ef7fa179aa971a1abdf0f749cf05371	2024-07-25T17:24:35.796000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBBYVY.json	16325	PBBYVY.json	file	7b990361-e75f-5062-96c8-68780b31ccf2	phs002790_PBBYVY
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/90c54754-9161-4150-9a33-218b320d31a2			3a84c7924e46c7bbad234ef8de4d4364	2024-07-25T17:24:39.957000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBCFBL.json	6140	PBCFBL.json	file	3bde95f0-62ac-5833-b53e-d82d331fc370	phs002790_PBCFBL
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/90ed73aa-8f76-483b-a237-2cd65150d926			d3c60aea84d94818b981f2ec0e72a498	2024-07-25T17:24:36.747000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBCAEL.json	7318	PBCAEL.json	file	68eea47f-51db-54e8-a0b1-e766c87a6532	phs002790_PBCAEL
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/90f9689c-3293-4134-a146-59782ea2d214			e07cd89e66d07bd257fbb5de90be62d7	2024-07-25T17:24:31.290000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBBSFM.json	22499	PBBSFM.json	file	096e0631-17ec-5f2e-92f8-800049d97b8d	phs002790_PBBSFM
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/9105115c-a95f-4a67-a793-a2627d7680f7			1755de3e1358d82e0d9a2c891725ce53	2024-07-25T17:24:34.394000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBBWYY.json	6101	PBBWYY.json	file	a9a828bd-a37f-5ad4-99f2-85995df263ad	phs002790_PBBWYY
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/9105c735-4d2e-4cdb-9035-b18d57cd9329			b0999aca32c51294219d16e5dd7028dc	2024-07-25T17:24:32.185000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBBTWL.json	7252	PBBTWL.json	file	b0fe2607-5005-587f-b6c0-850133e33b6d	phs002790_PBBTWL
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/91155f2b-3bd5-4b54-9cbf-a6f5a6b0a751			7cac4da6aac4670ce771241075ef4052	2024-07-25T17:24:31.851000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBBTIB.json	17396	PBBTIB.json	file	e6e10538-9995-58d9-b6e7-52544dd8225e	phs002790_PBBTIB
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/911cf3c6-1312-4f21-8a9f-c4c57c007753			02bcde6829c78ca9fcd5aec2b201d5a7	2024-07-25T17:24:37.834000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBCBSN.json	17402	PBCBSN.json	file	b1979cf0-d7e5-57ef-a3fe-639fe892ef6b	phs002790_PBCBSN
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/91288fd7-1c5a-4195-8b2f-35d02131ff44			5dd9613494715f280d1b91e1979419ea	2024-07-25T17:24:27.433000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBBIEN.json	17418	PBBIEN.json	file	3de2c37e-95e5-5a58-bc75-8b045b74d956	phs002790_PBBIEN
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/914485ae-2d33-4119-8e1a-f308f8fd1eb4			13f6426f721b90eefeb59fc5b94b94f3	2024-07-25T17:24:44.787000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBCLET.json	17272	PBCLET.json	file	a36dcafe-be0e-5afa-96a6-f0b1e8006e6b	phs002790_PBCLET
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/91457490-e03f-4c8c-8d2e-fe2f39a8320d			e7dd54ff5f08d0c1e8191fbfb27bb146	2024-07-25T17:24:28.254000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBBKSG.json	34489	PBBKSG.json	file	1db8e92a-607d-5dce-b3d3-409ba31beb78	phs002790_PBBKSG
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/914a2ea5-44d7-44d7-bd04-7a6b8bf1e701			a989add72a9a1bd90a0806b6d589e0c2	2024-07-25T17:24:43.357000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBCJKR.json	16144	PBCJKR.json	file	a59cd821-c95e-578d-bec6-eb570c270f73	phs002790_PBCJKR
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/9164bdd3-1112-466e-8ea1-d261282f9401			5369f29797bf7fb3d702174a04333d66	2024-07-25T17:24:31.410000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBBSKM.json	22845	PBBSKM.json	file	00eda5ac-11d1-512b-9325-a0494539f1b6	phs002790_PBBSKM
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/91673faa-210b-43c9-9ca4-0ba97f4e2e72			0245dabebfd89dd9dade5de2d7579df5	2024-07-25T17:24:43.891000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBCKGL.json	4586	PBCKGL.json	file	f75c82db-f20d-567c-a2f4-ddd489a5897a	phs002790_PBCKGL
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/916d454c-318f-4860-85da-0acb2a629ae9			2be8788d789a247e1e9100e60ef0337f	2024-07-25T17:24:32.126000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBBTUH.json	22062	PBBTUH.json	file	4961e2f8-3323-5432-9c54-abdf5018b1e0	phs002790_PBBTUH
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/916ea747-6b50-4227-b572-6023cf940629			3c393a6623bc39251884abcb0041d1f4	2024-07-25T17:24:35.528000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBBYNB.json	17606	PBBYNB.json	file	b0c604f0-dbca-5515-a11e-b6367b7632ca	phs002790_PBBYNB
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/917734f5-7f9e-4044-ad2d-8d7c1cf9e307			2af759f8da25fd8195f53869612981f6	2024-07-25T17:24:43.871000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBCKFV.json	26275	PBCKFV.json	file	73a28beb-28d0-5585-8a77-4d2f627230f5	phs002790_PBCKFV
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/9195732c-5cb6-442f-aa8c-21cc66b9f39b			9942f162c49b03539a1cd2550bd217c7	2024-07-25T17:24:31.375000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBBSJU.json	33411	PBBSJU.json	file	7b8d24b4-69b8-56dd-93f9-7c90cf446505	phs002790_PBBSJU
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/91a73dbd-a124-41d5-a5b3-f074cbb5d9e8			2852cec8e3d7131e87d858cd6c681f2e	2024-07-25T17:24:39.605000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBCEME.json	16303	PBCEME.json	file	bc8068af-071f-5782-9268-c4227fe4be48	phs002790_PBCEME
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/91b3a855-8775-4d30-be95-79f04f900d9c			4aafce421c3afa767862f25bbe2f21cd	2024-07-25T17:24:44.006000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBCKJT.json	16499	PBCKJT.json	file	9a868940-f502-5675-869b-12070a5797de	phs002790_PBCKJT
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/91b73429-fb1d-43ec-89fb-bf3b6922abda			f7df9082234e7cf560adf278bd1d2aec	2024-07-25T17:24:33.969000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBBWFG.json	33297	PBBWFG.json	file	f2eba930-2267-5aab-bafd-42dcf65c1399	phs002790_PBBWFG
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/91d104f7-ce2b-4f19-809f-d1665fef4f2c			735b3ebb29e199b13533aba5301afcbe	2024-07-25T17:24:35.909000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBBYZN.json	17457	PBBYZN.json	file	49d04e3b-c668-5fa8-bf5d-f06985d9824c	phs002790_PBBYZN
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/91e7e823-c324-4f02-8959-41009b0f8e96			5a4e3a4f84ca9bc7fe6c7e318fa78485	2024-07-25T17:24:39.826000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBCEVK.json	6139	PBCEVK.json	file	2a4f9b39-a6d0-5099-9240-7b5f1aa7a25b	phs002790_PBCEVK
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/91f0a250-4af8-4c00-87f1-00f463a54e38			21b0cd8e46f05f1a44c2255ebb6fede1	2024-07-25T17:24:30.942000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBBRPZ.json	32053	PBBRPZ.json	file	b92eec7a-0005-5239-a791-a9eda3f637db	phs002790_PBBRPZ
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/920ad6f3-728c-4d92-a240-5e6811d2cd46			12bfb386b1e2d9ae4c2f8910a504b0a3	2024-07-25T17:24:39.747000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBCESR.json	17685	PBCESR.json	file	4ed9a341-3855-5971-a714-c35d04d18524	phs002790_PBCESR
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/92371c91-3eb2-4a4a-8fcb-ed728b8627c1			83898f0acb2a5c8c27320bccd6ca5244	2024-07-25T17:24:37.513000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBCBHK.json	16292	PBCBHK.json	file	f2cb666c-614c-5b09-a581-e984852afcee	phs002790_PBCBHK
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/9249e375-ae21-4a2d-83c4-627e41bd2e10			8f4abdc29fa1c5a9c80e4f396383ac0b	2024-07-25T17:24:28.665000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBBLPL.json	48321	PBBLPL.json	file	fbacf06f-391e-513e-9a24-c755f5a85ad9	phs002790_PBBLPL
