library_id	bases	number_of_reads	avg_read_length	coverage	reference_genome_assembly	design_description	library_layout	library_source	platform	instrument_model	type	genomic_info_id	file.file_id	library_strategy	library_selection
L200625W_E05	104000000000	913391084	132	50	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/217b4621-5d13-4e5f-8721-30b32dda7465_L200625W_E05	dg.4DFC/217b4621-5d13-4e5f-8721-30b32dda7465	Not specified in data	Not specified in data
L200625W_E04	96000000000	618700142	132	33	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/fc72587b-5fea-4252-a47f-8c78c4cd6563_L200625W_E04	dg.4DFC/fc72587b-5fea-4252-a47f-8c78c4cd6563	Not specified in data	Not specified in data
L200625W_E04	96000000000	618700142	132	33	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/f7843c8a-5ba4-43e4-97b7-f959bdf2abaf_L200625W_E04	dg.4DFC/f7843c8a-5ba4-43e4-97b7-f959bdf2abaf	Not specified in data	Not specified in data
L200625W_E03	111000000000	695605354	132	39	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/c5637913-f969-4ef8-86e1-ca0e9c4c01a4_L200625W_E03	dg.4DFC/c5637913-f969-4ef8-86e1-ca0e9c4c01a4	Not specified in data	Not specified in data
L200625W_E03	111000000000	695605354	132	39	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/256b369b-c9af-4844-931a-8198df0bd557_L200625W_E03	dg.4DFC/256b369b-c9af-4844-931a-8198df0bd557	Not specified in data	Not specified in data
L200625W_A08	144000000000	609061396	132	33	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7bf37eec-defb-4afb-aaa0-3803c373464d_L200625W_A08	dg.4DFC/7bf37eec-defb-4afb-aaa0-3803c373464d	Not specified in data	Not specified in data
L200625W_A08	144000000000	609061396	132	33	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/ac75100b-a58c-48bd-9abc-17a6143d58fd_L200625W_A08	dg.4DFC/ac75100b-a58c-48bd-9abc-17a6143d58fd	Not specified in data	Not specified in data
L200625W_E06	92200000000	646111170	132	35	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/611ce281-d4ff-4fc0-b7b2-87b6bde3f969_L200625W_E06	dg.4DFC/611ce281-d4ff-4fc0-b7b2-87b6bde3f969	Not specified in data	Not specified in data
L200625W_E06	92200000000	646111170	132	35	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/f335a502-0bf8-450d-9f5b-26392d536793_L200625W_E06	dg.4DFC/f335a502-0bf8-450d-9f5b-26392d536793	Not specified in data	Not specified in data
L200625W_E11	126000000000	617664218	132	33	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/c036d3ae-bac5-4daf-ba6b-e702ae551378_L200625W_E11	dg.4DFC/c036d3ae-bac5-4daf-ba6b-e702ae551378	Not specified in data	Not specified in data
L200625W_E11	126000000000	617664218	132	33	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/a862fc6d-febb-42cf-8306-513173fd51b3_L200625W_E11	dg.4DFC/a862fc6d-febb-42cf-8306-513173fd51b3	Not specified in data	Not specified in data
L200625W_E07	107000000000	666603030	132	36	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/a6213570-b93a-4130-ae09-84bfb0594835_L200625W_E07	dg.4DFC/a6213570-b93a-4130-ae09-84bfb0594835	Not specified in data	Not specified in data
L200625W_E07	107000000000	666603030	132	36	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/f9d121a0-ae20-4346-b5c9-355615ec79b2_L200625W_E07	dg.4DFC/f9d121a0-ae20-4346-b5c9-355615ec79b2	Not specified in data	Not specified in data
L200625W_A11	84600000000	708581832	132	40	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/bd1c1c09-5146-4fdf-8eb8-5fdd919334b5_L200625W_A11	dg.4DFC/bd1c1c09-5146-4fdf-8eb8-5fdd919334b5	Not specified in data	Not specified in data
L200625W_A11	84600000000	708581832	132	40	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/331df2db-752a-461c-afcd-887f37a5a88d_L200625W_A11	dg.4DFC/331df2db-752a-461c-afcd-887f37a5a88d	Not specified in data	Not specified in data
L200625W_E12	161000000000	505556396	132	30	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/2134eb16-661e-4a71-9fca-1d6c0b7973aa_L200625W_E12	dg.4DFC/2134eb16-661e-4a71-9fca-1d6c0b7973aa	Not specified in data	Not specified in data
L200625W_E12	161000000000	505556396	132	30	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/c71f0b56-f605-4755-8247-629672e699ed_L200625W_E12	dg.4DFC/c71f0b56-f605-4755-8247-629672e699ed	Not specified in data	Not specified in data
L200625W_F03	162000000000	595131704	132	33	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7ec88b20-e7fc-4ada-b7dd-fa3d0a795eab_L200625W_F03	dg.4DFC/7ec88b20-e7fc-4ada-b7dd-fa3d0a795eab	Not specified in data	Not specified in data
L200625W_F03	162000000000	595131704	132	33	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/788b39fe-30b4-4041-948e-f0660a909f46_L200625W_F03	dg.4DFC/788b39fe-30b4-4041-948e-f0660a909f46	Not specified in data	Not specified in data
L200625W_F05	89800000000	668186860	132	45	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/ee45dc68-103d-441c-b007-fd7d14d0c114_L200625W_F05	dg.4DFC/ee45dc68-103d-441c-b007-fd7d14d0c114	Not specified in data	Not specified in data
L200625W_F05	89800000000	668186860	132	45	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/4686c951-5792-43d4-b28c-36d477a84a3f_L200625W_F05	dg.4DFC/4686c951-5792-43d4-b28c-36d477a84a3f	Not specified in data	Not specified in data
L200625W_F04	94800000000	506155386	132	38	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/9f2b033e-6b5f-4195-9bdb-fdcd8e60e2cf_L200625W_F04	dg.4DFC/9f2b033e-6b5f-4195-9bdb-fdcd8e60e2cf	Not specified in data	Not specified in data
L200625W_F04	94800000000	506155386	132	38	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/e5eb2951-2196-4fc5-8537-3715e8dee741_L200625W_F04	dg.4DFC/e5eb2951-2196-4fc5-8537-3715e8dee741	Not specified in data	Not specified in data
L200625W_F02	91800000000	615510632	132	33	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/8f89d009-7459-45c7-bc1a-f6c9a9e5620b_L200625W_F02	dg.4DFC/8f89d009-7459-45c7-bc1a-f6c9a9e5620b	Not specified in data	Not specified in data
L200625W_F02	91800000000	615510632	132	33	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/f64bff44-e506-4e10-9eaa-4aa4cdaf3526_L200625W_F02	dg.4DFC/f64bff44-e506-4e10-9eaa-4aa4cdaf3526	Not specified in data	Not specified in data
L200625W_F01	137000000000	591920824	132	36	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/f2e29ba9-2fc1-4b84-a71a-d23ba440e5a5_L200625W_F01	dg.4DFC/f2e29ba9-2fc1-4b84-a71a-d23ba440e5a5	Not specified in data	Not specified in data
L200625W_F01	137000000000	591920824	132	36	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/a0f536e4-23b4-4b42-921c-e054f4b1d11e_L200625W_F01	dg.4DFC/a0f536e4-23b4-4b42-921c-e054f4b1d11e	Not specified in data	Not specified in data
L200909W_D01	101000000000	970965252	132	61	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/a0ae354c-5e2c-4b69-9b8c-93f7dc83c80c_L200909W_D01	dg.4DFC/a0ae354c-5e2c-4b69-9b8c-93f7dc83c80c	Not specified in data	Not specified in data
L200909W_D01	101000000000	970965252	132	61	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/25de5166-594c-431f-8816-9ed11b3244a6_L200909W_D01	dg.4DFC/25de5166-594c-431f-8816-9ed11b3244a6	Not specified in data	Not specified in data
L200625W_H05	107000000000	681315804	132	37	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/f211b28d-7e2b-407b-be5c-47d4820c3c05_L200625W_H05	dg.4DFC/f211b28d-7e2b-407b-be5c-47d4820c3c05	Not specified in data	Not specified in data
L200625W_H05	107000000000	681315804	132	37	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/20048dd5-e084-40e6-895a-0cc25daf164a_L200625W_H05	dg.4DFC/20048dd5-e084-40e6-895a-0cc25daf164a	Not specified in data	Not specified in data
L200625W_H11	126000000000	801692586	132	46	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/be6e5e09-b623-423e-8193-36525f9af314_L200625W_H11	dg.4DFC/be6e5e09-b623-423e-8193-36525f9af314	Not specified in data	Not specified in data
L200625W_H11	126000000000	801692586	132	46	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/6796cc09-dcc8-49be-85a9-47395cd461ef_L200625W_H11	dg.4DFC/6796cc09-dcc8-49be-85a9-47395cd461ef	Not specified in data	Not specified in data
L200720W_D06	112000000000	610447550	132	34	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/1caa722c-19fa-435b-ab64-fa086fde19cc_L200720W_D06	dg.4DFC/1caa722c-19fa-435b-ab64-fa086fde19cc	Not specified in data	Not specified in data
L200720W_D06	112000000000	610447550	132	34	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/19f5fb47-e529-4e96-8e83-f636c40658e0_L200720W_D06	dg.4DFC/19f5fb47-e529-4e96-8e83-f636c40658e0	Not specified in data	Not specified in data
L200720W_H01	110000000000	773709734	132	41	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0ab4d9db-b29d-4660-a53d-2684146a2abf_L200720W_H01	dg.4DFC/0ab4d9db-b29d-4660-a53d-2684146a2abf	Not specified in data	Not specified in data
L200720W_H01	110000000000	773709734	132	41	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7e259a95-0d2c-4e8f-a643-3be981af8ae1_L200720W_H01	dg.4DFC/7e259a95-0d2c-4e8f-a643-3be981af8ae1	Not specified in data	Not specified in data
L200720W_A07	133000000000	641426926	132	51	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/384ef590-9972-4ea6-aa27-42daae85cd87_L200720W_A07	dg.4DFC/384ef590-9972-4ea6-aa27-42daae85cd87	Not specified in data	Not specified in data
L200720W_A07	133000000000	641426926	132	51	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/d330507c-43a2-4df3-b790-71bf2f5dae63_L200720W_A07	dg.4DFC/d330507c-43a2-4df3-b790-71bf2f5dae63	Not specified in data	Not specified in data
L200720W_F07	108000000000	684617804	132	38	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/a0be96a7-5be2-4fab-a618-5eb2fc9aec7c_L200720W_F07	dg.4DFC/a0be96a7-5be2-4fab-a618-5eb2fc9aec7c	Not specified in data	Not specified in data
L200720W_F07	108000000000	684617804	132	38	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7a8c65a8-d520-46b0-91ee-b17568f5c758_L200720W_F07	dg.4DFC/7a8c65a8-d520-46b0-91ee-b17568f5c758	Not specified in data	Not specified in data
L200720W_C08	95600000000	807641596	132	45	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/a8725783-e517-489d-b0a6-49b63f614a47_L200720W_C08	dg.4DFC/a8725783-e517-489d-b0a6-49b63f614a47	Not specified in data	Not specified in data
L200720W_C08	95600000000	807641596	132	45	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/1f9362cf-28ff-4ba2-a249-bd31bf023e38_L200720W_C08	dg.4DFC/1f9362cf-28ff-4ba2-a249-bd31bf023e38	Not specified in data	Not specified in data
L200720W_C01	96400000000	839890120	132	47	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/8b4a0d2e-0130-467b-b270-650a4028deb1_L200720W_C01	dg.4DFC/8b4a0d2e-0130-467b-b270-650a4028deb1	Not specified in data	Not specified in data
L200720W_C01	96400000000	839890120	132	47	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/35adb405-8ed4-4246-a359-4e5973deeb6f_L200720W_C01	dg.4DFC/35adb405-8ed4-4246-a359-4e5973deeb6f	Not specified in data	Not specified in data
L200720W_C03	104000000000	842761500	132	48	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/ec6b786e-6934-4947-8de0-56928b118799_L200720W_C03	dg.4DFC/ec6b786e-6934-4947-8de0-56928b118799	Not specified in data	Not specified in data
L200720W_C03	104000000000	842761500	132	48	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/d37502b1-2628-4496-9614-8165e0e50fd1_L200720W_C03	dg.4DFC/d37502b1-2628-4496-9614-8165e0e50fd1	Not specified in data	Not specified in data
L200720W_D04	110000000000	955754890	132	53	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/c5733f7f-2656-435f-a1c5-fa86045e142e_L200720W_D04	dg.4DFC/c5733f7f-2656-435f-a1c5-fa86045e142e	Not specified in data	Not specified in data
L200720W_D04	110000000000	955754890	132	53	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/9fefb5ee-14a0-465d-b674-806eaf5b1b21_L200720W_D04	dg.4DFC/9fefb5ee-14a0-465d-b674-806eaf5b1b21	Not specified in data	Not specified in data
