reference_genome_assembly	design_description	library_strategy	library_layout	library_source	type	genomic_info_id	file.file_id	platform	instrument_model	library_selection
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c88962c-fb35-11ed-b10e-e7c126133cde	dg.4DFC/6c88962c-fb35-11ed-b10e-e7c126133cde	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c88b80a-fb35-11ed-852f-e7f2496ab1c3	dg.4DFC/6c88b80a-fb35-11ed-852f-e7f2496ab1c3	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c88d934-fb35-11ed-a083-efd67b9b3792	dg.4DFC/6c88d934-fb35-11ed-a083-efd67b9b3792	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c88fb12-fb35-11ed-b90f-bf5c155b1b3f	dg.4DFC/6c88fb12-fb35-11ed-b90f-bf5c155b1b3f	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c891c78-fb35-11ed-af51-572a903cb70a	dg.4DFC/6c891c78-fb35-11ed-af51-572a903cb70a	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c893e7e-fb35-11ed-bc51-5b528b0b1005	dg.4DFC/6c893e7e-fb35-11ed-bc51-5b528b0b1005	Not specified in data	Not specified in data	Not specified in data
GRCh38		RNA-Seq	Paired-end	TRANSCRIPTOMIC	genomic_info	dg.4DFC/6c89607a-fb35-11ed-a8cb-57747ae8e7de	dg.4DFC/6c89607a-fb35-11ed-a8cb-57747ae8e7de	Not specified in data	Not specified in data	Not specified in data
GRCh38		miRNA-Seq	Paired-end	TRANSCRIPTOMIC	genomic_info	dg.4DFC/6c89a332-fb35-11ed-9e56-6f33c3b6a5a4	dg.4DFC/6c89a332-fb35-11ed-9e56-6f33c3b6a5a4	Not specified in data	Not specified in data	Not specified in data
GRCh38	Metadata	OTHER	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c89cd80-fb35-11ed-a157-4bb72709a0bf	dg.4DFC/6c89cd80-fb35-11ed-a157-4bb72709a0bf	Not specified in data	Not specified in data	Not specified in data
GRCh38		WXS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c89eefa-fb35-11ed-813a-5b1a0e49eccb	dg.4DFC/6c89eefa-fb35-11ed-813a-5b1a0e49eccb	Not specified in data	Not specified in data	Not specified in data
GRCh38		RNA-Seq	Paired-end	TRANSCRIPTOMIC	genomic_info	dg.4DFC/6c8a104c-fb35-11ed-90ba-f7c40cc412ec	dg.4DFC/6c8a104c-fb35-11ed-90ba-f7c40cc412ec	Not specified in data	Not specified in data	Not specified in data
GRCh38	Illuna EPIC array	OTHER	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c8a31f8-fb35-11ed-b6e9-9bdeae10ba5a	dg.4DFC/6c8a31f8-fb35-11ed-b6e9-9bdeae10ba5a	Not specified in data	Not specified in data	Not specified in data
GRCh38		RNA-Seq	Paired-end	TRANSCRIPTOMIC	genomic_info	dg.4DFC/6c8a57aa-fb35-11ed-8b7a-bf7fe7000bc7	dg.4DFC/6c8a57aa-fb35-11ed-8b7a-bf7fe7000bc7	Not specified in data	Not specified in data	Not specified in data
GRCh38		WXS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c8a7b40-fb35-11ed-9963-fb6f2065ffdc	dg.4DFC/6c8a7b40-fb35-11ed-9963-fb6f2065ffdc	Not specified in data	Not specified in data	Not specified in data
GRCh38		RNA-Seq	Paired-end	TRANSCRIPTOMIC	genomic_info	dg.4DFC/6c8a9d64-fb35-11ed-8792-bfcf58988daf	dg.4DFC/6c8a9d64-fb35-11ed-8792-bfcf58988daf	Not specified in data	Not specified in data	Not specified in data
GRCh38		RNA-Seq	Paired-end	TRANSCRIPTOMIC	genomic_info	dg.4DFC/6c8abf56-fb35-11ed-855d-632e65584860	dg.4DFC/6c8abf56-fb35-11ed-855d-632e65584860	Not specified in data	Not specified in data	Not specified in data
GRCh38		WXS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c8ae120-fb35-11ed-b02d-abaabeccab44	dg.4DFC/6c8ae120-fb35-11ed-b02d-abaabeccab44	Not specified in data	Not specified in data	Not specified in data
GRCh38		RNA-Seq	Paired-end	TRANSCRIPTOMIC	genomic_info	dg.4DFC/6c8b034e-fb35-11ed-bab2-bf2de6aca4dd	dg.4DFC/6c8b034e-fb35-11ed-bab2-bf2de6aca4dd	Not specified in data	Not specified in data	Not specified in data
GRCh38	Illuna EPIC array	OTHER	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c8b2504-fb35-11ed-bd58-9f74bbe92328	dg.4DFC/6c8b2504-fb35-11ed-bd58-9f74bbe92328	Not specified in data	Not specified in data	Not specified in data
GRCh38		WXS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c8b4ce6-fb35-11ed-b3ec-0769970df1ee	dg.4DFC/6c8b4ce6-fb35-11ed-b3ec-0769970df1ee	Not specified in data	Not specified in data	Not specified in data
GRCh38		RNA-Seq	Paired-end	TRANSCRIPTOMIC	genomic_info	dg.4DFC/6c8b6f50-fb35-11ed-9002-875c5fff395c	dg.4DFC/6c8b6f50-fb35-11ed-9002-875c5fff395c	Not specified in data	Not specified in data	Not specified in data
GRCh38	Illuna EPIC array	OTHER	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c8b90ca-fb35-11ed-9995-17ab65a17e88	dg.4DFC/6c8b90ca-fb35-11ed-9995-17ab65a17e88	Not specified in data	Not specified in data	Not specified in data
GRCh38		miRNA-Seq	Paired-end	TRANSCRIPTOMIC	genomic_info	dg.4DFC/6c8bb366-fb35-11ed-8be3-0f7e41c6ca68	dg.4DFC/6c8bb366-fb35-11ed-8be3-0f7e41c6ca68	Not specified in data	Not specified in data	Not specified in data
GRCh38	Illuna EPIC array	OTHER	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c8bd512-fb35-11ed-9ce6-639eedf8a3ba	dg.4DFC/6c8bd512-fb35-11ed-9ce6-639eedf8a3ba	Not specified in data	Not specified in data	Not specified in data
GRCh38		WXS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c8bf736-fb35-11ed-a064-3b6ce77854d5	dg.4DFC/6c8bf736-fb35-11ed-a064-3b6ce77854d5	Not specified in data	Not specified in data	Not specified in data
GRCh38		WXS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c8c18a6-fb35-11ed-88a3-fb80b5f697cd	dg.4DFC/6c8c18a6-fb35-11ed-88a3-fb80b5f697cd	Not specified in data	Not specified in data	Not specified in data
GRCh38		RNA-Seq	Paired-end	TRANSCRIPTOMIC	genomic_info	dg.4DFC/6c8c4038-fb35-11ed-93ed-8be89646348c	dg.4DFC/6c8c4038-fb35-11ed-93ed-8be89646348c	Not specified in data	Not specified in data	Not specified in data
GRCh38		miRNA-Seq	Paired-end	TRANSCRIPTOMIC	genomic_info	dg.4DFC/6c8c62f2-fb35-11ed-af60-5371652b708e	dg.4DFC/6c8c62f2-fb35-11ed-af60-5371652b708e	Not specified in data	Not specified in data	Not specified in data
GRCh38	Metadata	OTHER	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c8c896c-fb35-11ed-a224-3ff0e0be6852	dg.4DFC/6c8c896c-fb35-11ed-a224-3ff0e0be6852	Not specified in data	Not specified in data	Not specified in data
GRCh38		RNA-Seq	Paired-end	TRANSCRIPTOMIC	genomic_info	dg.4DFC/6c8cad52-fb35-11ed-9a5b-23129e0850a3	dg.4DFC/6c8cad52-fb35-11ed-9a5b-23129e0850a3	Not specified in data	Not specified in data	Not specified in data
GRCh38		miRNA-Seq	Paired-end	TRANSCRIPTOMIC	genomic_info	dg.4DFC/6c8ccf80-fb35-11ed-97d4-d33aa72c8ad2	dg.4DFC/6c8ccf80-fb35-11ed-97d4-d33aa72c8ad2	Not specified in data	Not specified in data	Not specified in data
GRCh38		miRNA-Seq	Paired-end	TRANSCRIPTOMIC	genomic_info	dg.4DFC/6c8cf672-fb35-11ed-bf69-876812c5384d	dg.4DFC/6c8cf672-fb35-11ed-bf69-876812c5384d	Not specified in data	Not specified in data	Not specified in data
GRCh38		RNA-Seq	Paired-end	TRANSCRIPTOMIC	genomic_info	dg.4DFC/6c8d17ce-fb35-11ed-a45b-5fa9bf4df5e5	dg.4DFC/6c8d17ce-fb35-11ed-a45b-5fa9bf4df5e5	Not specified in data	Not specified in data	Not specified in data
GRCh38		RNA-Seq	Paired-end	TRANSCRIPTOMIC	genomic_info	dg.4DFC/6c8d3a2e-fb35-11ed-a39a-1fcfff07f309	dg.4DFC/6c8d3a2e-fb35-11ed-a39a-1fcfff07f309	Not specified in data	Not specified in data	Not specified in data
GRCh38		WXS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c8d5c48-fb35-11ed-adde-7733b646113e	dg.4DFC/6c8d5c48-fb35-11ed-adde-7733b646113e	Not specified in data	Not specified in data	Not specified in data
GRCh38	Metadata	OTHER	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c8d801a-fb35-11ed-b733-735e5279bb1f	dg.4DFC/6c8d801a-fb35-11ed-b733-735e5279bb1f	Not specified in data	Not specified in data	Not specified in data
GRCh38		miRNA-Seq	Paired-end	TRANSCRIPTOMIC	genomic_info	dg.4DFC/6c8da180-fb35-11ed-9b66-978f993f3120	dg.4DFC/6c8da180-fb35-11ed-9b66-978f993f3120	Not specified in data	Not specified in data	Not specified in data
GRCh38		RNA-Seq	Paired-end	TRANSCRIPTOMIC	genomic_info	dg.4DFC/6c8dc354-fb35-11ed-b69f-8b7241222a29	dg.4DFC/6c8dc354-fb35-11ed-b69f-8b7241222a29	Not specified in data	Not specified in data	Not specified in data
GRCh38		RNA-Seq	Paired-end	TRANSCRIPTOMIC	genomic_info	dg.4DFC/6c8de582-fb35-11ed-bd34-3f8aee700369	dg.4DFC/6c8de582-fb35-11ed-bd34-3f8aee700369	Not specified in data	Not specified in data	Not specified in data
GRCh38		WXS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c8e0fc6-fb35-11ed-93d0-a3692e73714d	dg.4DFC/6c8e0fc6-fb35-11ed-93d0-a3692e73714d	Not specified in data	Not specified in data	Not specified in data
GRCh38		RNA-Seq	Paired-end	TRANSCRIPTOMIC	genomic_info	dg.4DFC/6c8e31cc-fb35-11ed-b905-b729d5ed5583	dg.4DFC/6c8e31cc-fb35-11ed-b905-b729d5ed5583	Not specified in data	Not specified in data	Not specified in data
GRCh38		WXS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c8e5738-fb35-11ed-b64a-6bc4bcb3ca36	dg.4DFC/6c8e5738-fb35-11ed-b64a-6bc4bcb3ca36	Not specified in data	Not specified in data	Not specified in data
GRCh38		WXS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c8e793e-fb35-11ed-b859-6b3f5b76046a	dg.4DFC/6c8e793e-fb35-11ed-b859-6b3f5b76046a	Not specified in data	Not specified in data	Not specified in data
GRCh38		RNA-Seq	Paired-end	TRANSCRIPTOMIC	genomic_info	dg.4DFC/6c8e9ab8-fb35-11ed-8121-03f55396f13b	dg.4DFC/6c8e9ab8-fb35-11ed-8121-03f55396f13b	Not specified in data	Not specified in data	Not specified in data
GRCh38		RNA-Seq	Paired-end	TRANSCRIPTOMIC	genomic_info	dg.4DFC/6c8ebf8e-fb35-11ed-bf68-8b9a43d50643	dg.4DFC/6c8ebf8e-fb35-11ed-bf68-8b9a43d50643	Not specified in data	Not specified in data	Not specified in data
GRCh38	Illuna EPIC array	OTHER	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c8ee18a-fb35-11ed-a9c3-9f6dacb7df3b	dg.4DFC/6c8ee18a-fb35-11ed-a9c3-9f6dacb7df3b	Not specified in data	Not specified in data	Not specified in data
GRCh38		RNA-Seq	Paired-end	TRANSCRIPTOMIC	genomic_info	dg.4DFC/6c8f03ae-fb35-11ed-a187-1360d6f4eeaa	dg.4DFC/6c8f03ae-fb35-11ed-a187-1360d6f4eeaa	Not specified in data	Not specified in data	Not specified in data
GRCh38		RNA-Seq	Paired-end	TRANSCRIPTOMIC	genomic_info	dg.4DFC/6c8f255a-fb35-11ed-b751-7fed206eb87b	dg.4DFC/6c8f255a-fb35-11ed-b751-7fed206eb87b	Not specified in data	Not specified in data	Not specified in data
GRCh38		miRNA-Seq	Paired-end	TRANSCRIPTOMIC	genomic_info	dg.4DFC/6c8f4d0a-fb35-11ed-a127-93a822539031	dg.4DFC/6c8f4d0a-fb35-11ed-a127-93a822539031	Not specified in data	Not specified in data	Not specified in data
GRCh38		RNA-Seq	Paired-end	TRANSCRIPTOMIC	genomic_info	dg.4DFC/6c8f7046-fb35-11ed-9c3d-e76586b30160	dg.4DFC/6c8f7046-fb35-11ed-9c3d-e76586b30160	Not specified in data	Not specified in data	Not specified in data
GRCh38		WXS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c8f91d4-fb35-11ed-af74-b311cfa90246	dg.4DFC/6c8f91d4-fb35-11ed-af74-b311cfa90246	Not specified in data	Not specified in data	Not specified in data
GRCh38		RNA-Seq	Paired-end	TRANSCRIPTOMIC	genomic_info	dg.4DFC/6c8fb3c6-fb35-11ed-9147-671725d963f7	dg.4DFC/6c8fb3c6-fb35-11ed-9147-671725d963f7	Not specified in data	Not specified in data	Not specified in data
GRCh38		RNA-Seq	Paired-end	TRANSCRIPTOMIC	genomic_info	dg.4DFC/6c8fd57c-fb35-11ed-a47d-8787bc7f274c	dg.4DFC/6c8fd57c-fb35-11ed-a47d-8787bc7f274c	Not specified in data	Not specified in data	Not specified in data
GRCh38		RNA-Seq	Paired-end	TRANSCRIPTOMIC	genomic_info	dg.4DFC/6c8ff872-fb35-11ed-947a-67c3538417ed	dg.4DFC/6c8ff872-fb35-11ed-947a-67c3538417ed	Not specified in data	Not specified in data	Not specified in data
GRCh38		RNA-Seq	Paired-end	TRANSCRIPTOMIC	genomic_info	dg.4DFC/6c9019d8-fb35-11ed-83bc-ef4b7892dbea	dg.4DFC/6c9019d8-fb35-11ed-83bc-ef4b7892dbea	Not specified in data	Not specified in data	Not specified in data
GRCh38		RNA-Seq	Paired-end	TRANSCRIPTOMIC	genomic_info	dg.4DFC/6c903f8a-fb35-11ed-ac62-8b98e248ce72	dg.4DFC/6c903f8a-fb35-11ed-ac62-8b98e248ce72	Not specified in data	Not specified in data	Not specified in data
GRCh38		RNA-Seq	Paired-end	TRANSCRIPTOMIC	genomic_info	dg.4DFC/6c906154-fb35-11ed-8624-5369e0d8927e	dg.4DFC/6c906154-fb35-11ed-8624-5369e0d8927e	Not specified in data	Not specified in data	Not specified in data
GRCh38		WXS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c908558-fb35-11ed-b0f6-87ada604b9dd	dg.4DFC/6c908558-fb35-11ed-b0f6-87ada604b9dd	Not specified in data	Not specified in data	Not specified in data
GRCh38		RNA-Seq	Paired-end	TRANSCRIPTOMIC	genomic_info	dg.4DFC/6c90a6d2-fb35-11ed-a2d0-233780930e80	dg.4DFC/6c90a6d2-fb35-11ed-a2d0-233780930e80	Not specified in data	Not specified in data	Not specified in data
GRCh38		WXS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c90cc8e-fb35-11ed-b495-3f3713c5e92d	dg.4DFC/6c90cc8e-fb35-11ed-b495-3f3713c5e92d	Not specified in data	Not specified in data	Not specified in data
GRCh38		miRNA-Seq	Paired-end	TRANSCRIPTOMIC	genomic_info	dg.4DFC/6c90ee94-fb35-11ed-88c5-df1c83b564dd	dg.4DFC/6c90ee94-fb35-11ed-88c5-df1c83b564dd	Not specified in data	Not specified in data	Not specified in data
GRCh38	Metadata	OTHER	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c911068-fb35-11ed-9a68-4bf5c41752c2	dg.4DFC/6c911068-fb35-11ed-9a68-4bf5c41752c2	Not specified in data	Not specified in data	Not specified in data
GRCh38		WXS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c9133c2-fb35-11ed-9494-834734ed5505	dg.4DFC/6c9133c2-fb35-11ed-9494-834734ed5505	Not specified in data	Not specified in data	Not specified in data
GRCh38	Metadata	OTHER	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c915550-fb35-11ed-bc45-a360b1fe7e18	dg.4DFC/6c915550-fb35-11ed-bc45-a360b1fe7e18	Not specified in data	Not specified in data	Not specified in data
GRCh38		RNA-Seq	Paired-end	TRANSCRIPTOMIC	genomic_info	dg.4DFC/6c91772e-fb35-11ed-8fd3-23a0cd8a9188	dg.4DFC/6c91772e-fb35-11ed-8fd3-23a0cd8a9188	Not specified in data	Not specified in data	Not specified in data
GRCh38		miRNA-Seq	Paired-end	TRANSCRIPTOMIC	genomic_info	dg.4DFC/6c9198da-fb35-11ed-8c72-8337341ebe6a	dg.4DFC/6c9198da-fb35-11ed-8c72-8337341ebe6a	Not specified in data	Not specified in data	Not specified in data
GRCh38		RNA-Seq	Paired-end	TRANSCRIPTOMIC	genomic_info	dg.4DFC/6c91bdba-fb35-11ed-a6a8-fb45fe084d3e	dg.4DFC/6c91bdba-fb35-11ed-a6a8-fb45fe084d3e	Not specified in data	Not specified in data	Not specified in data
GRCh38		RNA-Seq	Paired-end	TRANSCRIPTOMIC	genomic_info	dg.4DFC/6c91df7a-fb35-11ed-96fb-fb443b0cf4a6	dg.4DFC/6c91df7a-fb35-11ed-96fb-fb443b0cf4a6	Not specified in data	Not specified in data	Not specified in data
GRCh38	Illuna EPIC array	OTHER	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c9204aa-fb35-11ed-9316-5b2f98ac6701	dg.4DFC/6c9204aa-fb35-11ed-9316-5b2f98ac6701	Not specified in data	Not specified in data	Not specified in data
GRCh38	Metadata	OTHER	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c922a70-fb35-11ed-a424-1f3d8d7ad438	dg.4DFC/6c922a70-fb35-11ed-a424-1f3d8d7ad438	Not specified in data	Not specified in data	Not specified in data
GRCh38		RNA-Seq	Paired-end	TRANSCRIPTOMIC	genomic_info	dg.4DFC/6c924c44-fb35-11ed-8f0a-431587c5c53b	dg.4DFC/6c924c44-fb35-11ed-8f0a-431587c5c53b	Not specified in data	Not specified in data	Not specified in data
GRCh38		WXS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c926eea-fb35-11ed-835a-7f22e9d8bbdb	dg.4DFC/6c926eea-fb35-11ed-835a-7f22e9d8bbdb	Not specified in data	Not specified in data	Not specified in data
GRCh38		RNA-Seq	Paired-end	TRANSCRIPTOMIC	genomic_info	dg.4DFC/6c92908c-fb35-11ed-ae85-8b850e90f2de	dg.4DFC/6c92908c-fb35-11ed-ae85-8b850e90f2de	Not specified in data	Not specified in data	Not specified in data
GRCh38	Illuna EPIC array	OTHER	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c92b260-fb35-11ed-9a40-ab52a340a4a7	dg.4DFC/6c92b260-fb35-11ed-9a40-ab52a340a4a7	Not specified in data	Not specified in data	Not specified in data
GRCh38		RNA-Seq	Paired-end	TRANSCRIPTOMIC	genomic_info	dg.4DFC/6c92d3c6-fb35-11ed-a3a6-6b68771d3b01	dg.4DFC/6c92d3c6-fb35-11ed-a3a6-6b68771d3b01	Not specified in data	Not specified in data	Not specified in data
GRCh38		miRNA-Seq	Paired-end	TRANSCRIPTOMIC	genomic_info	dg.4DFC/6c92f63a-fb35-11ed-8b0b-d35cadcad75f	dg.4DFC/6c92f63a-fb35-11ed-8b0b-d35cadcad75f	Not specified in data	Not specified in data	Not specified in data
GRCh38		RNA-Seq	Paired-end	TRANSCRIPTOMIC	genomic_info	dg.4DFC/6c931764-fb35-11ed-a0c1-bb3367dccece	dg.4DFC/6c931764-fb35-11ed-a0c1-bb3367dccece	Not specified in data	Not specified in data	Not specified in data
GRCh38	Metadata	OTHER	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c93391a-fb35-11ed-82f2-3b1f7e2bac70	dg.4DFC/6c93391a-fb35-11ed-82f2-3b1f7e2bac70	Not specified in data	Not specified in data	Not specified in data
GRCh38		WXS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c935a94-fb35-11ed-82f6-0f58e4e02576	dg.4DFC/6c935a94-fb35-11ed-82f6-0f58e4e02576	Not specified in data	Not specified in data	Not specified in data
GRCh38		WXS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c937efc-fb35-11ed-aeee-f34ea6894bd3	dg.4DFC/6c937efc-fb35-11ed-aeee-f34ea6894bd3	Not specified in data	Not specified in data	Not specified in data
GRCh38		miRNA-Seq	Paired-end	TRANSCRIPTOMIC	genomic_info	dg.4DFC/6c93a242-fb35-11ed-903c-57a49ab84e5d	dg.4DFC/6c93a242-fb35-11ed-903c-57a49ab84e5d	Not specified in data	Not specified in data	Not specified in data
GRCh38		RNA-Seq	Paired-end	TRANSCRIPTOMIC	genomic_info	dg.4DFC/6c93c3a8-fb35-11ed-b37b-6780d7fdeb81	dg.4DFC/6c93c3a8-fb35-11ed-b37b-6780d7fdeb81	Not specified in data	Not specified in data	Not specified in data
GRCh38		miRNA-Seq	Paired-end	TRANSCRIPTOMIC	genomic_info	dg.4DFC/6c93e572-fb35-11ed-a075-3f69fa42a841	dg.4DFC/6c93e572-fb35-11ed-a075-3f69fa42a841	Not specified in data	Not specified in data	Not specified in data
GRCh38		RNA-Seq	Paired-end	TRANSCRIPTOMIC	genomic_info	dg.4DFC/6c940d04-fb35-11ed-afbe-b74113509c8a	dg.4DFC/6c940d04-fb35-11ed-afbe-b74113509c8a	Not specified in data	Not specified in data	Not specified in data
GRCh38		RNA-Seq	Paired-end	TRANSCRIPTOMIC	genomic_info	dg.4DFC/6c942f6e-fb35-11ed-8f24-833997843cb5	dg.4DFC/6c942f6e-fb35-11ed-8f24-833997843cb5	Not specified in data	Not specified in data	Not specified in data
GRCh38		RNA-Seq	Paired-end	TRANSCRIPTOMIC	genomic_info	dg.4DFC/6c9450ac-fb35-11ed-a60c-37f8852619b3	dg.4DFC/6c9450ac-fb35-11ed-a60c-37f8852619b3	Not specified in data	Not specified in data	Not specified in data
GRCh38		WXS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c9471f4-fb35-11ed-aecb-bf69dc61f494	dg.4DFC/6c9471f4-fb35-11ed-aecb-bf69dc61f494	Not specified in data	Not specified in data	Not specified in data
GRCh38		WXS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c9493d2-fb35-11ed-bf3b-bf37a77a01e4	dg.4DFC/6c9493d2-fb35-11ed-bf3b-bf37a77a01e4	Not specified in data	Not specified in data	Not specified in data
GRCh38		RNA-Seq	Paired-end	TRANSCRIPTOMIC	genomic_info	dg.4DFC/6c94ba38-fb35-11ed-b320-8f5e41a17ab5	dg.4DFC/6c94ba38-fb35-11ed-b320-8f5e41a17ab5	Not specified in data	Not specified in data	Not specified in data
GRCh38		WXS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c94dcfc-fb35-11ed-b67b-4fb81feac8af	dg.4DFC/6c94dcfc-fb35-11ed-b67b-4fb81feac8af	Not specified in data	Not specified in data	Not specified in data
GRCh38		WXS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c94feb2-fb35-11ed-baf8-f78451ebbfd6	dg.4DFC/6c94feb2-fb35-11ed-baf8-f78451ebbfd6	Not specified in data	Not specified in data	Not specified in data
GRCh38		WXS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c952054-fb35-11ed-b9c6-f39f5ddf8f31	dg.4DFC/6c952054-fb35-11ed-b9c6-f39f5ddf8f31	Not specified in data	Not specified in data	Not specified in data
GRCh38		WXS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c9541e2-fb35-11ed-b226-4b317f8e6a06	dg.4DFC/6c9541e2-fb35-11ed-b226-4b317f8e6a06	Not specified in data	Not specified in data	Not specified in data
GRCh38	Illuna EPIC array	OTHER	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c956406-fb35-11ed-a391-bfc446e161db	dg.4DFC/6c956406-fb35-11ed-a391-bfc446e161db	Not specified in data	Not specified in data	Not specified in data
GRCh38		RNA-Seq	Paired-end	TRANSCRIPTOMIC	genomic_info	dg.4DFC/6c958580-fb35-11ed-ad21-f7d955b74260	dg.4DFC/6c958580-fb35-11ed-ad21-f7d955b74260	Not specified in data	Not specified in data	Not specified in data
GRCh38	Illuna EPIC array	OTHER	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c95a894-fb35-11ed-ba07-7b9745c8188c	dg.4DFC/6c95a894-fb35-11ed-ba07-7b9745c8188c	Not specified in data	Not specified in data	Not specified in data
GRCh38		RNA-Seq	Paired-end	TRANSCRIPTOMIC	genomic_info	dg.4DFC/6c95ca4a-fb35-11ed-a29d-cf84769bebfc	dg.4DFC/6c95ca4a-fb35-11ed-a29d-cf84769bebfc	Not specified in data	Not specified in data	Not specified in data
GRCh38		WXS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c95eb6a-fb35-11ed-8412-677128d873a7	dg.4DFC/6c95eb6a-fb35-11ed-8412-677128d873a7	Not specified in data	Not specified in data	Not specified in data
GRCh38	Illuna EPIC array	OTHER	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c961608-fb35-11ed-af66-83ed4f48e434	dg.4DFC/6c961608-fb35-11ed-af66-83ed4f48e434	Not specified in data	Not specified in data	Not specified in data
GRCh38		RNA-Seq	Paired-end	TRANSCRIPTOMIC	genomic_info	dg.4DFC/6c963b92-fb35-11ed-bbbb-7fa3e6866c2e	dg.4DFC/6c963b92-fb35-11ed-bbbb-7fa3e6866c2e	Not specified in data	Not specified in data	Not specified in data
GRCh38		RNA-Seq	Paired-end	TRANSCRIPTOMIC	genomic_info	dg.4DFC/6c9700a4-fb35-11ed-a81f-27dafaf5b1e0	dg.4DFC/6c9700a4-fb35-11ed-a81f-27dafaf5b1e0	Not specified in data	Not specified in data	Not specified in data
GRCh38		WXS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c972570-fb35-11ed-ba0b-37a0159d180a	dg.4DFC/6c972570-fb35-11ed-ba0b-37a0159d180a	Not specified in data	Not specified in data	Not specified in data
GRCh38		RNA-Seq	Paired-end	TRANSCRIPTOMIC	genomic_info	dg.4DFC/6c974b54-fb35-11ed-ac9a-bf1a32e4a9f3	dg.4DFC/6c974b54-fb35-11ed-ac9a-bf1a32e4a9f3	Not specified in data	Not specified in data	Not specified in data
GRCh38		WXS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c976d78-fb35-11ed-bf43-aff0829d3767	dg.4DFC/6c976d78-fb35-11ed-bf43-aff0829d3767	Not specified in data	Not specified in data	Not specified in data
GRCh38	Illuna EPIC array	OTHER	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c979046-fb35-11ed-9c9b-ef9283884c76	dg.4DFC/6c979046-fb35-11ed-9c9b-ef9283884c76	Not specified in data	Not specified in data	Not specified in data
GRCh38		WXS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c97b238-fb35-11ed-be25-2b7ed0f924ce	dg.4DFC/6c97b238-fb35-11ed-be25-2b7ed0f924ce	Not specified in data	Not specified in data	Not specified in data
GRCh38		RNA-Seq	Paired-end	TRANSCRIPTOMIC	genomic_info	dg.4DFC/6c97d4f2-fb35-11ed-bf1e-0b541ab7a125	dg.4DFC/6c97d4f2-fb35-11ed-bf1e-0b541ab7a125	Not specified in data	Not specified in data	Not specified in data
