type	genomic_info_id	design_description	file.file_id	instrument_model	library_id	library_layout	library_layout_concept_code	library_selection	library_selection_concept_code	library_source_material	library_source_material_concept_code	library_source_molecule	library_source_molecule_concept_code	library_strategy	library_strategy_concept_code	number_of_reads	platform	platform_concept_code	reference_genome_assembly	reporter_label
genomic_info	dg.4DFC/ab0d5b32-3560-481d-86de-c2b3843bcd8d_HALB3016726_genomicInfo	Takara SMARTer Stranded Total RNAseq v2 Low Input	dg.4DFC/ab0d5b32-3560-481d-86de-c2b3843bcd8d	Illumina NovaSeq	HALB3016726	Paired-End	C150423	rRNA Depletion	C163990	Bulk Tissue	C178225	Transcriptome	C153194	Bulk RNA-Seq	C219552		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/ab5c4de6-1298-4558-958f-163789d1d953_HALB3024949_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/ab5c4de6-1298-4558-958f-163789d1d953	Illumina NovaSeq	HALB3024949	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/ab78feea-e2df-4da5-904e-7bfa499bcc0c_HALB3023523_genomicInfo	xGen(TM) Sample Identification (ID) Amplicon Panel	dg.4DFC/ab78feea-e2df-4da5-904e-7bfa499bcc0c	Illumina NovaSeq	HALB3023523	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	AMPLICON	C204813		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/ab909336-d2ae-4221-bb9e-04040ddedbce_HALB3024931_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/ab909336-d2ae-4221-bb9e-04040ddedbce	Illumina NovaSeq	HALB3024931	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/abadf771-5b1b-4125-b0cb-7fc5970578e3_HALB3024918_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/abadf771-5b1b-4125-b0cb-7fc5970578e3	Illumina NovaSeq	HALB3024918	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/abbe93d3-faa6-4590-b450-e2ecc1f9fc17_HALB3024920_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/abbe93d3-faa6-4590-b450-e2ecc1f9fc17	Illumina NovaSeq	HALB3024920	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827_HALB3024918_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827	Illumina NovaSeq	HALB3024918	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827_HALB3024919_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827	Illumina NovaSeq	HALB3024919	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827_HALB3024920_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827	Illumina NovaSeq	HALB3024920	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827_HALB3024921_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827	Illumina NovaSeq	HALB3024921	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827_HALB3024922_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827	Illumina NovaSeq	HALB3024922	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827_HALB3024923_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827	Illumina NovaSeq	HALB3024923	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827_HALB3024924_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827	Illumina NovaSeq	HALB3024924	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827_HALB3024925_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827	Illumina NovaSeq	HALB3024925	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827_HALB3024926_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827	Illumina NovaSeq	HALB3024926	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827_HALB3024927_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827	Illumina NovaSeq	HALB3024927	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827_HALB3024928_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827	Illumina NovaSeq	HALB3024928	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827_HALB3024930_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827	Illumina NovaSeq	HALB3024930	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827_HALB3024931_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827	Illumina NovaSeq	HALB3024931	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827_HALB3024932_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827	Illumina NovaSeq	HALB3024932	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827_HALB3024933_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827	Illumina NovaSeq	HALB3024933	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827_HALB3024934_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827	Illumina NovaSeq	HALB3024934	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827_HALB3024935_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827	Illumina NovaSeq	HALB3024935	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827_HALB3024936_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827	Illumina NovaSeq	HALB3024936	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827_HALB3024937_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827	Illumina NovaSeq	HALB3024937	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827_HALB3024938_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827	Illumina NovaSeq	HALB3024938	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827_HALB3024939_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827	Illumina NovaSeq	HALB3024939	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827_HALB3024940_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827	Illumina NovaSeq	HALB3024940	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827_HALB3024941_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827	Illumina NovaSeq	HALB3024941	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827_HALB3024942_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827	Illumina NovaSeq	HALB3024942	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827_HALB3024943_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827	Illumina NovaSeq	HALB3024943	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827_HALB3024944_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827	Illumina NovaSeq	HALB3024944	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827_HALB3024945_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827	Illumina NovaSeq	HALB3024945	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827_HALB3024946_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827	Illumina NovaSeq	HALB3024946	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827_HALB3024947_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827	Illumina NovaSeq	HALB3024947	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827_HALB3024948_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827	Illumina NovaSeq	HALB3024948	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827_HALB3024949_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827	Illumina NovaSeq	HALB3024949	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827_HALB3024950_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827	Illumina NovaSeq	HALB3024950	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827_HALB3024951_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827	Illumina NovaSeq	HALB3024951	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827_HALB3024952_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827	Illumina NovaSeq	HALB3024952	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827_HALB3024953_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/abc46fb0-05c4-4bc2-afd8-399adef94827	Illumina NovaSeq	HALB3024953	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/abd512cf-6f5a-41d5-8325-3a1e3360a20c_HALB3023529_genomicInfo	xGen(TM) Sample Identification (ID) Amplicon Panel	dg.4DFC/abd512cf-6f5a-41d5-8325-3a1e3360a20c	Illumina NovaSeq	HALB3023529	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	AMPLICON	C204813		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/abe9a7cd-a225-4ae4-bd7e-2102b5e26b94_HALB3016725_genomicInfo	Takara SMARTer Stranded Total RNAseq v2 Low Input	dg.4DFC/abe9a7cd-a225-4ae4-bd7e-2102b5e26b94	Illumina NovaSeq	HALB3016725	Paired-End	C150423	rRNA Depletion	C163990	Bulk Tissue	C178225	Transcriptome	C153194	Bulk RNA-Seq	C219552		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/ac2aa39e-7dbd-4ce6-8dd4-44e3d72a4be2_HALB3024926_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/ac2aa39e-7dbd-4ce6-8dd4-44e3d72a4be2	Illumina NovaSeq	HALB3024926	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/ac3d99d8-fa63-4645-ac87-5cdc34289b8f_HALB3016757_genomicInfo	Takara SMARTer Stranded Total RNAseq v2 Low Input	dg.4DFC/ac3d99d8-fa63-4645-ac87-5cdc34289b8f	Illumina NovaSeq	HALB3016757	Paired-End	C150423	rRNA Depletion	C163990	Bulk Tissue	C178225	Transcriptome	C153194	Bulk RNA-Seq	C219552		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/ac4f293f-b427-485f-b50a-ad77fad6de17_HALB3024927_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/ac4f293f-b427-485f-b50a-ad77fad6de17	Illumina NovaSeq	HALB3024927	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/ac542299-202b-4cca-a73a-7a1e237490aa_HALB3024940_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/ac542299-202b-4cca-a73a-7a1e237490aa	Illumina NovaSeq	HALB3024940	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/ac5720be-a9c8-4841-b283-9b3c7b7a4296_HALB3023525_genomicInfo	xGen(TM) Sample Identification (ID) Amplicon Panel	dg.4DFC/ac5720be-a9c8-4841-b283-9b3c7b7a4296	Illumina NovaSeq	HALB3023525	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	AMPLICON	C204813		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/ac5dcf45-06ce-4fd9-9bc7-92795e50e10f_HALB3024920_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/ac5dcf45-06ce-4fd9-9bc7-92795e50e10f	Illumina NovaSeq	HALB3024920	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/ac702b2f-16e6-4f4f-9d50-3b0637274e32_HALB3023524_genomicInfo	xGen(TM) Sample Identification (ID) Amplicon Panel	dg.4DFC/ac702b2f-16e6-4f4f-9d50-3b0637274e32	Illumina NovaSeq	HALB3023524	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	AMPLICON	C204813		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/acda07be-4f49-47e7-a489-93ede0db75c8_HALB3016729_genomicInfo	Takara SMARTer Stranded Total RNAseq v2 Low Input	dg.4DFC/acda07be-4f49-47e7-a489-93ede0db75c8	Illumina NovaSeq	HALB3016729	Paired-End	C150423	rRNA Depletion	C163990	Bulk Tissue	C178225	Transcriptome	C153194	Bulk RNA-Seq	C219552		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/ace38e98-1beb-4e63-b6d6-04840a88df68_HALB3024944_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/ace38e98-1beb-4e63-b6d6-04840a88df68	Illumina NovaSeq	HALB3024944	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295	170704063	Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/ace68cb4-9d7a-4e98-a1cb-4b3581a6a67f_HALB3023525_genomicInfo	xGen(TM) Sample Identification (ID) Amplicon Panel	dg.4DFC/ace68cb4-9d7a-4e98-a1cb-4b3581a6a67f	Illumina NovaSeq	HALB3023525	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	AMPLICON	C204813		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/ad685372-9308-40f3-9740-c99f8310d42c_HALB3024933_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/ad685372-9308-40f3-9740-c99f8310d42c	Illumina NovaSeq	HALB3024933	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/ad68b544-79d5-4c8b-aa6d-b29ccd3b24a8_HALB3016746_genomicInfo	Takara SMARTer Stranded Total RNAseq v2 Low Input	dg.4DFC/ad68b544-79d5-4c8b-aa6d-b29ccd3b24a8	Illumina NovaSeq	HALB3016746	Paired-End	C150423	rRNA Depletion	C163990	Bulk Tissue	C178225	Transcriptome	C153194	Bulk RNA-Seq	C219552		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/ad79f6e9-ff2e-44da-852f-c1d5b1fcfab8_HALB3023506_genomicInfo	xGen(TM) Sample Identification (ID) Amplicon Panel	dg.4DFC/ad79f6e9-ff2e-44da-852f-c1d5b1fcfab8	Illumina NovaSeq	HALB3023506	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	AMPLICON	C204813		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/ad89392f-1f03-471c-a645-4bbccaa87400_HALB3023499_genomicInfo	xGen(TM) Sample Identification (ID) Amplicon Panel	dg.4DFC/ad89392f-1f03-471c-a645-4bbccaa87400	Illumina NovaSeq	HALB3023499	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	AMPLICON	C204813		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/ad89392f-1f03-471c-a645-4bbccaa87400_HALB3023505_genomicInfo	xGen(TM) Sample Identification (ID) Amplicon Panel	dg.4DFC/ad89392f-1f03-471c-a645-4bbccaa87400	Illumina NovaSeq	HALB3023505	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	AMPLICON	C204813		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/ad89392f-1f03-471c-a645-4bbccaa87400_HALB3023511_genomicInfo	xGen(TM) Sample Identification (ID) Amplicon Panel	dg.4DFC/ad89392f-1f03-471c-a645-4bbccaa87400	Illumina NovaSeq	HALB3023511	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	AMPLICON	C204813		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/ad89392f-1f03-471c-a645-4bbccaa87400_HALB3023517_genomicInfo	xGen(TM) Sample Identification (ID) Amplicon Panel	dg.4DFC/ad89392f-1f03-471c-a645-4bbccaa87400	Illumina NovaSeq	HALB3023517	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	AMPLICON	C204813		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/ad89392f-1f03-471c-a645-4bbccaa87400_HALB3023523_genomicInfo	xGen(TM) Sample Identification (ID) Amplicon Panel	dg.4DFC/ad89392f-1f03-471c-a645-4bbccaa87400	Illumina NovaSeq	HALB3023523	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	AMPLICON	C204813		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/ad89392f-1f03-471c-a645-4bbccaa87400_HALB3023529_genomicInfo	xGen(TM) Sample Identification (ID) Amplicon Panel	dg.4DFC/ad89392f-1f03-471c-a645-4bbccaa87400	Illumina NovaSeq	HALB3023529	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	AMPLICON	C204813		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/ad8d399e-a61f-47fd-94a7-8a3366d568a8_HALB3016752_genomicInfo	Takara SMARTer Stranded Total RNAseq v2 Low Input	dg.4DFC/ad8d399e-a61f-47fd-94a7-8a3366d568a8	Illumina NovaSeq	HALB3016752	Paired-End	C150423	rRNA Depletion	C163990	Bulk Tissue	C178225	Transcriptome	C153194	Bulk RNA-Seq	C219552		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/ad9f1861-b601-45ef-9c35-30daabfc4de5_HALB3023524_genomicInfo	xGen(TM) Sample Identification (ID) Amplicon Panel	dg.4DFC/ad9f1861-b601-45ef-9c35-30daabfc4de5	Illumina NovaSeq	HALB3023524	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	AMPLICON	C204813		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/ada0e278-f93a-42f1-8de8-2d4df58a2be6_HALB3024934_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/ada0e278-f93a-42f1-8de8-2d4df58a2be6	Illumina NovaSeq	HALB3024934	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/adaaa18b-2b3d-491c-b415-e28161713144_HALB3023511_genomicInfo	xGen(TM) Sample Identification (ID) Amplicon Panel	dg.4DFC/adaaa18b-2b3d-491c-b415-e28161713144	Illumina NovaSeq	HALB3023511	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	AMPLICON	C204813		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/adb6b48f-4c6b-4784-b702-9639d4d69f04_HALB3023528_genomicInfo	xGen(TM) Sample Identification (ID) Amplicon Panel	dg.4DFC/adb6b48f-4c6b-4784-b702-9639d4d69f04	Illumina NovaSeq	HALB3023528	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	AMPLICON	C204813		Illumina	C146817	Not specified in data	
