type	genomic_info_id	design_description	platform	bases	library_layout	coverage	file.file_id	sequence_alignment_software	number_of_reads	library_selection	reference_genome_assembly	avg_read_length	methylation_platform	library_source	reporter_label	instrument_model	library_id	library_strategy	custom_assembly_fasta_file_for_alignment	library_source_molecule
genomic_info	6269d9e5f26c9351735a87ec_27-521568-AMPureC:4	"80-200ng of FFPE-DNA was fragmented using low volume AFA plate on the Covaris LE220 to target 350bp fragments, according to manufacturer recommendations. Fragmented samples were then processed with KAPA Hyper Library Preparation (Roche) reagents with minor modifications to create libraries suitable for targeted enrichment.  Exome capture was carried out on Sciclone workstation (Perkin Elmer) with pre-capture library using the IDT xGen Exome Research Panel v2.0, IDT xGen CNV Backbone Panel, and IDT xGen Human mtDNA Research Panel v1.0 probe sets, following manufacturer recommendations."	Illumina		Paired-End		dg.4DFC/6166e809-5247-59c2-911f-6e47b2345ffd	bwa-mem 0.7.15		Hybrid Selection	GRCh38			Genomic		Illumina NovaSeq 6000	27-521568-AMPureC:4	WXS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	6269da6ef26c9351735a8858_27-521568-AMPureA:8	"80-200ng of whole blood derived-DNA was fragmented using low volume AFA plate on the Covaris LE220 to target 350bp fragments, according to manufacturer recommendations. Fragmented samples were then processed with KAPA Hyper Library Preparation (Roche) reagents with minor modifications to create libraries suitable for targeted enrichment.  Exome capture was carried out on Sciclone workstation (Perkin Elmer) with pre-capture library using the IDT xGen Exome Research Panel v2.0, IDT xGen CNV Backbone Panel, and IDT xGen Human mtDNA Research Panel v1.0 probe sets, following manufacturer recommendations."	Illumina		Paired-End		dg.4DFC/9e648711-6713-5ff7-a21b-ce1c08c78844	bwa-mem 0.7.15		Hybrid Selection	GRCh38			Genomic		Illumina NovaSeq 6000	27-521568-AMPureA:8	WXS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	6269dacef26c9351735a88d2_27-521568-AMPureD:8	"80-200ng of whole blood derived-DNA was fragmented using low volume AFA plate on the Covaris LE220 to target 350bp fragments, according to manufacturer recommendations. Fragmented samples were then processed with KAPA Hyper Library Preparation (Roche) reagents with minor modifications to create libraries suitable for targeted enrichment.  Exome capture was carried out on Sciclone workstation (Perkin Elmer) with pre-capture library using the IDT xGen Exome Research Panel v2.0, IDT xGen CNV Backbone Panel, and IDT xGen Human mtDNA Research Panel v1.0 probe sets, following manufacturer recommendations."	Illumina		Paired-End		dg.4DFC/36a99117-7d69-58a3-a93b-09b456c0b00e	bwa-mem 0.7.15		Hybrid Selection	GRCh38			Genomic		Illumina NovaSeq 6000	27-521568-AMPureD:8	WXS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	6269db87f26c9351735a8934_27-521568-AMPureG:8	"80-200ng of whole blood derived-DNA was fragmented using low volume AFA plate on the Covaris LE220 to target 350bp fragments, according to manufacturer recommendations. Fragmented samples were then processed with KAPA Hyper Library Preparation (Roche) reagents with minor modifications to create libraries suitable for targeted enrichment.  Exome capture was carried out on Sciclone workstation (Perkin Elmer) with pre-capture library using the IDT xGen Exome Research Panel v2.0, IDT xGen CNV Backbone Panel, and IDT xGen Human mtDNA Research Panel v1.0 probe sets, following manufacturer recommendations."	Illumina		Paired-End		dg.4DFC/ca585cff-2a8b-5692-b442-526f7bf69a63	bwa-mem 0.7.15		Hybrid Selection	GRCh38			Genomic		Illumina NovaSeq 6000	27-521568-AMPureG:8	WXS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	6269dc4df26c9351735a898c_27-521568-AMPureH:10	"80-200ng of whole blood derived-DNA was fragmented using low volume AFA plate on the Covaris LE220 to target 350bp fragments, according to manufacturer recommendations. Fragmented samples were then processed with KAPA Hyper Library Preparation (Roche) reagents with minor modifications to create libraries suitable for targeted enrichment.  Exome capture was carried out on Sciclone workstation (Perkin Elmer) with pre-capture library using the IDT xGen Exome Research Panel v2.0, IDT xGen CNV Backbone Panel, and IDT xGen Human mtDNA Research Panel v1.0 probe sets, following manufacturer recommendations."	Illumina		Paired-End		dg.4DFC/b239bb25-9bd2-5b5c-a3b6-16c848d5bf49	bwa-mem 0.7.15		Hybrid Selection	GRCh38			Genomic		Illumina NovaSeq 6000	27-521568-AMPureH:10	WXS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	6269dcc2f26c9351735a8a06_27-521568-AMPureH:6	"80-200ng of FFPE-DNA was fragmented using low volume AFA plate on the Covaris LE220 to target 350bp fragments, according to manufacturer recommendations. Fragmented samples were then processed with KAPA Hyper Library Preparation (Roche) reagents with minor modifications to create libraries suitable for targeted enrichment.  Exome capture was carried out on Sciclone workstation (Perkin Elmer) with pre-capture library using the IDT xGen Exome Research Panel v2.0, IDT xGen CNV Backbone Panel, and IDT xGen Human mtDNA Research Panel v1.0 probe sets, following manufacturer recommendations."	Illumina		Paired-End		dg.4DFC/c897140c-8993-5cc5-a96d-96899ba8f880	bwa-mem 0.7.15		Hybrid Selection	GRCh38			Genomic		Illumina NovaSeq 6000	27-521568-AMPureH:6	WXS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	6269dd2af26c9351735a8a46_27-521568-AMPureB:8	"80-200ng of whole blood derived-DNA was fragmented using low volume AFA plate on the Covaris LE220 to target 350bp fragments, according to manufacturer recommendations. Fragmented samples were then processed with KAPA Hyper Library Preparation (Roche) reagents with minor modifications to create libraries suitable for targeted enrichment.  Exome capture was carried out on Sciclone workstation (Perkin Elmer) with pre-capture library using the IDT xGen Exome Research Panel v2.0, IDT xGen CNV Backbone Panel, and IDT xGen Human mtDNA Research Panel v1.0 probe sets, following manufacturer recommendations."	Illumina		Paired-End		dg.4DFC/46619d2c-309e-563f-9eea-ac287467c2bf	bwa-mem 0.7.15		Hybrid Selection	GRCh38			Genomic		Illumina NovaSeq 6000	27-521568-AMPureB:8	WXS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	6269dd8bf26c9351735a8ac0_27-521568-AMPureB:2	"80-200ng of FFPE-DNA was fragmented using low volume AFA plate on the Covaris LE220 to target 350bp fragments, according to manufacturer recommendations. Fragmented samples were then processed with KAPA Hyper Library Preparation (Roche) reagents with minor modifications to create libraries suitable for targeted enrichment.  Exome capture was carried out on Sciclone workstation (Perkin Elmer) with pre-capture library using the IDT xGen Exome Research Panel v2.0, IDT xGen CNV Backbone Panel, and IDT xGen Human mtDNA Research Panel v1.0 probe sets, following manufacturer recommendations."	Illumina		Paired-End		dg.4DFC/842d51fe-66b9-5aa2-bb29-3d360faf89cd	bwa-mem 0.7.15		Hybrid Selection	GRCh38			Genomic		Illumina NovaSeq 6000	27-521568-AMPureB:2	WXS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	6269ddc8f26c9351735a8ac6_27-521568-AMPureB:6	"80-200ng of FFPE-DNA was fragmented using low volume AFA plate on the Covaris LE220 to target 350bp fragments, according to manufacturer recommendations. Fragmented samples were then processed with KAPA Hyper Library Preparation (Roche) reagents with minor modifications to create libraries suitable for targeted enrichment.  Exome capture was carried out on Sciclone workstation (Perkin Elmer) with pre-capture library using the IDT xGen Exome Research Panel v2.0, IDT xGen CNV Backbone Panel, and IDT xGen Human mtDNA Research Panel v1.0 probe sets, following manufacturer recommendations."	Illumina		Paired-End		dg.4DFC/ad2231f8-ede4-5b6b-b775-6f403f1e6a68	bwa-mem 0.7.15		Hybrid Selection	GRCh38			Genomic		Illumina NovaSeq 6000	27-521568-AMPureB:6	WXS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	6269de49f26c9351735a8af4_27-521568-AMPureB:1	"80-200ng of FFPE-DNA was fragmented using low volume AFA plate on the Covaris LE220 to target 350bp fragments, according to manufacturer recommendations. Fragmented samples were then processed with KAPA Hyper Library Preparation (Roche) reagents with minor modifications to create libraries suitable for targeted enrichment.  Exome capture was carried out on Sciclone workstation (Perkin Elmer) with pre-capture library using the IDT xGen Exome Research Panel v2.0, IDT xGen CNV Backbone Panel, and IDT xGen Human mtDNA Research Panel v1.0 probe sets, following manufacturer recommendations."	Illumina		Paired-End		dg.4DFC/0f2375c1-7d3b-573b-acd3-9912f91ac865	bwa-mem 0.7.15		Hybrid Selection	GRCh38			Genomic		Illumina NovaSeq 6000	27-521568-AMPureB:1	WXS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	6269de9af26c9351735a8b12_27-521568-AMPureA:11	"80-200ng of whole blood derived-DNA was fragmented using low volume AFA plate on the Covaris LE220 to target 350bp fragments, according to manufacturer recommendations. Fragmented samples were then processed with KAPA Hyper Library Preparation (Roche) reagents with minor modifications to create libraries suitable for targeted enrichment.  Exome capture was carried out on Sciclone workstation (Perkin Elmer) with pre-capture library using the IDT xGen Exome Research Panel v2.0, IDT xGen CNV Backbone Panel, and IDT xGen Human mtDNA Research Panel v1.0 probe sets, following manufacturer recommendations."	Illumina		Paired-End		dg.4DFC/aa1ea07b-6dfd-5e2e-8356-c4f94d87a8f3	bwa-mem 0.7.15		Hybrid Selection	GRCh38			Genomic		Illumina NovaSeq 6000	27-521568-AMPureA:11	WXS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	6269df2ff26c9351735a8b3c_27-521568-AMPureF:8	"80-200ng of whole blood derived-DNA was fragmented using low volume AFA plate on the Covaris LE220 to target 350bp fragments, according to manufacturer recommendations. Fragmented samples were then processed with KAPA Hyper Library Preparation (Roche) reagents with minor modifications to create libraries suitable for targeted enrichment.  Exome capture was carried out on Sciclone workstation (Perkin Elmer) with pre-capture library using the IDT xGen Exome Research Panel v2.0, IDT xGen CNV Backbone Panel, and IDT xGen Human mtDNA Research Panel v1.0 probe sets, following manufacturer recommendations."	Illumina		Paired-End		dg.4DFC/4764c263-4d4a-5d0d-ad42-7a611f164c7e	bwa-mem 0.7.15		Hybrid Selection	GRCh38			Genomic		Illumina NovaSeq 6000	27-521568-AMPureF:8	WXS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	6269dff3f26c9351735a8c44_27-520920-AMPureG:8	"80-200ng of FFPE-DNA was fragmented using low volume AFA plate on the Covaris LE220 to target 350bp fragments, according to manufacturer recommendations. Fragmented samples were then processed with KAPA Hyper Library Preparation (Roche) reagents with minor modifications to create libraries suitable for targeted enrichment.  Exome capture was carried out on Sciclone workstation (Perkin Elmer) with pre-capture library using the IDT xGen Exome Research Panel v2.0, IDT xGen CNV Backbone Panel, and IDT xGen Human mtDNA Research Panel v1.0 probe sets, following manufacturer recommendations."	Illumina		Paired-End		dg.4DFC/cfe6b1df-200e-5b72-9b7d-b54260837695	bwa-mem 0.7.15		Hybrid Selection	GRCh38			Genomic		Illumina NovaSeq 6000	27-520920-AMPureG:8	WXS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	626c3357f26c93517368e678_27-587501-AMPureA:1	100-200ng of whole blood-derived DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the manufacturer's recommendations.	Illumina		Paired-End		dg.4DFC/b686c101-0111-55d0-b89b-dc3c7f43c75b	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-587501-AMPureA:1	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	626c34fdf26c93517368e713_27-562490-AMPureB:6	100-200ng of FFPE-DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the modifications for degraded samples.	Illumina		Paired-End		dg.4DFC/7a4fbbd4-ad76-54f6-9e68-b5224af482ad	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-562490-AMPureB:6	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	626c3730f26c93517368e761_27-559405-AMPureC:5	100-200ng of whole blood-derived DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the manufacturer's recommendations.	Illumina		Paired-End		dg.4DFC/b74b3d01-5f72-52ee-b2ce-0181ff1a3d8d	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-559405-AMPureC:5	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	626c38cbf26c93517368e7bd_27-587117-AMPureA:1	100-200ng of FFPE-DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the modifications for degraded samples.	Illumina		Paired-End		dg.4DFC/47b92948-7267-5382-9163-21fcb8931a69	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-587117-AMPureA:1	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	626c3bb1f26c93517368e888_27-587117-AMPureE:1	100-200ng of FFPE-DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the modifications for degraded samples.	Illumina		Paired-End		dg.4DFC/cf197c09-6851-5adc-b8d3-dc422eb44d11	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-587117-AMPureE:1	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	626c3cfbf26c93517368e88e_27-587117-AMPureD:1	100-200ng of FFPE-DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the modifications for degraded samples.	Illumina		Paired-End		dg.4DFC/66385223-8bb9-560c-be70-0612fa708c8a	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-587117-AMPureD:1	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	626c3fbdf26c93517368e8e0_27-559405-AMPureA:3	100-200ng of FFPE-DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the modifications for degraded samples.	Illumina		Paired-End		dg.4DFC/d2f7de7b-f087-5ad0-ad75-c718186f57cb	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-559405-AMPureA:3	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	626c4319f26c93517368ed0b_27-587117-AMPureB:1	100-200ng of FFPE-DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the modifications for degraded samples.	Illumina		Paired-End		dg.4DFC/dfdf2e95-d474-5799-8c39-ffc6e7807f9d	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-587117-AMPureB:1	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	626c45fff26c93517368ed30_27-587117-AMPureC:1	100-200ng of FFPE-DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the modifications for degraded samples.	Illumina		Paired-End		dg.4DFC/fda67260-002f-5a35-af9b-006850aeb27d	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-587117-AMPureC:1	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	626c4786f26c93517368f7cb_27-589885-AMPureH:1	"80-200ng of FFPE-DNA was fragmented using low volume AFA plate on the Covaris LE220 to target 350bp fragments, according to manufacturer recommendations. Fragmented samples were then processed with KAPA Hyper Library Preparation (Roche) reagents with minor modifications to create libraries suitable for targeted enrichment.  Exome capture was carried out on Sciclone workstation (Perkin Elmer) with pre-capture library using the IDT xGen Exome Research Panel v2.0, IDT xGen CNV Backbone Panel, and IDT xGen Human mtDNA Research Panel v1.0 probe sets, following manufacturer recommendations."	Illumina		Paired-End		dg.4DFC/93948571-1cac-57cf-8d58-a9af5040f4c4	bwa-mem 0.7.15		Hybrid Selection	GRCh38			Genomic		Illumina NovaSeq 6000	27-589885-AMPureH:1	WXS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	626c478ff26c93517368f7d1_27-589885-AMPureE:2	"80-200ng of FFPE-DNA was fragmented using low volume AFA plate on the Covaris LE220 to target 350bp fragments, according to manufacturer recommendations. Fragmented samples were then processed with KAPA Hyper Library Preparation (Roche) reagents with minor modifications to create libraries suitable for targeted enrichment.  Exome capture was carried out on Sciclone workstation (Perkin Elmer) with pre-capture library using the IDT xGen Exome Research Panel v2.0, IDT xGen CNV Backbone Panel, and IDT xGen Human mtDNA Research Panel v1.0 probe sets, following manufacturer recommendations."	Illumina		Paired-End		dg.4DFC/b29c0b0c-0633-5812-842a-e1132d76e436	bwa-mem 0.7.15		Hybrid Selection	GRCh38			Genomic		Illumina NovaSeq 6000	27-589885-AMPureE:2	WXS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	626c4795f26c93517368f7d7_27-589885-AMPureD:1	"80-200ng of whole blood derived-DNA was fragmented using low volume AFA plate on the Covaris LE220 to target 350bp fragments, according to manufacturer recommendations. Fragmented samples were then processed with KAPA Hyper Library Preparation (Roche) reagents with minor modifications to create libraries suitable for targeted enrichment.  Exome capture was carried out on Sciclone workstation (Perkin Elmer) with pre-capture library using the IDT xGen Exome Research Panel v2.0, IDT xGen CNV Backbone Panel, and IDT xGen Human mtDNA Research Panel v1.0 probe sets, following manufacturer recommendations."	Illumina		Paired-End		dg.4DFC/91b7e432-b95a-590a-af7f-d7fecdaaa5c3	bwa-mem 0.7.15		Hybrid Selection	GRCh38			Genomic		Illumina NovaSeq 6000	27-589885-AMPureD:1	WXS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	626c479cf26c93517368f7dd_27-589885-AMPureD:2	"80-200ng of FFPE-DNA was fragmented using low volume AFA plate on the Covaris LE220 to target 350bp fragments, according to manufacturer recommendations. Fragmented samples were then processed with KAPA Hyper Library Preparation (Roche) reagents with minor modifications to create libraries suitable for targeted enrichment.  Exome capture was carried out on Sciclone workstation (Perkin Elmer) with pre-capture library using the IDT xGen Exome Research Panel v2.0, IDT xGen CNV Backbone Panel, and IDT xGen Human mtDNA Research Panel v1.0 probe sets, following manufacturer recommendations."	Illumina		Paired-End		dg.4DFC/ecfd7c9f-c353-5048-a150-314c12df3ce8	bwa-mem 0.7.15		Hybrid Selection	GRCh38			Genomic		Illumina NovaSeq 6000	27-589885-AMPureD:2	WXS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	626c47a2f26c93517368f7e3_27-559610-AMPureB:6	"80-200ng of whole blood derived-DNA was fragmented using low volume AFA plate on the Covaris LE220 to target 350bp fragments, according to manufacturer recommendations. Fragmented samples were then processed with KAPA Hyper Library Preparation (Roche) reagents with minor modifications to create libraries suitable for targeted enrichment.  Exome capture was carried out on Sciclone workstation (Perkin Elmer) with pre-capture library using the IDT xGen Exome Research Panel v2.0, IDT xGen CNV Backbone Panel, and IDT xGen Human mtDNA Research Panel v1.0 probe sets, following manufacturer recommendations."	Illumina		Paired-End		dg.4DFC/4cd35bbe-135b-566a-81d9-8edc5295d837	bwa-mem 0.7.15		Hybrid Selection	GRCh38			Genomic		Illumina NovaSeq 6000	27-559610-AMPureB:6	WXS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	626c47a8f26c93517368f7e9_27-589885-AMPureF:2	"80-200ng of FFPE-DNA was fragmented using low volume AFA plate on the Covaris LE220 to target 350bp fragments, according to manufacturer recommendations. Fragmented samples were then processed with KAPA Hyper Library Preparation (Roche) reagents with minor modifications to create libraries suitable for targeted enrichment.  Exome capture was carried out on Sciclone workstation (Perkin Elmer) with pre-capture library using the IDT xGen Exome Research Panel v2.0, IDT xGen CNV Backbone Panel, and IDT xGen Human mtDNA Research Panel v1.0 probe sets, following manufacturer recommendations."	Illumina		Paired-End		dg.4DFC/4601307a-a685-5093-b79d-05a3aec4612c	bwa-mem 0.7.15		Hybrid Selection	GRCh38			Genomic		Illumina NovaSeq 6000	27-589885-AMPureF:2	WXS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	626c47aef26c93517368f7ef_27-559610-AMPureF:4	"80-200ng of whole blood derived-DNA was fragmented using low volume AFA plate on the Covaris LE220 to target 350bp fragments, according to manufacturer recommendations. Fragmented samples were then processed with KAPA Hyper Library Preparation (Roche) reagents with minor modifications to create libraries suitable for targeted enrichment.  Exome capture was carried out on Sciclone workstation (Perkin Elmer) with pre-capture library using the IDT xGen Exome Research Panel v2.0, IDT xGen CNV Backbone Panel, and IDT xGen Human mtDNA Research Panel v1.0 probe sets, following manufacturer recommendations."	Illumina		Paired-End		dg.4DFC/9125a58c-987a-5a30-aa73-e3628100382e	bwa-mem 0.7.15		Hybrid Selection	GRCh38			Genomic		Illumina NovaSeq 6000	27-559610-AMPureF:4	WXS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	626c47b4f26c93517368f7f5_27-589885-AMPureB:2	"80-200ng of FFPE-DNA was fragmented using low volume AFA plate on the Covaris LE220 to target 350bp fragments, according to manufacturer recommendations. Fragmented samples were then processed with KAPA Hyper Library Preparation (Roche) reagents with minor modifications to create libraries suitable for targeted enrichment.  Exome capture was carried out on Sciclone workstation (Perkin Elmer) with pre-capture library using the IDT xGen Exome Research Panel v2.0, IDT xGen CNV Backbone Panel, and IDT xGen Human mtDNA Research Panel v1.0 probe sets, following manufacturer recommendations."	Illumina		Paired-End		dg.4DFC/31605c47-18d5-51f2-9be4-e605082ab764	bwa-mem 0.7.15		Hybrid Selection	GRCh38			Genomic		Illumina NovaSeq 6000	27-589885-AMPureB:2	WXS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	626c47bbf26c93517368f7fb_27-589885-AMPureA:1	"80-200ng of whole blood derived-DNA was fragmented using low volume AFA plate on the Covaris LE220 to target 350bp fragments, according to manufacturer recommendations. Fragmented samples were then processed with KAPA Hyper Library Preparation (Roche) reagents with minor modifications to create libraries suitable for targeted enrichment.  Exome capture was carried out on Sciclone workstation (Perkin Elmer) with pre-capture library using the IDT xGen Exome Research Panel v2.0, IDT xGen CNV Backbone Panel, and IDT xGen Human mtDNA Research Panel v1.0 probe sets, following manufacturer recommendations."	Illumina		Paired-End		dg.4DFC/a8673268-b630-52f0-a72f-9f98f72107f9	bwa-mem 0.7.15		Hybrid Selection	GRCh38			Genomic		Illumina NovaSeq 6000	27-589885-AMPureA:1	WXS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	626c47c1f26c93517368f801_27-589885-AMPureA:2	"80-200ng of FFPE-DNA was fragmented using low volume AFA plate on the Covaris LE220 to target 350bp fragments, according to manufacturer recommendations. Fragmented samples were then processed with KAPA Hyper Library Preparation (Roche) reagents with minor modifications to create libraries suitable for targeted enrichment.  Exome capture was carried out on Sciclone workstation (Perkin Elmer) with pre-capture library using the IDT xGen Exome Research Panel v2.0, IDT xGen CNV Backbone Panel, and IDT xGen Human mtDNA Research Panel v1.0 probe sets, following manufacturer recommendations."	Illumina		Paired-End		dg.4DFC/5bc0f324-199f-5250-9c99-6a5fb458086e	bwa-mem 0.7.15		Hybrid Selection	GRCh38			Genomic		Illumina NovaSeq 6000	27-589885-AMPureA:2	WXS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	626c47c7f26c93517368f807_27-559610-AMPureH:5	"80-200ng of whole blood derived-DNA was fragmented using low volume AFA plate on the Covaris LE220 to target 350bp fragments, according to manufacturer recommendations. Fragmented samples were then processed with KAPA Hyper Library Preparation (Roche) reagents with minor modifications to create libraries suitable for targeted enrichment.  Exome capture was carried out on Sciclone workstation (Perkin Elmer) with pre-capture library using the IDT xGen Exome Research Panel v2.0, IDT xGen CNV Backbone Panel, and IDT xGen Human mtDNA Research Panel v1.0 probe sets, following manufacturer recommendations."	Illumina		Paired-End		dg.4DFC/4c615dfa-c440-5371-82f3-88fd5d90a19a	bwa-mem 0.7.15		Hybrid Selection	GRCh38			Genomic		Illumina NovaSeq 6000	27-559610-AMPureH:5	WXS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	626c47cef26c93517368f80d_27-589885-AMPureH:2	"80-200ng of FFPE-DNA was fragmented using low volume AFA plate on the Covaris LE220 to target 350bp fragments, according to manufacturer recommendations. Fragmented samples were then processed with KAPA Hyper Library Preparation (Roche) reagents with minor modifications to create libraries suitable for targeted enrichment.  Exome capture was carried out on Sciclone workstation (Perkin Elmer) with pre-capture library using the IDT xGen Exome Research Panel v2.0, IDT xGen CNV Backbone Panel, and IDT xGen Human mtDNA Research Panel v1.0 probe sets, following manufacturer recommendations."	Illumina		Paired-End		dg.4DFC/4a67db4c-269f-5653-9de5-f47463366758	bwa-mem 0.7.15		Hybrid Selection	GRCh38			Genomic		Illumina NovaSeq 6000	27-589885-AMPureH:2	WXS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	626c47d4f26c93517368f813_27-559610-AMPureD:4	"80-200ng of whole blood derived-DNA was fragmented using low volume AFA plate on the Covaris LE220 to target 350bp fragments, according to manufacturer recommendations. Fragmented samples were then processed with KAPA Hyper Library Preparation (Roche) reagents with minor modifications to create libraries suitable for targeted enrichment.  Exome capture was carried out on Sciclone workstation (Perkin Elmer) with pre-capture library using the IDT xGen Exome Research Panel v2.0, IDT xGen CNV Backbone Panel, and IDT xGen Human mtDNA Research Panel v1.0 probe sets, following manufacturer recommendations."	Illumina		Paired-End		dg.4DFC/cfce4575-29fd-557f-94a9-37161943f32c	bwa-mem 0.7.15		Hybrid Selection	GRCh38			Genomic		Illumina NovaSeq 6000	27-559610-AMPureD:4	WXS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	626c47daf26c93517368f819_27-589885-AMPureB:1	"80-200ng of FFPE-DNA was fragmented using low volume AFA plate on the Covaris LE220 to target 350bp fragments, according to manufacturer recommendations. Fragmented samples were then processed with KAPA Hyper Library Preparation (Roche) reagents with minor modifications to create libraries suitable for targeted enrichment.  Exome capture was carried out on Sciclone workstation (Perkin Elmer) with pre-capture library using the IDT xGen Exome Research Panel v2.0, IDT xGen CNV Backbone Panel, and IDT xGen Human mtDNA Research Panel v1.0 probe sets, following manufacturer recommendations."	Illumina		Paired-End		dg.4DFC/1e35371b-4175-5208-ae40-4902dbc04853	bwa-mem 0.7.15		Hybrid Selection	GRCh38			Genomic		Illumina NovaSeq 6000	27-589885-AMPureB:1	WXS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
