id	sample.id	UMI_barcode_offset	UMI_barcode_read	UMI_barcode_size	acl	authz	avg_read_length	cDNA_read	cDNA_read_offset	cDNA_read_size	cell_barcode_offset	cell_barcode_read	cell_barcode_size	checksum_algorithm	checksum_value	coverage	custom_assembly_fasta_file_for_alignment	dcf_indexd_guid	design_description	dissociation_method	end_bias	file_access	file_description	file_mapping_level	file_name	file_size	file_type	file_url	instrument_model	library_construction_method	library_id	library_layout	library_selection	library_source_material	library_source_molecule	library_strand	library_strategy	md5sum	number_of_bp	number_of_reads	platform	protocols_link	reference_genome_assembly	reverse_transcription_primer	sequence_alignment_software	sequencing_file_id	single_cell_entity	spike_in	study	total_number_of_input_cells	updated	type
phs002504::UPN3082_HM5345_na_pb_PG_R1_001.fastq.gz	phs002504::HM5345				['phs002504']	['/programs/phs002504']												dg.4DFC/db328548-58a3-4d0b-901a-cb4cfa03d24f	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach.			Controlled	PCR AMPLICON	Sample	UPN3082_HM5345_na_pb_PG_R1_001.fastq.gz	135088212	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN3082_HM5345_na_pb_PG_R1_001.fastq.gz	Illumina MiSeq		HM5345.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	92e813dcc773ffce83788c282f7fba2d	150		Illumina					UPN3082_HM5345_na_pb_PG_R1_001.fastq.gz			phs002504			sequencing_file
phs002504::UPN3082_HM5345_na_pb_PG_R2_001.fastq.gz	phs002504::HM5345				['phs002504']	['/programs/phs002504']												dg.4DFC/6777a1c9-9c16-47c3-9c8a-b364cb7ce74b	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach.			Controlled	PCR AMPLICON	Sample	UPN3082_HM5345_na_pb_PG_R2_001.fastq.gz	159542052	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN3082_HM5345_na_pb_PG_R2_001.fastq.gz	Illumina MiSeq		HM5345.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	22696fc8f613671a113116f2ad123829	150		Illumina					UPN3082_HM5345_na_pb_PG_R2_001.fastq.gz			phs002504			sequencing_file
phs002504::UPN3084_HM5370_na_pb_PG_R1_001.fastq.gz	phs002504::HM5370				['phs002504']	['/programs/phs002504']												dg.4DFC/3866e04e-994d-44c3-9847-140c27cc1da9	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach.			Controlled	PCR AMPLICON	Sample	UPN3084_HM5370_na_pb_PG_R1_001.fastq.gz	189580817	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN3084_HM5370_na_pb_PG_R1_001.fastq.gz	Illumina MiSeq		HM5370.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	2ac59a29c3bc90ab103e460fff5d0bd8	150		Illumina					UPN3084_HM5370_na_pb_PG_R1_001.fastq.gz			phs002504			sequencing_file
phs002504::UPN3084_HM5370_na_pb_PG_R2_001.fastq.gz	phs002504::HM5370				['phs002504']	['/programs/phs002504']												dg.4DFC/5274767a-7f41-40a5-9a8a-6bc3f3faf0b2	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach.			Controlled	PCR AMPLICON	Sample	UPN3084_HM5370_na_pb_PG_R2_001.fastq.gz	225329664	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN3084_HM5370_na_pb_PG_R2_001.fastq.gz	Illumina MiSeq		HM5370.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	ea6e39854e326bd235574031fb25a05e	150		Illumina					UPN3084_HM5370_na_pb_PG_R2_001.fastq.gz			phs002504			sequencing_file
phs002504::UPN3097_HM5385_Dx_pb_PG_R1_001.fastq.gz	phs002504::HM5385				['phs002504']	['/programs/phs002504']												dg.4DFC/594c3241-c6b2-47aa-9f98-e318a7eb2bca	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach.			Controlled	PCR AMPLICON	Sample	UPN3097_HM5385_Dx_pb_PG_R1_001.fastq.gz	145511904	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN3097_HM5385_Dx_pb_PG_R1_001.fastq.gz	Illumina MiSeq		HM5385.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	b8b204cebcbd6e795a19a3d820bf824c	150		Illumina					UPN3097_HM5385_Dx_pb_PG_R1_001.fastq.gz			phs002504			sequencing_file
phs002504::UPN3097_HM5385_Dx_pb_PG_R2_001.fastq.gz	phs002504::HM5385				['phs002504']	['/programs/phs002504']												dg.4DFC/985fa537-9fd7-4221-a192-c9763bc74de7	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach.			Controlled	PCR AMPLICON	Sample	UPN3097_HM5385_Dx_pb_PG_R2_001.fastq.gz	169610534	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN3097_HM5385_Dx_pb_PG_R2_001.fastq.gz	Illumina MiSeq		HM5385.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	39cd1e2437f61b6e8f0c575b5a1677b5	150		Illumina					UPN3097_HM5385_Dx_pb_PG_R2_001.fastq.gz			phs002504			sequencing_file
phs002504::UPN3097_HM5385_T_tcell_na_PG_R1_001.fastq.gz	phs002504::HM5385_T				['phs002504']	['/programs/phs002504']												dg.4DFC/31805731-2bae-4a40-ab30-44328e999de2	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach.			Controlled	PCR AMPLICON	Sample	UPN3097_HM5385_T_tcell_na_PG_R1_001.fastq.gz	16965410	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN3097_HM5385_T_tcell_na_PG_R1_001.fastq.gz	Illumina MiSeq		HM5385_T.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	4b03f7e544b9e3407f118e00d91d68eb	150		Illumina					UPN3097_HM5385_T_tcell_na_PG_R1_001.fastq.gz			phs002504			sequencing_file
phs002504::UPN3097_HM5385_T_tcell_na_PG_R2_001.fastq.gz	phs002504::HM5385_T				['phs002504']	['/programs/phs002504']												dg.4DFC/1e4e48b3-358b-45d0-af52-bc7b85e9e7a0	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach.			Controlled	PCR AMPLICON	Sample	UPN3097_HM5385_T_tcell_na_PG_R2_001.fastq.gz	18573160	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN3097_HM5385_T_tcell_na_PG_R2_001.fastq.gz	Illumina MiSeq		HM5385_T.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	39575450db77fbf2f7d4dd88ba4083ee	150		Illumina					UPN3097_HM5385_T_tcell_na_PG_R2_001.fastq.gz			phs002504			sequencing_file
phs002504::UPN3102_HM5391_Dx_bm_PG_R1_001.fastq.gz	phs002504::HM5391				['phs002504']	['/programs/phs002504']												dg.4DFC/85ce23d4-a6de-40fb-99ac-7268104ea107	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach.			Controlled	PCR AMPLICON	Sample	UPN3102_HM5391_Dx_bm_PG_R1_001.fastq.gz	148694889	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN3102_HM5391_Dx_bm_PG_R1_001.fastq.gz	Illumina MiSeq		HM5391.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	f76503b43b8dfcb46a56e591726244a2	150		Illumina					UPN3102_HM5391_Dx_bm_PG_R1_001.fastq.gz			phs002504			sequencing_file
phs002504::UPN3102_HM5391_Dx_bm_PG_R2_001.fastq.gz	phs002504::HM5391				['phs002504']	['/programs/phs002504']												dg.4DFC/1acee272-8f53-4aab-9825-d3a3b68d5258	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach.			Controlled	PCR AMPLICON	Sample	UPN3102_HM5391_Dx_bm_PG_R2_001.fastq.gz	175897865	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN3102_HM5391_Dx_bm_PG_R2_001.fastq.gz	Illumina MiSeq		HM5391.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	aafb1be0cf29db41aa0a05beeb33b4f6	150		Illumina					UPN3102_HM5391_Dx_bm_PG_R2_001.fastq.gz			phs002504			sequencing_file
phs002504::UPN3102_HM5392_Dx_bm_Mseq_R1_001.fastq.gz	phs002504::HM5392				['phs002504']	['/programs/phs002504']												dg.4DFC/e6d42794-e428-4744-857d-07046dfd9209	DNA samples (32 from the technical cohort and 47 from the independent validation cohort) were sequenced using a custom amplicon panel (Paragon Genomics, Hayward, CA, USA), targeting 26 genes that are recurrently mutated in JMML (Supplementary Methods Table 1). Ten nanograms of genomic DNA were used for each library and were processed according to the manufacturer’s protocol. Library quality was assessed using the Bioanalyzer High Sensitivity DNA Analysis kit (Agilent, Santa Clara, CA, USA) and quantified using the Qubit HS assay (Thermo Fisher Scientific, Waltham, MA, USA). Dual-index libraries were sequenced on an Illumina MiSeq instrument using the 150 bp PE mode. Mean on-target sequencing depth was 1519x (median = 1297x). :: PMID: 33139265			Controlled		Sample	UPN3102_HM5392_Dx_bm_Mseq_R1_001.fastq.gz	5077036446	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN3102_HM5392_Dx_bm_Mseq_R1_001.fastq.gz	Illumina NovaSeq 6000		HM5392.Bisulfite-Seq	Paired end	Hybrid Selection	Not Reported	Genomic		Bisulfite-Seq	c40738a80477bf7f3415843caba0e1a3	150		Illumina					UPN3102_HM5392_Dx_bm_Mseq_R1_001.fastq.gz			phs002504			sequencing_file
phs002504::UPN3102_HM5392_Dx_bm_Mseq_R2_001.fastq.gz	phs002504::HM5392				['phs002504']	['/programs/phs002504']												dg.4DFC/7d2a634c-9d94-44d6-862b-8de064364603	DNA samples (32 from the technical cohort and 47 from the independent validation cohort) were sequenced using a custom amplicon panel (Paragon Genomics, Hayward, CA, USA), targeting 26 genes that are recurrently mutated in JMML (Supplementary Methods Table 1). Ten nanograms of genomic DNA were used for each library and were processed according to the manufacturer’s protocol. Library quality was assessed using the Bioanalyzer High Sensitivity DNA Analysis kit (Agilent, Santa Clara, CA, USA) and quantified using the Qubit HS assay (Thermo Fisher Scientific, Waltham, MA, USA). Dual-index libraries were sequenced on an Illumina MiSeq instrument using the 150 bp PE mode. Mean on-target sequencing depth was 1519x (median = 1297x). :: PMID: 33139265			Controlled	Hybrid Selection Bisulfite-Seq	Sample	UPN3102_HM5392_Dx_bm_Mseq_R2_001.fastq.gz	5179647792	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN3102_HM5392_Dx_bm_Mseq_R2_001.fastq.gz	Illumina NovaSeq 6000		HM5392.Bisulfite-Seq	Paired end	Hybrid Selection	Not Reported	Genomic		Bisulfite-Seq	c0fe8d1983b4616c43d9318e3cc99c83	150		Illumina					UPN3102_HM5392_Dx_bm_Mseq_R2_001.fastq.gz			phs002504			sequencing_file
phs002504::UPN3103_HM5416_na_pb_PG_R1_001.fastq.gz	phs002504::HM5416				['phs002504']	['/programs/phs002504']												dg.4DFC/286ee392-465e-47c4-8a95-62894ecbfa39	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach.			Controlled	PCR AMPLICON	Sample	UPN3103_HM5416_na_pb_PG_R1_001.fastq.gz	44957246	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN3103_HM5416_na_pb_PG_R1_001.fastq.gz	Illumina MiSeq		HM5416.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	4b36ffeadafaa86f8487f6f45537b8bd	150		Illumina					UPN3103_HM5416_na_pb_PG_R1_001.fastq.gz			phs002504			sequencing_file
phs002504::UPN3103_HM5416_na_pb_PG_R2_001.fastq.gz	phs002504::HM5416				['phs002504']	['/programs/phs002504']												dg.4DFC/1ba2bba5-f78e-42fd-99ee-1f2ef9207443	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach.			Controlled	PCR AMPLICON	Sample	UPN3103_HM5416_na_pb_PG_R2_001.fastq.gz	47903506	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN3103_HM5416_na_pb_PG_R2_001.fastq.gz	Illumina MiSeq		HM5416.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	d78654a0b1deb59234e665e953423983	150		Illumina					UPN3103_HM5416_na_pb_PG_R2_001.fastq.gz			phs002504			sequencing_file
phs002504::UPN3103_HM5659_na_na_PG_R1_001.fastq.gz	phs002504::HM5659				['phs002504']	['/programs/phs002504']												dg.4DFC/8a7c3f56-418c-4bd5-8e90-bb8973b59d35	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach.			Controlled	PCR AMPLICON	Sample	UPN3103_HM5659_na_na_PG_R1_001.fastq.gz	55779947	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN3103_HM5659_na_na_PG_R1_001.fastq.gz	Illumina MiSeq		HM5659.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	0c87abed201ac2d4709af1ea2bae0762	150		Illumina					UPN3103_HM5659_na_na_PG_R1_001.fastq.gz			phs002504			sequencing_file
phs002504::UPN3103_HM5659_na_na_PG_R2_001.fastq.gz	phs002504::HM5659				['phs002504']	['/programs/phs002504']												dg.4DFC/76125606-332d-4fc6-9088-10267177446d	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach.			Controlled	PCR AMPLICON	Sample	UPN3103_HM5659_na_na_PG_R2_001.fastq.gz	56122304	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN3103_HM5659_na_na_PG_R2_001.fastq.gz	Illumina MiSeq		HM5659.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	08316daa800f21e8126daa73e30c8053	150		Illumina					UPN3103_HM5659_na_na_PG_R2_001.fastq.gz			phs002504			sequencing_file
phs002504::UPN3110_HM5420_persDis_pb_Mseq_R1_001.fastq.gz	phs002504::HM5420				['phs002504']	['/programs/phs002504']												dg.4DFC/3796aa8f-e77c-48b9-98ae-5a2c9b943387	DNA samples (32 from the technical cohort and 47 from the independent validation cohort) were sequenced using a custom amplicon panel (Paragon Genomics, Hayward, CA, USA), targeting 26 genes that are recurrently mutated in JMML (Supplementary Methods Table 1). Ten nanograms of genomic DNA were used for each library and were processed according to the manufacturer’s protocol. Library quality was assessed using the Bioanalyzer High Sensitivity DNA Analysis kit (Agilent, Santa Clara, CA, USA) and quantified using the Qubit HS assay (Thermo Fisher Scientific, Waltham, MA, USA). Dual-index libraries were sequenced on an Illumina MiSeq instrument using the 150 bp PE mode. Mean on-target sequencing depth was 1519x (median = 1297x). :: PMID: 33139265			Controlled		Sample	UPN3110_HM5420_persDis_pb_Mseq_R1_001.fastq.gz	2220655901	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN3110_HM5420_persDis_pb_Mseq_R1_001.fastq.gz	Illumina NovaSeq 6000		HM5420.Bisulfite-Seq	Paired end	Hybrid Selection	Not Reported	Genomic		Bisulfite-Seq	14f9b55bd79ea87745c8a87122b38684	150		Illumina					UPN3110_HM5420_persDis_pb_Mseq_R1_001.fastq.gz			phs002504			sequencing_file
phs002504::UPN3110_HM5420_persDis_pb_Mseq_R2_001.fastq.gz	phs002504::HM5420				['phs002504']	['/programs/phs002504']												dg.4DFC/cfb4081b-4b50-4287-9e1f-9dca04959b31	DNA samples (32 from the technical cohort and 47 from the independent validation cohort) were sequenced using a custom amplicon panel (Paragon Genomics, Hayward, CA, USA), targeting 26 genes that are recurrently mutated in JMML (Supplementary Methods Table 1). Ten nanograms of genomic DNA were used for each library and were processed according to the manufacturer’s protocol. Library quality was assessed using the Bioanalyzer High Sensitivity DNA Analysis kit (Agilent, Santa Clara, CA, USA) and quantified using the Qubit HS assay (Thermo Fisher Scientific, Waltham, MA, USA). Dual-index libraries were sequenced on an Illumina MiSeq instrument using the 150 bp PE mode. Mean on-target sequencing depth was 1519x (median = 1297x). :: PMID: 33139265			Controlled	Hybrid Selection Bisulfite-Seq	Sample	UPN3110_HM5420_persDis_pb_Mseq_R2_001.fastq.gz	2261064689	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN3110_HM5420_persDis_pb_Mseq_R2_001.fastq.gz	Illumina NovaSeq 6000		HM5420.Bisulfite-Seq	Paired end	Hybrid Selection	Not Reported	Genomic		Bisulfite-Seq	4e3c5a37d323d256124d3c95a7ba8e90	150		Illumina					UPN3110_HM5420_persDis_pb_Mseq_R2_001.fastq.gz			phs002504			sequencing_file
phs002504::UPN3110_HM5420_persDis_pb_PG_R1_001.fastq.gz	phs002504::HM5420				['phs002504']	['/programs/phs002504']												dg.4DFC/48f245f9-c234-42e6-a6f2-5806290166e9	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach.			Controlled	PCR AMPLICON	Sample	UPN3110_HM5420_persDis_pb_PG_R1_001.fastq.gz	65212118	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN3110_HM5420_persDis_pb_PG_R1_001.fastq.gz	Illumina MiSeq		HM5420.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	43e77cbe63c9d2f8fafbf3a13afc5774	150		Illumina					UPN3110_HM5420_persDis_pb_PG_R1_001.fastq.gz			phs002504			sequencing_file
phs002504::UPN3110_HM5420_persDis_pb_PG_R2_001.fastq.gz	phs002504::HM5420				['phs002504']	['/programs/phs002504']												dg.4DFC/71ba3f6a-a1fb-4d21-bdad-1087609069ac	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach.			Controlled	PCR AMPLICON	Sample	UPN3110_HM5420_persDis_pb_PG_R2_001.fastq.gz	70608581	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN3110_HM5420_persDis_pb_PG_R2_001.fastq.gz	Illumina MiSeq		HM5420.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	66d64c3db3f9eed9933c0361f1952a2a	150		Illumina					UPN3110_HM5420_persDis_pb_PG_R2_001.fastq.gz			phs002504			sequencing_file
phs002504::UPN3131_HM5488_Dx_pb_Mseq_R1_001.fastq.gz	phs002504::HM5488				['phs002504']	['/programs/phs002504']												dg.4DFC/2ea7b07b-3110-4ef4-b39e-5aa11d5d31fe	DNA samples (32 from the technical cohort and 47 from the independent validation cohort) were sequenced using a custom amplicon panel (Paragon Genomics, Hayward, CA, USA), targeting 26 genes that are recurrently mutated in JMML (Supplementary Methods Table 1). Ten nanograms of genomic DNA were used for each library and were processed according to the manufacturer’s protocol. Library quality was assessed using the Bioanalyzer High Sensitivity DNA Analysis kit (Agilent, Santa Clara, CA, USA) and quantified using the Qubit HS assay (Thermo Fisher Scientific, Waltham, MA, USA). Dual-index libraries were sequenced on an Illumina MiSeq instrument using the 150 bp PE mode. Mean on-target sequencing depth was 1519x (median = 1297x). :: PMID: 33139265			Controlled		Sample	UPN3131_HM5488_Dx_pb_Mseq_R1_001.fastq.gz	1234145943	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN3131_HM5488_Dx_pb_Mseq_R1_001.fastq.gz	Illumina NovaSeq 6000		HM5488.Bisulfite-Seq	Paired end	Hybrid Selection	Not Reported	Genomic		Bisulfite-Seq	e39198df29d5d56402561c8db9a52f27	150		Illumina					UPN3131_HM5488_Dx_pb_Mseq_R1_001.fastq.gz			phs002504			sequencing_file
phs002504::UPN3131_HM5488_Dx_pb_Mseq_R2_001.fastq.gz	phs002504::HM5488				['phs002504']	['/programs/phs002504']												dg.4DFC/54e6bdc9-d80e-4b48-86b4-2b56ed70bd36	DNA samples (32 from the technical cohort and 47 from the independent validation cohort) were sequenced using a custom amplicon panel (Paragon Genomics, Hayward, CA, USA), targeting 26 genes that are recurrently mutated in JMML (Supplementary Methods Table 1). Ten nanograms of genomic DNA were used for each library and were processed according to the manufacturer’s protocol. Library quality was assessed using the Bioanalyzer High Sensitivity DNA Analysis kit (Agilent, Santa Clara, CA, USA) and quantified using the Qubit HS assay (Thermo Fisher Scientific, Waltham, MA, USA). Dual-index libraries were sequenced on an Illumina MiSeq instrument using the 150 bp PE mode. Mean on-target sequencing depth was 1519x (median = 1297x). :: PMID: 33139265			Controlled	Hybrid Selection Bisulfite-Seq	Sample	UPN3131_HM5488_Dx_pb_Mseq_R2_001.fastq.gz	1339545041	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN3131_HM5488_Dx_pb_Mseq_R2_001.fastq.gz	Illumina NovaSeq 6000		HM5488.Bisulfite-Seq	Paired end	Hybrid Selection	Not Reported	Genomic		Bisulfite-Seq	843b3722184f9f8b0ef762362043ec09	150		Illumina					UPN3131_HM5488_Dx_pb_Mseq_R2_001.fastq.gz			phs002504			sequencing_file
phs002504::UPN3131_HM5488_Dx_pb_PG_R1_001.fastq.gz	phs002504::HM5488				['phs002504']	['/programs/phs002504']												dg.4DFC/ff6fe658-df25-4e59-ba6f-872fd6640c43	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach.			Controlled	PCR AMPLICON	Sample	UPN3131_HM5488_Dx_pb_PG_R1_001.fastq.gz	26612515	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN3131_HM5488_Dx_pb_PG_R1_001.fastq.gz	Illumina MiSeq		HM5488.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	499213a012332c7793f4a941521942f3	150		Illumina					UPN3131_HM5488_Dx_pb_PG_R1_001.fastq.gz			phs002504			sequencing_file
phs002504::UPN3131_HM5488_Dx_pb_PG_R2_001.fastq.gz	phs002504::HM5488				['phs002504']	['/programs/phs002504']												dg.4DFC/be654cf8-d207-46ac-8a11-e521ecd74065	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach.			Controlled	PCR AMPLICON	Sample	UPN3131_HM5488_Dx_pb_PG_R2_001.fastq.gz	28511790	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN3131_HM5488_Dx_pb_PG_R2_001.fastq.gz	Illumina MiSeq		HM5488.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	707792a8b1a240ff2d3ac61ad5438242	150		Illumina					UPN3131_HM5488_Dx_pb_PG_R2_001.fastq.gz			phs002504			sequencing_file
phs002504::UPN3153_539_guth_na_Mseq_R1_001.fastq.gz	phs002504::539				['phs002504']	['/programs/phs002504']												dg.4DFC/f868e5a1-bd9e-4628-9741-22bb1dedd331	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach. Libraries were prepared (Paragon Genomics, Hayward, CA) using 20ng (for Guthrie cards) or 10ng (for diagnosis samples) of genomic DNA per primer pool targeting 26 genes in total that are recurrently mutated in JMML (Supplemental Table 1). Libraries were assessed by Bioanalyzer (Agilent, Santa Clara, CA) and sequenced on a HiSeq 4000 (Illumina, San Diego, CA). FASTQ reads were trimmed with fastp to remove amplicon primer sequences and adapters then aligned using BWA5,. Variants called with VarScan23. Total mean and median coverage per alteration site examined in BAM files was 39,500× and 38,000x respectively. Minimum depth of ≥ 100 reads and ≥ 10 alternate reads were required to call alterations. Mean and median unique reads per mutation was 6,600x and 6,400x respectively.  :: PMID: 34183765			Controlled		Sample	UPN3153_539_guth_na_Mseq_R1_001.fastq.gz	1028384806	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN3153_539_guth_na_Mseq_R1_001.fastq.gz	Illumina NovaSeq 6000		539.Bisulfite-Seq	Paired end	Hybrid Selection	Not Reported	Genomic		Bisulfite-Seq	1451b81079d208eb05f6c3563160ca1b	150		Illumina					UPN3153_539_guth_na_Mseq_R1_001.fastq.gz			phs002504			sequencing_file
phs002504::UPN3153_539_guth_na_Mseq_R2_001.fastq.gz	phs002504::539				['phs002504']	['/programs/phs002504']												dg.4DFC/8d4543bf-2219-4042-80f1-d0954dfc0cf2	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach. Libraries were prepared (Paragon Genomics, Hayward, CA) using 20ng (for Guthrie cards) or 10ng (for diagnosis samples) of genomic DNA per primer pool targeting 26 genes in total that are recurrently mutated in JMML (Supplemental Table 1). Libraries were assessed by Bioanalyzer (Agilent, Santa Clara, CA) and sequenced on a HiSeq 4000 (Illumina, San Diego, CA). FASTQ reads were trimmed with fastp to remove amplicon primer sequences and adapters then aligned using BWA5,. Variants called with VarScan23. Total mean and median coverage per alteration site examined in BAM files was 39,500× and 38,000x respectively. Minimum depth of ≥ 100 reads and ≥ 10 alternate reads were required to call alterations. Mean and median unique reads per mutation was 6,600x and 6,400x respectively.  :: PMID: 34183765			Controlled	Hybrid Selection Bisulfite-Seq	Sample	UPN3153_539_guth_na_Mseq_R2_001.fastq.gz	1108772931	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN3153_539_guth_na_Mseq_R2_001.fastq.gz	Illumina NovaSeq 6000		539.Bisulfite-Seq	Paired end	Hybrid Selection	Not Reported	Genomic		Bisulfite-Seq	de55d6151ebe2852b560cfd8932c8470	150		Illumina					UPN3153_539_guth_na_Mseq_R2_001.fastq.gz			phs002504			sequencing_file
phs002504::UPN3153_539_guth_na_PG_R1_001.fastq.gz	phs002504::539				['phs002504']	['/programs/phs002504']												dg.4DFC/df3fce77-8723-48f0-85f8-6d6eaf5bd6f3	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach. Libraries were prepared (Paragon Genomics, Hayward, CA) using 20ng (for Guthrie cards) or 10ng (for diagnosis samples) of genomic DNA per primer pool targeting 26 genes in total that are recurrently mutated in JMML (Supplemental Table 1). Libraries were assessed by Bioanalyzer (Agilent, Santa Clara, CA) and sequenced on a HiSeq 4000 (Illumina, San Diego, CA). FASTQ reads were trimmed with fastp to remove amplicon primer sequences and adapters then aligned using BWA5,. Variants called with VarScan23. Total mean and median coverage per alteration site examined in BAM files was 39,500× and 38,000x respectively. Minimum depth of ≥ 100 reads and ≥ 10 alternate reads were required to call alterations. Mean and median unique reads per mutation was 6,600x and 6,400x respectively.  :: PMID: 34183765			Controlled	PCR AMPLICON	Sample	UPN3153_539_guth_na_PG_R1_001.fastq.gz	380443180	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN3153_539_guth_na_PG_R1_001.fastq.gz	Illumina MiSeq		539.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	69955282d5f9dfa3aa6beae0a7eeaadd	150		Illumina					UPN3153_539_guth_na_PG_R1_001.fastq.gz			phs002504			sequencing_file
phs002504::UPN3153_539_guth_na_PG_R2_001.fastq.gz	phs002504::539				['phs002504']	['/programs/phs002504']												dg.4DFC/39a54d24-9bad-49d8-a7e5-c00f6bbdbbde	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach. Libraries were prepared (Paragon Genomics, Hayward, CA) using 20ng (for Guthrie cards) or 10ng (for diagnosis samples) of genomic DNA per primer pool targeting 26 genes in total that are recurrently mutated in JMML (Supplemental Table 1). Libraries were assessed by Bioanalyzer (Agilent, Santa Clara, CA) and sequenced on a HiSeq 4000 (Illumina, San Diego, CA). FASTQ reads were trimmed with fastp to remove amplicon primer sequences and adapters then aligned using BWA5,. Variants called with VarScan23. Total mean and median coverage per alteration site examined in BAM files was 39,500× and 38,000x respectively. Minimum depth of ≥ 100 reads and ≥ 10 alternate reads were required to call alterations. Mean and median unique reads per mutation was 6,600x and 6,400x respectively.  :: PMID: 34183765			Controlled	PCR AMPLICON	Sample	UPN3153_539_guth_na_PG_R2_001.fastq.gz	384726133	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN3153_539_guth_na_PG_R2_001.fastq.gz	Illumina MiSeq		539.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	43cb3692d6b215387328302907ca9d4c	150		Illumina					UPN3153_539_guth_na_PG_R2_001.fastq.gz			phs002504			sequencing_file
