library_id	bases	number_of_reads	avg_read_length	reference_genome_assembly	design_description	library_strategy	library_layout	library_source	library_selection	platform	instrument_model	type	genomic_info_id	file.file_id
G9611A_5190-9307_HCI002_tumor_patient_redo_WXS_17544X2	1364693500	10917548	125	GRCh37	Agilent SureSelect XT Human All Exon V6+COSMIC; Genomic DNA (100-3000 ng) was sheared in a 130 ul volume using a Covaris S2 Focused-ultrasonicator with the following settings: Intensity 5.0; Duty Cycle 10%25; Cycles per Burst 200; Treatment Time 6:00 minutes.  Library construction was performed using the Agilent Technologies SureSelect XT Reagent Kit (cat# G9611A) with 6 cycles of pcr.  The concentration of the amplified library was measured using a Qubit dsDNA HS Assay Kit (ThermoFisher Scientific cat# Q32851).  Amplified libraries (750 ng) were enriched for exonic regions using the Agilent Technologies SureSelect(XT) Human All Exon v6+COSMIC kit  (cat# 5190-9307) and pcr amplified (10 cycles) using Agilent Herculase II Fusion DNA polymerase (cat# 600677).  Enriched libraries were qualified on an Agilent Technologies 2200 TapeStation using a High Sensitivity D1000 ScreenTape assay (cat# 5067-5584 and 5067-5585) and the molarity of adapter-modified molecules was defined by quantitative PCR using the Kapa Biosystems Kapa Library Quant Kit (cat#KK4824).  The molarity of individual libraries were normalized to 5 nM and equal volumes were pooled in preparation for Illumina sequence analysis.	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/7c9d4df2-c78e-11ee-bd40-bff7ab71ffdb_G9611A_5190-9307_HCI002_tumor_patient_redo_WXS_17544X2	dg.4DFC/7c9d4df2-c78e-11ee-bd40-bff7ab71ffdb
G9611A_5190-9307_HCI002_tumor_patient_redo_WXS_17544X2	1364693500	10917548	125	GRCh37	Agilent SureSelect XT Human All Exon V6+COSMIC; Genomic DNA (100-3000 ng) was sheared in a 130 ul volume using a Covaris S2 Focused-ultrasonicator with the following settings: Intensity 5.0; Duty Cycle 10%25; Cycles per Burst 200; Treatment Time 6:00 minutes.  Library construction was performed using the Agilent Technologies SureSelect XT Reagent Kit (cat# G9611A) with 6 cycles of pcr.  The concentration of the amplified library was measured using a Qubit dsDNA HS Assay Kit (ThermoFisher Scientific cat# Q32851).  Amplified libraries (750 ng) were enriched for exonic regions using the Agilent Technologies SureSelect(XT) Human All Exon v6+COSMIC kit  (cat# 5190-9307) and pcr amplified (10 cycles) using Agilent Herculase II Fusion DNA polymerase (cat# 600677).  Enriched libraries were qualified on an Agilent Technologies 2200 TapeStation using a High Sensitivity D1000 ScreenTape assay (cat# 5067-5584 and 5067-5585) and the molarity of adapter-modified molecules was defined by quantitative PCR using the Kapa Biosystems Kapa Library Quant Kit (cat#KK4824).  The molarity of individual libraries were normalized to 5 nM and equal volumes were pooled in preparation for Illumina sequence analysis.	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/7c9d7354-c78e-11ee-8640-b334e3d5cd7d_G9611A_5190-9307_HCI002_tumor_patient_redo_WXS_17544X2	dg.4DFC/7c9d7354-c78e-11ee-8640-b334e3d5cd7d
G9611A_5190-9307_HCI005_pdxo_P6_230_WXS_17544X7	839028000	6712224	125	GRCh37	Agilent SureSelect XT Human All Exon V6+COSMIC; Genomic DNA (100-3000 ng) was sheared in a 130 ul volume using a Covaris S2 Focused-ultrasonicator with the following settings: Intensity 5.0; Duty Cycle 10%25; Cycles per Burst 200; Treatment Time 6:00 minutes.  Library construction was performed using the Agilent Technologies SureSelect XT Reagent Kit (cat# G9611A) with 6 cycles of pcr.  The concentration of the amplified library was measured using a Qubit dsDNA HS Assay Kit (ThermoFisher Scientific cat# Q32851).  Amplified libraries (750 ng) were enriched for exonic regions using the Agilent Technologies SureSelect(XT) Human All Exon v6+COSMIC kit  (cat# 5190-9307) and pcr amplified (10 cycles) using Agilent Herculase II Fusion DNA polymerase (cat# 600677).  Enriched libraries were qualified on an Agilent Technologies 2200 TapeStation using a High Sensitivity D1000 ScreenTape assay (cat# 5067-5584 and 5067-5585) and the molarity of adapter-modified molecules was defined by quantitative PCR using the Kapa Biosystems Kapa Library Quant Kit (cat#KK4824).  The molarity of individual libraries were normalized to 5 nM and equal volumes were pooled in preparation for Illumina sequence analysis.	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/7c9f74ec-c78e-11ee-b447-8b3753ba1140_G9611A_5190-9307_HCI005_pdxo_P6_230_WXS_17544X7	dg.4DFC/7c9f74ec-c78e-11ee-b447-8b3753ba1140
G9611A_5190-9307_HCI005_pdxo_P6_230_WXS_17544X7	839028000	6712224	125	GRCh37	Agilent SureSelect XT Human All Exon V6+COSMIC; Genomic DNA (100-3000 ng) was sheared in a 130 ul volume using a Covaris S2 Focused-ultrasonicator with the following settings: Intensity 5.0; Duty Cycle 10%25; Cycles per Burst 200; Treatment Time 6:00 minutes.  Library construction was performed using the Agilent Technologies SureSelect XT Reagent Kit (cat# G9611A) with 6 cycles of pcr.  The concentration of the amplified library was measured using a Qubit dsDNA HS Assay Kit (ThermoFisher Scientific cat# Q32851).  Amplified libraries (750 ng) were enriched for exonic regions using the Agilent Technologies SureSelect(XT) Human All Exon v6+COSMIC kit  (cat# 5190-9307) and pcr amplified (10 cycles) using Agilent Herculase II Fusion DNA polymerase (cat# 600677).  Enriched libraries were qualified on an Agilent Technologies 2200 TapeStation using a High Sensitivity D1000 ScreenTape assay (cat# 5067-5584 and 5067-5585) and the molarity of adapter-modified molecules was defined by quantitative PCR using the Kapa Biosystems Kapa Library Quant Kit (cat#KK4824).  The molarity of individual libraries were normalized to 5 nM and equal volumes were pooled in preparation for Illumina sequence analysis.	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/7c9f99ae-c78e-11ee-b902-e354e211a9e1_G9611A_5190-9307_HCI005_pdxo_P6_230_WXS_17544X7	dg.4DFC/7c9f99ae-c78e-11ee-b902-e354e211a9e1
G9611A_5190-9307_HCI005_pdxo_P6_368_WXS_17544X8	1231390500	9851124	125	GRCh37	Agilent SureSelect XT Human All Exon V6+COSMIC; Genomic DNA (100-3000 ng) was sheared in a 130 ul volume using a Covaris S2 Focused-ultrasonicator with the following settings: Intensity 5.0; Duty Cycle 10%25; Cycles per Burst 200; Treatment Time 6:00 minutes.  Library construction was performed using the Agilent Technologies SureSelect XT Reagent Kit (cat# G9611A) with 6 cycles of pcr.  The concentration of the amplified library was measured using a Qubit dsDNA HS Assay Kit (ThermoFisher Scientific cat# Q32851).  Amplified libraries (750 ng) were enriched for exonic regions using the Agilent Technologies SureSelect(XT) Human All Exon v6+COSMIC kit  (cat# 5190-9307) and pcr amplified (10 cycles) using Agilent Herculase II Fusion DNA polymerase (cat# 600677).  Enriched libraries were qualified on an Agilent Technologies 2200 TapeStation using a High Sensitivity D1000 ScreenTape assay (cat# 5067-5584 and 5067-5585) and the molarity of adapter-modified molecules was defined by quantitative PCR using the Kapa Biosystems Kapa Library Quant Kit (cat#KK4824).  The molarity of individual libraries were normalized to 5 nM and equal volumes were pooled in preparation for Illumina sequence analysis.	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/7c9fc1a4-c78e-11ee-b085-9f4450d587b4_G9611A_5190-9307_HCI005_pdxo_P6_368_WXS_17544X8	dg.4DFC/7c9fc1a4-c78e-11ee-b085-9f4450d587b4
G9611A_5190-9307_HCI005_pdxo_P6_368_WXS_17544X8	1231390500	9851124	125	GRCh37	Agilent SureSelect XT Human All Exon V6+COSMIC; Genomic DNA (100-3000 ng) was sheared in a 130 ul volume using a Covaris S2 Focused-ultrasonicator with the following settings: Intensity 5.0; Duty Cycle 10%25; Cycles per Burst 200; Treatment Time 6:00 minutes.  Library construction was performed using the Agilent Technologies SureSelect XT Reagent Kit (cat# G9611A) with 6 cycles of pcr.  The concentration of the amplified library was measured using a Qubit dsDNA HS Assay Kit (ThermoFisher Scientific cat# Q32851).  Amplified libraries (750 ng) were enriched for exonic regions using the Agilent Technologies SureSelect(XT) Human All Exon v6+COSMIC kit  (cat# 5190-9307) and pcr amplified (10 cycles) using Agilent Herculase II Fusion DNA polymerase (cat# 600677).  Enriched libraries were qualified on an Agilent Technologies 2200 TapeStation using a High Sensitivity D1000 ScreenTape assay (cat# 5067-5584 and 5067-5585) and the molarity of adapter-modified molecules was defined by quantitative PCR using the Kapa Biosystems Kapa Library Quant Kit (cat#KK4824).  The molarity of individual libraries were normalized to 5 nM and equal volumes were pooled in preparation for Illumina sequence analysis.	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/7c9fe6e8-c78e-11ee-b3bf-37cff13e4533_G9611A_5190-9307_HCI005_pdxo_P6_368_WXS_17544X8	dg.4DFC/7c9fe6e8-c78e-11ee-b3bf-37cff13e4533
G9611A_5190-9307_HCI010_pdx_P5_XXX_WXS_14868X8	1792862500	14342900	125	GRCh37	Agilent SureSelect XT Human All Exon V6+COSMIC; Genomic DNA (100-3000 ng) was sheared in a 130 ul volume using a Covaris S2 Focused-ultrasonicator with the following settings: Intensity 5.0; Duty Cycle 10%25; Cycles per Burst 200; Treatment Time 6:00 minutes.  Library construction was performed using the Agilent Technologies SureSelect XT Reagent Kit (cat# G9611A) with 6 cycles of pcr.  The concentration of the amplified library was measured using a Qubit dsDNA HS Assay Kit (ThermoFisher Scientific cat# Q32851).  Amplified libraries (750 ng) were enriched for exonic regions using the Agilent Technologies SureSelect(XT) Human All Exon v6+COSMIC kit  (cat# 5190-9307) and pcr amplified (10 cycles) using Agilent Herculase II Fusion DNA polymerase (cat# 600677).  Enriched libraries were qualified on an Agilent Technologies 2200 TapeStation using a High Sensitivity D1000 ScreenTape assay (cat# 5067-5584 and 5067-5585) and the molarity of adapter-modified molecules was defined by quantitative PCR using the Kapa Biosystems Kapa Library Quant Kit (cat#KK4824).  The molarity of individual libraries were normalized to 5 nM and equal volumes were pooled in preparation for Illumina sequence analysis.	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/7ca1e33a-c78e-11ee-8842-a340907e60ad_G9611A_5190-9307_HCI010_pdx_P5_XXX_WXS_14868X8	dg.4DFC/7ca1e33a-c78e-11ee-8842-a340907e60ad
G9611A_5190-9307_HCI010_pdx_P5_XXX_WXS_14868X8	1792862500	14342900	125	GRCh37	Agilent SureSelect XT Human All Exon V6+COSMIC; Genomic DNA (100-3000 ng) was sheared in a 130 ul volume using a Covaris S2 Focused-ultrasonicator with the following settings: Intensity 5.0; Duty Cycle 10%25; Cycles per Burst 200; Treatment Time 6:00 minutes.  Library construction was performed using the Agilent Technologies SureSelect XT Reagent Kit (cat# G9611A) with 6 cycles of pcr.  The concentration of the amplified library was measured using a Qubit dsDNA HS Assay Kit (ThermoFisher Scientific cat# Q32851).  Amplified libraries (750 ng) were enriched for exonic regions using the Agilent Technologies SureSelect(XT) Human All Exon v6+COSMIC kit  (cat# 5190-9307) and pcr amplified (10 cycles) using Agilent Herculase II Fusion DNA polymerase (cat# 600677).  Enriched libraries were qualified on an Agilent Technologies 2200 TapeStation using a High Sensitivity D1000 ScreenTape assay (cat# 5067-5584 and 5067-5585) and the molarity of adapter-modified molecules was defined by quantitative PCR using the Kapa Biosystems Kapa Library Quant Kit (cat#KK4824).  The molarity of individual libraries were normalized to 5 nM and equal volumes were pooled in preparation for Illumina sequence analysis.	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/7ca2070c-c78e-11ee-8fa5-dbc2a98b2212_G9611A_5190-9307_HCI010_pdx_P5_XXX_WXS_14868X8	dg.4DFC/7ca2070c-c78e-11ee-8fa5-dbc2a98b2212
G9611A_5190-9307_HCI010_pdxo_p6_120_WXS_14868X3	1436858750	11494870	125	GRCh37	Agilent SureSelect XT Human All Exon V6+COSMIC; Genomic DNA (100-3000 ng) was sheared in a 130 ul volume using a Covaris S2 Focused-ultrasonicator with the following settings: Intensity 5.0; Duty Cycle 10%25; Cycles per Burst 200; Treatment Time 6:00 minutes.  Library construction was performed using the Agilent Technologies SureSelect XT Reagent Kit (cat# G9611A) with 6 cycles of pcr.  The concentration of the amplified library was measured using a Qubit dsDNA HS Assay Kit (ThermoFisher Scientific cat# Q32851).  Amplified libraries (750 ng) were enriched for exonic regions using the Agilent Technologies SureSelect(XT) Human All Exon v6+COSMIC kit  (cat# 5190-9307) and pcr amplified (10 cycles) using Agilent Herculase II Fusion DNA polymerase (cat# 600677).  Enriched libraries were qualified on an Agilent Technologies 2200 TapeStation using a High Sensitivity D1000 ScreenTape assay (cat# 5067-5584 and 5067-5585) and the molarity of adapter-modified molecules was defined by quantitative PCR using the Kapa Biosystems Kapa Library Quant Kit (cat#KK4824).  The molarity of individual libraries were normalized to 5 nM and equal volumes were pooled in preparation for Illumina sequence analysis.	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/7ca22b92-c78e-11ee-a59b-a3de06dca757_G9611A_5190-9307_HCI010_pdxo_p6_120_WXS_14868X3	dg.4DFC/7ca22b92-c78e-11ee-a59b-a3de06dca757
G9611A_5190-9307_HCI010_pdxo_p6_120_WXS_14868X3	1436858750	11494870	125	GRCh37	Agilent SureSelect XT Human All Exon V6+COSMIC; Genomic DNA (100-3000 ng) was sheared in a 130 ul volume using a Covaris S2 Focused-ultrasonicator with the following settings: Intensity 5.0; Duty Cycle 10%25; Cycles per Burst 200; Treatment Time 6:00 minutes.  Library construction was performed using the Agilent Technologies SureSelect XT Reagent Kit (cat# G9611A) with 6 cycles of pcr.  The concentration of the amplified library was measured using a Qubit dsDNA HS Assay Kit (ThermoFisher Scientific cat# Q32851).  Amplified libraries (750 ng) were enriched for exonic regions using the Agilent Technologies SureSelect(XT) Human All Exon v6+COSMIC kit  (cat# 5190-9307) and pcr amplified (10 cycles) using Agilent Herculase II Fusion DNA polymerase (cat# 600677).  Enriched libraries were qualified on an Agilent Technologies 2200 TapeStation using a High Sensitivity D1000 ScreenTape assay (cat# 5067-5584 and 5067-5585) and the molarity of adapter-modified molecules was defined by quantitative PCR using the Kapa Biosystems Kapa Library Quant Kit (cat#KK4824).  The molarity of individual libraries were normalized to 5 nM and equal volumes were pooled in preparation for Illumina sequence analysis.	WXS	Paired-End	Genomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/7ca25392-c78e-11ee-81f7-77913c6eea96_G9611A_5190-9307_HCI010_pdxo_p6_120_WXS_14868X3	dg.4DFC/7ca25392-c78e-11ee-81f7-77913c6eea96
