reference_genome_assembly	library_strategy	library_layout	library_source	library_selection	platform	instrument_model	type	genomic_info_id	file.file_id
GRCh38	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5ce11d4e-d257-11ee-a13d-c7248db35761	dg.4DFC/5ce11d4e-d257-11ee-a13d-c7248db35761
GRCh38	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5ce141a2-d257-11ee-bb19-23705131a252	dg.4DFC/5ce141a2-d257-11ee-bb19-23705131a252
GRCh38	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5ce16704-d257-11ee-975d-8301106dc92c	dg.4DFC/5ce16704-d257-11ee-975d-8301106dc92c
GRCh38	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5ce18b26-d257-11ee-91cc-bb03d8baee22	dg.4DFC/5ce18b26-d257-11ee-91cc-bb03d8baee22
GRCh38	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5ce1afa2-d257-11ee-9179-d3e71213884c	dg.4DFC/5ce1afa2-d257-11ee-9179-d3e71213884c
GRCh38	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5ce1d432-d257-11ee-b1bb-53ef93a2ca53	dg.4DFC/5ce1d432-d257-11ee-b1bb-53ef93a2ca53
GRCh38	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5ce1f82c-d257-11ee-9e41-9700e0edd319	dg.4DFC/5ce1f82c-d257-11ee-9e41-9700e0edd319
GRCh38	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5ce21cda-d257-11ee-8de1-03a2bc5b3f99	dg.4DFC/5ce21cda-d257-11ee-8de1-03a2bc5b3f99
GRCh38	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5ce24124-d257-11ee-acb9-7343ee7a797e	dg.4DFC/5ce24124-d257-11ee-acb9-7343ee7a797e
GRCh38	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5ce265be-d257-11ee-acd4-ff9d317324cb	dg.4DFC/5ce265be-d257-11ee-acd4-ff9d317324cb
GRCh38	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5ce28b02-d257-11ee-b7d3-cb2e0bef8133	dg.4DFC/5ce28b02-d257-11ee-b7d3-cb2e0bef8133
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5ce2b154-d257-11ee-af70-7b54a5f292df	dg.4DFC/5ce2b154-d257-11ee-af70-7b54a5f292df
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5ce2d5a8-d257-11ee-aa12-3b68f8ec2eec	dg.4DFC/5ce2d5a8-d257-11ee-aa12-3b68f8ec2eec
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5ce2fa2e-d257-11ee-b50a-77276f94493e	dg.4DFC/5ce2fa2e-d257-11ee-b50a-77276f94493e
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5ce31f86-d257-11ee-9e4d-8b4707259fe5	dg.4DFC/5ce31f86-d257-11ee-9e4d-8b4707259fe5
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5ce345d8-d257-11ee-84b3-6792f7408927	dg.4DFC/5ce345d8-d257-11ee-84b3-6792f7408927
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5ce36a54-d257-11ee-97e4-63489b686e64	dg.4DFC/5ce36a54-d257-11ee-97e4-63489b686e64
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5ce38ff2-d257-11ee-a841-634c3c0de78a	dg.4DFC/5ce38ff2-d257-11ee-a841-634c3c0de78a
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5ce3b608-d257-11ee-bd07-0368e7ab9c41	dg.4DFC/5ce3b608-d257-11ee-bd07-0368e7ab9c41
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5ce49d48-d257-11ee-9814-7328c2414b18	dg.4DFC/5ce49d48-d257-11ee-9814-7328c2414b18
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5ce4c4c6-d257-11ee-ad76-1362eb6999e7	dg.4DFC/5ce4c4c6-d257-11ee-ad76-1362eb6999e7
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5ce4ead2-d257-11ee-adaa-6fef217ed880	dg.4DFC/5ce4ead2-d257-11ee-adaa-6fef217ed880
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5ce51282-d257-11ee-8fb5-6fd9a5f1df46	dg.4DFC/5ce51282-d257-11ee-8fb5-6fd9a5f1df46
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5ce53726-d257-11ee-b257-fbb9c6994d0d	dg.4DFC/5ce53726-d257-11ee-b257-fbb9c6994d0d
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5ce55bb6-d257-11ee-9e17-d7d6c582a235	dg.4DFC/5ce55bb6-d257-11ee-9e17-d7d6c582a235
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5ce580e6-d257-11ee-86af-3bc234de287d	dg.4DFC/5ce580e6-d257-11ee-86af-3bc234de287d
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5ce5a562-d257-11ee-8c65-ab439fd1e0da	dg.4DFC/5ce5a562-d257-11ee-8c65-ab439fd1e0da
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5ce5caec-d257-11ee-9d86-077ca2c38fc5	dg.4DFC/5ce5caec-d257-11ee-9d86-077ca2c38fc5
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5ce5ef36-d257-11ee-abe7-1bf08a13335e	dg.4DFC/5ce5ef36-d257-11ee-abe7-1bf08a13335e
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5ce613bc-d257-11ee-a926-b705f5a590ea	dg.4DFC/5ce613bc-d257-11ee-a926-b705f5a590ea
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5ce637ca-d257-11ee-9e5f-27579a3bc6eb	dg.4DFC/5ce637ca-d257-11ee-9e5f-27579a3bc6eb
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5ce65e76-d257-11ee-8ac7-b7d12629de4b	dg.4DFC/5ce65e76-d257-11ee-8ac7-b7d12629de4b
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5ce68284-d257-11ee-b399-af3f187ed1ee	dg.4DFC/5ce68284-d257-11ee-b399-af3f187ed1ee
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5ce6ab88-d257-11ee-add6-43ea2df17762	dg.4DFC/5ce6ab88-d257-11ee-add6-43ea2df17762
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5ce6d00e-d257-11ee-88b6-9b8eff4449c2	dg.4DFC/5ce6d00e-d257-11ee-88b6-9b8eff4449c2
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5ce6f5c0-d257-11ee-9afc-df26d4a25e80	dg.4DFC/5ce6f5c0-d257-11ee-9afc-df26d4a25e80
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5ce719a6-d257-11ee-bd0d-d34d46dc1b18	dg.4DFC/5ce719a6-d257-11ee-bd0d-d34d46dc1b18
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5ce744a8-d257-11ee-ad0a-376836289e99	dg.4DFC/5ce744a8-d257-11ee-ad0a-376836289e99
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5ce768f2-d257-11ee-a178-8fd91ec4a08c	dg.4DFC/5ce768f2-d257-11ee-a178-8fd91ec4a08c
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5ce78f3a-d257-11ee-bbbc-53a5248ccae2	dg.4DFC/5ce78f3a-d257-11ee-bbbc-53a5248ccae2
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5ce7b37a-d257-11ee-bd8d-db05896c8f87	dg.4DFC/5ce7b37a-d257-11ee-bd8d-db05896c8f87
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5ce7d8a0-d257-11ee-b8ba-9b42a328f6f6	dg.4DFC/5ce7d8a0-d257-11ee-b8ba-9b42a328f6f6
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5ce7fcd6-d257-11ee-b16f-3fd7747cb43f	dg.4DFC/5ce7fcd6-d257-11ee-b16f-3fd7747cb43f
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5ce82166-d257-11ee-9f5b-e3be22ca73f7	dg.4DFC/5ce82166-d257-11ee-9f5b-e3be22ca73f7
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5ce84560-d257-11ee-90d9-7f5d64d79517	dg.4DFC/5ce84560-d257-11ee-90d9-7f5d64d79517
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5ce86978-d257-11ee-9add-bf55b46cfbb5	dg.4DFC/5ce86978-d257-11ee-9add-bf55b46cfbb5
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5ce88de0-d257-11ee-be6a-3f3c53d236cc	dg.4DFC/5ce88de0-d257-11ee-be6a-3f3c53d236cc
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5ce8b284-d257-11ee-bc06-df51eae718fc	dg.4DFC/5ce8b284-d257-11ee-bc06-df51eae718fc
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5ce8d962-d257-11ee-949c-5fada23e2875	dg.4DFC/5ce8d962-d257-11ee-949c-5fada23e2875
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5ce8fd7a-d257-11ee-a238-034cd2ea2e0a	dg.4DFC/5ce8fd7a-d257-11ee-a238-034cd2ea2e0a
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5ce92250-d257-11ee-b0a9-fb326c72a56e	dg.4DFC/5ce92250-d257-11ee-b0a9-fb326c72a56e
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5ce94686-d257-11ee-8475-4fb5ec1e69ab	dg.4DFC/5ce94686-d257-11ee-8475-4fb5ec1e69ab
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5ce96c24-d257-11ee-b981-37ef8b2b1016	dg.4DFC/5ce96c24-d257-11ee-b981-37ef8b2b1016
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5ce99046-d257-11ee-bacf-b3752ed4c9dd	dg.4DFC/5ce99046-d257-11ee-bacf-b3752ed4c9dd
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5ce9b774-d257-11ee-86db-5f3e9f82cc5b	dg.4DFC/5ce9b774-d257-11ee-86db-5f3e9f82cc5b
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5ce9dc5e-d257-11ee-b049-174ffb5098e5	dg.4DFC/5ce9dc5e-d257-11ee-b049-174ffb5098e5
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5cea021a-d257-11ee-80d1-07ad2d1021bd	dg.4DFC/5cea021a-d257-11ee-80d1-07ad2d1021bd
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5cea260a-d257-11ee-9894-f39f73cbfa69	dg.4DFC/5cea260a-d257-11ee-9894-f39f73cbfa69
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5cea4be4-d257-11ee-aa68-53f9ae72a865	dg.4DFC/5cea4be4-d257-11ee-aa68-53f9ae72a865
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5cea7196-d257-11ee-96de-434c0097bc67	dg.4DFC/5cea7196-d257-11ee-96de-434c0097bc67
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5cea9680-d257-11ee-b712-27c0d106af3b	dg.4DFC/5cea9680-d257-11ee-b712-27c0d106af3b
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5ceabad4-d257-11ee-a525-936ba4917bff	dg.4DFC/5ceabad4-d257-11ee-a525-936ba4917bff
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5ceadf82-d257-11ee-9410-f38e15d21b2f	dg.4DFC/5ceadf82-d257-11ee-9410-f38e15d21b2f
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5ceb0430-d257-11ee-ac83-0b96c46be645	dg.4DFC/5ceb0430-d257-11ee-ac83-0b96c46be645
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5ceb2910-d257-11ee-ba7f-fb11215361f5	dg.4DFC/5ceb2910-d257-11ee-ba7f-fb11215361f5
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5ceb4e0e-d257-11ee-8e6d-7fb2b30ad5e4	dg.4DFC/5ceb4e0e-d257-11ee-8e6d-7fb2b30ad5e4
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5ceb724e-d257-11ee-93a2-3b1fde089e25	dg.4DFC/5ceb724e-d257-11ee-93a2-3b1fde089e25
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5ceb9774-d257-11ee-8f45-6f17f795f790	dg.4DFC/5ceb9774-d257-11ee-8f45-6f17f795f790
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5cebbd6c-d257-11ee-940f-8f643308657f	dg.4DFC/5cebbd6c-d257-11ee-940f-8f643308657f
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5cebe24c-d257-11ee-82fa-bbe5afeb8a7b	dg.4DFC/5cebe24c-d257-11ee-82fa-bbe5afeb8a7b
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5cec06a0-d257-11ee-8cde-679bdbd636e5	dg.4DFC/5cec06a0-d257-11ee-8cde-679bdbd636e5
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5cec2b58-d257-11ee-8ead-5fa1ad758b58	dg.4DFC/5cec2b58-d257-11ee-8ead-5fa1ad758b58
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5cec4fe8-d257-11ee-b439-7f51a9062581	dg.4DFC/5cec4fe8-d257-11ee-b439-7f51a9062581
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5cec76f8-d257-11ee-bc53-cf7fbc15c990	dg.4DFC/5cec76f8-d257-11ee-bc53-cf7fbc15c990
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5cec9b74-d257-11ee-a374-33e0d9023204	dg.4DFC/5cec9b74-d257-11ee-a374-33e0d9023204
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5cecc036-d257-11ee-b25a-c72b17a4c339	dg.4DFC/5cecc036-d257-11ee-b25a-c72b17a4c339
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5cece476-d257-11ee-b217-7715c7010104	dg.4DFC/5cece476-d257-11ee-b217-7715c7010104
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5ced096a-d257-11ee-828e-433674313dca	dg.4DFC/5ced096a-d257-11ee-828e-433674313dca
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5ced2e18-d257-11ee-9111-eb3ae82657db	dg.4DFC/5ced2e18-d257-11ee-9111-eb3ae82657db
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5ced52d0-d257-11ee-bdbd-9b46918ccf60	dg.4DFC/5ced52d0-d257-11ee-bdbd-9b46918ccf60
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5ced77e2-d257-11ee-9d6f-1bc04ad5b45e	dg.4DFC/5ced77e2-d257-11ee-9d6f-1bc04ad5b45e
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5ced9fce-d257-11ee-bfba-8f438292206d	dg.4DFC/5ced9fce-d257-11ee-bfba-8f438292206d
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5cedc3e6-d257-11ee-813b-33cb5060ca4f	dg.4DFC/5cedc3e6-d257-11ee-813b-33cb5060ca4f
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5cede7c2-d257-11ee-8473-57764aa7b280	dg.4DFC/5cede7c2-d257-11ee-8473-57764aa7b280
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5cee0d38-d257-11ee-bd8c-a37f396c2469	dg.4DFC/5cee0d38-d257-11ee-bd8c-a37f396c2469
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5cee3218-d257-11ee-b488-b345f67e9926	dg.4DFC/5cee3218-d257-11ee-b488-b345f67e9926
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5cee5680-d257-11ee-90bc-cf3be29da2c2	dg.4DFC/5cee5680-d257-11ee-90bc-cf3be29da2c2
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5cee7aca-d257-11ee-b43b-8bcd0b4ffbed	dg.4DFC/5cee7aca-d257-11ee-b43b-8bcd0b4ffbed
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5cee9f64-d257-11ee-88da-3758e7ff2c2c	dg.4DFC/5cee9f64-d257-11ee-88da-3758e7ff2c2c
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5ceec390-d257-11ee-8dd2-5bea9f2e26d5	dg.4DFC/5ceec390-d257-11ee-8dd2-5bea9f2e26d5
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5ceeece4-d257-11ee-ac48-d7a8c9ff8496	dg.4DFC/5ceeece4-d257-11ee-ac48-d7a8c9ff8496
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5cef119c-d257-11ee-87a7-7fd45fea992e	dg.4DFC/5cef119c-d257-11ee-87a7-7fd45fea992e
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5cef35fa-d257-11ee-a7d4-6b9c551ba728	dg.4DFC/5cef35fa-d257-11ee-a7d4-6b9c551ba728
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5cef5a08-d257-11ee-a05d-7bbb14a53c54	dg.4DFC/5cef5a08-d257-11ee-a05d-7bbb14a53c54
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5cef808c-d257-11ee-863b-635567b00d86	dg.4DFC/5cef808c-d257-11ee-863b-635567b00d86
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5cefad50-d257-11ee-af33-8366d7c5b89b	dg.4DFC/5cefad50-d257-11ee-af33-8366d7c5b89b
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5cefd3d4-d257-11ee-8fd6-4ffcf0ce436e	dg.4DFC/5cefd3d4-d257-11ee-8fd6-4ffcf0ce436e
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5ceff8be-d257-11ee-a72e-6fc22f02038b	dg.4DFC/5ceff8be-d257-11ee-a72e-6fc22f02038b
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5cf01e66-d257-11ee-856d-03c7c028c6ef	dg.4DFC/5cf01e66-d257-11ee-856d-03c7c028c6ef
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5cf04274-d257-11ee-b6ad-a7dc58c4b4b0	dg.4DFC/5cf04274-d257-11ee-b6ad-a7dc58c4b4b0
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5cf06722-d257-11ee-bb14-476f93d075b8	dg.4DFC/5cf06722-d257-11ee-bb14-476f93d075b8
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5cf08c02-d257-11ee-8c6f-8bf508c357f3	dg.4DFC/5cf08c02-d257-11ee-8c6f-8bf508c357f3
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5cf0b1b4-d257-11ee-9e0d-7b41391799d0	dg.4DFC/5cf0b1b4-d257-11ee-9e0d-7b41391799d0
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5cf0d5e0-d257-11ee-93e9-83147c0edd87	dg.4DFC/5cf0d5e0-d257-11ee-93e9-83147c0edd87
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5cf0fa66-d257-11ee-98cc-97e89d765a80	dg.4DFC/5cf0fa66-d257-11ee-98cc-97e89d765a80
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5cf11f50-d257-11ee-a5d0-9722a7605139	dg.4DFC/5cf11f50-d257-11ee-a5d0-9722a7605139
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5cf144d0-d257-11ee-a300-eb7b395b68e8	dg.4DFC/5cf144d0-d257-11ee-a300-eb7b395b68e8
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5cf169a6-d257-11ee-abb9-2b6c162dfc30	dg.4DFC/5cf169a6-d257-11ee-abb9-2b6c162dfc30
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5cf18dc8-d257-11ee-9565-c340acbda61a	dg.4DFC/5cf18dc8-d257-11ee-9565-c340acbda61a
