id	sample.id	avg_read_length	checksum_algorithm	checksum_value	coverage	custom_assembly_fasta_file_for_alignment	dcf_indexd_guid	design_description	file_description	file_mapping_level	file_name	file_size	file_type	file_url_in_cds	instrument_model	library_id	library_layout	library_selection	library_source	library_strategy	md5sum	number_of_bp	number_of_reads	platform	reference_genome_assembly	sequence_alignment_software	sequencing_file_id	study	updated	type
phs002371::Other_1979_scATAC_S1_L002_R1_001.fastq.gz	phs002371::HTA4_21_1069						dg.4DFC/bafe6c4c-805b-454a-81ed-23549374e147	Not Available			Other_1979_scATAC_S1_L002_R1_001.fastq.gz	5456119330	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/Other_1979_scATAC/Other_1979_scATAC_S1_L002_R1_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	db8e14608ebfb880129474f93ad9f67d			Illumina			Other_1979_scATAC_S1_L002_R1_001.fastq.gz	phs002371		sequencing_file
phs002371::Other_1979_scATAC_S1_L002_R2_001.fastq.gz	phs002371::HTA4_21_1069						dg.4DFC/36972377-2a7e-4a47-b259-86d6e2c6da21	Not Available			Other_1979_scATAC_S1_L002_R2_001.fastq.gz	2923876266	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/Other_1979_scATAC/Other_1979_scATAC_S1_L002_R2_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	e9781ef52d65f96b262e3506bf925de1			Illumina			Other_1979_scATAC_S1_L002_R2_001.fastq.gz	phs002371		sequencing_file
phs002371::Other_1979_scATAC_S1_L002_R3_001.fastq.gz	phs002371::HTA4_21_1069						dg.4DFC/93033670-9163-43c5-818c-4fe6bb5aaa14	Not Available			Other_1979_scATAC_S1_L002_R3_001.fastq.gz	5517369865	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/Other_1979_scATAC/Other_1979_scATAC_S1_L002_R3_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	bcba35540e83451b1e2d13f6860fe41f			Illumina			Other_1979_scATAC_S1_L002_R3_001.fastq.gz	phs002371		sequencing_file
phs002371::Other_1979_scRNA.bam	phs002371::HTA4_21_1069						dg.4DFC/df034e89-c738-40a7-a35f-aeb246a74b56	Not Available			Other_1979_scRNA.bam	35154449645	bam	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_RNAseq_level_2/Other_1979_scRNA.bam	Not Reported	Not Available	Not Applicable	Unspecified	Transcriptomic Single Cell	RNA-Seq	f156eef748ca6da37bf6f89f538a3875			Other			Other_1979_scRNA.bam	phs002371		sequencing_file
phs002371::Other_2101_scATAC_S10_L001_R1_001.fastq.gz	phs002371::HTA4_23_1081						dg.4DFC/cd07d02a-e344-41e8-8f2f-cb5d6d27a9af	Not Available			Other_2101_scATAC_S10_L001_R1_001.fastq.gz	2602619770	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/Other_2101_scATAC/Other_2101_scATAC_S10_L001_R1_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	d0d3f1d8d28ee5f5622dbabfe432c4b2			Illumina			Other_2101_scATAC_S10_L001_R1_001.fastq.gz	phs002371		sequencing_file
phs002371::Other_2101_scATAC_S10_L001_R2_001.fastq.gz	phs002371::HTA4_23_1081						dg.4DFC/f0bf1b90-89e0-420c-94b9-6fbfa215564c	Not Available			Other_2101_scATAC_S10_L001_R2_001.fastq.gz	1399698586	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/Other_2101_scATAC/Other_2101_scATAC_S10_L001_R2_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	6c9cf43493edefaf88a0cf2bb3d300e3			Illumina			Other_2101_scATAC_S10_L001_R2_001.fastq.gz	phs002371		sequencing_file
phs002371::Other_2101_scATAC_S10_L001_R3_001.fastq.gz	phs002371::HTA4_23_1081						dg.4DFC/3f2080f0-ecf9-44dd-a8b6-500a50c84378	Not Available			Other_2101_scATAC_S10_L001_R3_001.fastq.gz	2630903028	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/Other_2101_scATAC/Other_2101_scATAC_S10_L001_R3_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	cb285a54eaa323c0d2cb4fd255f70131			Illumina			Other_2101_scATAC_S10_L001_R3_001.fastq.gz	phs002371		sequencing_file
phs002371::Other_2101_scATAC_S10_L002_R1_001.fastq.gz	phs002371::HTA4_23_1081						dg.4DFC/234e77e8-a2d9-4221-8b6f-e504139d413a	Not Available			Other_2101_scATAC_S10_L002_R1_001.fastq.gz	2592911093	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/Other_2101_scATAC/Other_2101_scATAC_S10_L002_R1_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	4d012bbf970e370e48fd811813b4419a			Illumina			Other_2101_scATAC_S10_L002_R1_001.fastq.gz	phs002371		sequencing_file
phs002371::Other_2101_scATAC_S10_L002_R2_001.fastq.gz	phs002371::HTA4_23_1081						dg.4DFC/70f24de1-3585-443d-8a3f-7fc27744c1e1	Not Available			Other_2101_scATAC_S10_L002_R2_001.fastq.gz	1391988087	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/Other_2101_scATAC/Other_2101_scATAC_S10_L002_R2_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	9325905e2dcf7374460606e8b436ddd2			Illumina			Other_2101_scATAC_S10_L002_R2_001.fastq.gz	phs002371		sequencing_file
phs002371::Other_2101_scATAC_S10_L002_R3_001.fastq.gz	phs002371::HTA4_23_1081						dg.4DFC/7a623251-6607-47f9-98f2-bb5c6889f3d7	Not Available			Other_2101_scATAC_S10_L002_R3_001.fastq.gz	2620305684	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/Other_2101_scATAC/Other_2101_scATAC_S10_L002_R3_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	6c8daaf2565d2fa228e501b0db95e01b			Illumina			Other_2101_scATAC_S10_L002_R3_001.fastq.gz	phs002371		sequencing_file
phs002371::Other_2101_scRNA.bam	phs002371::HTA4_23_1081						dg.4DFC/2dfd519c-9aa4-4ee6-8946-616b0af8dfc6	Not Available			Other_2101_scRNA.bam	14100984934	bam	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_RNAseq_level_2/Other_2101_scRNA.bam	Not Reported	Not Available	Not Applicable	Unspecified	Transcriptomic Single Cell	RNA-Seq	a427b3b6cb6f84d898a4dd9b7420d932			Other			Other_2101_scRNA.bam	phs002371		sequencing_file
phs002371::Other_2144_scATAC_S2_L001_R1_001.fastq.gz	phs002371::HTA4_24_1084						dg.4DFC/a62aa8e1-e96b-4217-81bf-39c1e7edfbfc	Not Available			Other_2144_scATAC_S2_L001_R1_001.fastq.gz	6751976183	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/Other_2144_scATAC/Other_2144_scATAC_S2_L001_R1_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	fd4e8c7a9901eb76896289ff374bf3d5			Illumina			Other_2144_scATAC_S2_L001_R1_001.fastq.gz	phs002371		sequencing_file
phs002371::Other_2144_scATAC_S2_L001_R2_001.fastq.gz	phs002371::HTA4_24_1084						dg.4DFC/142baa0f-5198-42f0-a5f5-01b9af62dfa3	Not Available			Other_2144_scATAC_S2_L001_R2_001.fastq.gz	3667733600	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/Other_2144_scATAC/Other_2144_scATAC_S2_L001_R2_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	6795b4c8d23df914e5865d579778422a			Illumina			Other_2144_scATAC_S2_L001_R2_001.fastq.gz	phs002371		sequencing_file
phs002371::Other_2144_scATAC_S2_L001_R3_001.fastq.gz	phs002371::HTA4_24_1084						dg.4DFC/2bcb8834-34fe-48f4-b27f-346f15630053	Not Available			Other_2144_scATAC_S2_L001_R3_001.fastq.gz	6865248667	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/Other_2144_scATAC/Other_2144_scATAC_S2_L001_R3_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	498571b7bcff581677f9d888152074be			Illumina			Other_2144_scATAC_S2_L001_R3_001.fastq.gz	phs002371		sequencing_file
phs002371::Other_2144_scATAC_S2_L002_R1_001.fastq.gz	phs002371::HTA4_24_1084						dg.4DFC/5daaae1f-4b3a-4337-bcf5-a8560d543eb7	Not Available			Other_2144_scATAC_S2_L002_R1_001.fastq.gz	6836700984	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/Other_2144_scATAC/Other_2144_scATAC_S2_L002_R1_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	b15250114a4a89eda712ef6727dda543			Illumina			Other_2144_scATAC_S2_L002_R1_001.fastq.gz	phs002371		sequencing_file
phs002371::Other_2144_scATAC_S2_L002_R2_001.fastq.gz	phs002371::HTA4_24_1084						dg.4DFC/9b60b88c-9805-452a-b94a-211b7d808a8a	Not Available			Other_2144_scATAC_S2_L002_R2_001.fastq.gz	3710039705	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/Other_2144_scATAC/Other_2144_scATAC_S2_L002_R2_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	9104bce540f3a5c6a90ab6e247da337c			Illumina			Other_2144_scATAC_S2_L002_R2_001.fastq.gz	phs002371		sequencing_file
phs002371::Other_2144_scATAC_S2_L002_R3_001.fastq.gz	phs002371::HTA4_24_1084						dg.4DFC/4e821395-61c1-4fdf-afcd-85231ba72a85	Not Available			Other_2144_scATAC_S2_L002_R3_001.fastq.gz	6946590742	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/Other_2144_scATAC/Other_2144_scATAC_S2_L002_R3_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	b89c2fcac66b148f4c60a40e65c0a66f			Illumina			Other_2144_scATAC_S2_L002_R3_001.fastq.gz	phs002371		sequencing_file
phs002371::Other_2144_scRNA.bam	phs002371::HTA4_24_1084						dg.4DFC/0daead40-ef35-4213-bb15-51707c57750e	Not Available			Other_2144_scRNA.bam	16845314808	bam	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_RNAseq_level_2/Other_2144_scRNA.bam	Not Reported	Not Available	Not Applicable	Unspecified	Transcriptomic Single Cell	RNA-Seq	d605d073cad6771ea64c27e26250a967			Other			Other_2144_scRNA.bam	phs002371		sequencing_file
phs002371::Other_2184_scATAC_S3_L001_R1_001.fastq.gz	phs002371::HTA4_20_1087						dg.4DFC/61f5a02c-c776-40fc-a31c-e758ca5725b1	Not Available			Other_2184_scATAC_S3_L001_R1_001.fastq.gz	5982828185	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/Other_2184_scATAC/Other_2184_scATAC_S3_L001_R1_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	799996f3dabf1ba9a0257036e33c8d9a			Illumina			Other_2184_scATAC_S3_L001_R1_001.fastq.gz	phs002371		sequencing_file
phs002371::Other_2184_scATAC_S3_L001_R2_001.fastq.gz	phs002371::HTA4_20_1087						dg.4DFC/7d43e1a6-b9b0-4680-a5f0-d622b997bfb4	Not Available			Other_2184_scATAC_S3_L001_R2_001.fastq.gz	3203073641	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/Other_2184_scATAC/Other_2184_scATAC_S3_L001_R2_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	85400f263b732168c5adddd3caa9c6a6			Illumina			Other_2184_scATAC_S3_L001_R2_001.fastq.gz	phs002371		sequencing_file
phs002371::Other_2184_scATAC_S3_L001_R3_001.fastq.gz	phs002371::HTA4_20_1087						dg.4DFC/a5e2a40b-245a-470b-9b74-5532d77ad7a5	Not Available			Other_2184_scATAC_S3_L001_R3_001.fastq.gz	6007525579	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/Other_2184_scATAC/Other_2184_scATAC_S3_L001_R3_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	b3e784973fcc5c6e1320766d1021f73f			Illumina			Other_2184_scATAC_S3_L001_R3_001.fastq.gz	phs002371		sequencing_file
phs002371::Other_2184_scATAC_S3_L002_R1_001.fastq.gz	phs002371::HTA4_20_1087						dg.4DFC/8aa6d218-f177-4938-9378-a56c928a6e3e	Not Available			Other_2184_scATAC_S3_L002_R1_001.fastq.gz	6054383872	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/Other_2184_scATAC/Other_2184_scATAC_S3_L002_R1_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	6f610c8222edf91f47857e0a623d6d6d			Illumina			Other_2184_scATAC_S3_L002_R1_001.fastq.gz	phs002371		sequencing_file
phs002371::Other_2184_scATAC_S3_L002_R2_001.fastq.gz	phs002371::HTA4_20_1087						dg.4DFC/74352c06-9560-4437-becf-18f5e2a37c19	Not Available			Other_2184_scATAC_S3_L002_R2_001.fastq.gz	3236860373	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/Other_2184_scATAC/Other_2184_scATAC_S3_L002_R2_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	0317132fad23a12cda8768c757f99d0f			Illumina			Other_2184_scATAC_S3_L002_R2_001.fastq.gz	phs002371		sequencing_file
phs002371::Other_2184_scATAC_S3_L002_R3_001.fastq.gz	phs002371::HTA4_20_1087						dg.4DFC/44116c2d-43c8-43e2-b389-a2e272d0af64	Not Available			Other_2184_scATAC_S3_L002_R3_001.fastq.gz	6074709261	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/Other_2184_scATAC/Other_2184_scATAC_S3_L002_R3_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	dda2c2f9543464362ab0a50d1fac7ff3			Illumina			Other_2184_scATAC_S3_L002_R3_001.fastq.gz	phs002371		sequencing_file
phs002371::Other_2184_scRNA.bam	phs002371::HTA4_20_1087						dg.4DFC/edf093b4-3d04-450d-a4d9-3457df7bf94b	Not Available			Other_2184_scRNA.bam	23100466520	bam	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_RNAseq_level_2/Other_2184_scRNA.bam	Not Reported	Not Available	Not Applicable	Unspecified	Transcriptomic Single Cell	RNA-Seq	c8d2bd80b14479a80e5ecfd0ce74d32a			Other			Other_2184_scRNA.bam	phs002371		sequencing_file
phs002371::Other_2263_CD33_Neg_scATAC_S4_L001_R1_001.fastq.gz	phs002371::HTA4_20_1090						dg.4DFC/0e6c4a67-879a-47ef-aaeb-a86182f36ede	Not Available			Other_2263_CD33_Neg_scATAC_S4_L001_R1_001.fastq.gz	4090743111	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/Other_2263_CD33_Neg_scATAC/Other_2263_CD33_Neg_scATAC_S4_L001_R1_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	4691382ef6c526e970a1725c607615fb			Illumina			Other_2263_CD33_Neg_scATAC_S4_L001_R1_001.fastq.gz	phs002371		sequencing_file
phs002371::Other_2263_CD33_Neg_scATAC_S4_L001_R2_001.fastq.gz	phs002371::HTA4_20_1090						dg.4DFC/8ce43a8c-e2a8-4f13-876c-c05d32a1c8f6	Not Available			Other_2263_CD33_Neg_scATAC_S4_L001_R2_001.fastq.gz	2183756081	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/Other_2263_CD33_Neg_scATAC/Other_2263_CD33_Neg_scATAC_S4_L001_R2_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	9e809c86f3a7fc037305c135f8944420			Illumina			Other_2263_CD33_Neg_scATAC_S4_L001_R2_001.fastq.gz	phs002371		sequencing_file
phs002371::Other_2263_CD33_Neg_scATAC_S4_L001_R3_001.fastq.gz	phs002371::HTA4_20_1090						dg.4DFC/b471c88e-f635-4017-8383-7af92846fe1e	Not Available			Other_2263_CD33_Neg_scATAC_S4_L001_R3_001.fastq.gz	4143886217	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/Other_2263_CD33_Neg_scATAC/Other_2263_CD33_Neg_scATAC_S4_L001_R3_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	eef6d6366b5f3b113361b6464d9f7b8d			Illumina			Other_2263_CD33_Neg_scATAC_S4_L001_R3_001.fastq.gz	phs002371		sequencing_file
phs002371::Other_2263_CD33_Neg_scATAC_S4_L002_R1_001.fastq.gz	phs002371::HTA4_20_1090						dg.4DFC/a65cc5e4-2388-41a8-bd30-5e0ba9432345	Not Available			Other_2263_CD33_Neg_scATAC_S4_L002_R1_001.fastq.gz	4149057141	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/Other_2263_CD33_Neg_scATAC/Other_2263_CD33_Neg_scATAC_S4_L002_R1_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	e94cd5c9a86c2d295d0a8983e16767b0			Illumina			Other_2263_CD33_Neg_scATAC_S4_L002_R1_001.fastq.gz	phs002371		sequencing_file
phs002371::Other_2263_CD33_Neg_scATAC_S4_L002_R2_001.fastq.gz	phs002371::HTA4_20_1090						dg.4DFC/962b3886-89c5-41e1-89be-f25259596417	Not Available			Other_2263_CD33_Neg_scATAC_S4_L002_R2_001.fastq.gz	2212410568	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/Other_2263_CD33_Neg_scATAC/Other_2263_CD33_Neg_scATAC_S4_L002_R2_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	28ac94f3ded3229980aa56c53469a88f			Illumina			Other_2263_CD33_Neg_scATAC_S4_L002_R2_001.fastq.gz	phs002371		sequencing_file
phs002371::Other_2263_CD33_Neg_scATAC_S4_L002_R3_001.fastq.gz	phs002371::HTA4_20_1090						dg.4DFC/1b1d2c5a-4f88-4d80-820b-25bffbfc0762	Not Available			Other_2263_CD33_Neg_scATAC_S4_L002_R3_001.fastq.gz	4199656069	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/Other_2263_CD33_Neg_scATAC/Other_2263_CD33_Neg_scATAC_S4_L002_R3_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	5664ecebc733ddcf72236ca8361087a2			Illumina			Other_2263_CD33_Neg_scATAC_S4_L002_R3_001.fastq.gz	phs002371		sequencing_file
phs002371::Other_2263_CD33_Neg_scRNA.bam	phs002371::HTA4_20_1090						dg.4DFC/d25b289c-be1a-44a2-8ccb-0f38bb702055	Not Available			Other_2263_CD33_Neg_scRNA.bam	22755032266	bam	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_RNAseq_level_2/Other_2263_CD33_Neg_scRNA.bam	Not Reported	Not Available	Not Applicable	Unspecified	Transcriptomic Single Cell	RNA-Seq	0da85af97a978250facdbf22416e0cdd			Other			Other_2263_CD33_Neg_scRNA.bam	phs002371		sequencing_file
phs002371::Other_2263_CD33_Neg_scRNA_S4_L001_R1_001.fastq.gz	phs002371::HTA4_20_1090						dg.4DFC/1bafafe4-194a-45ff-94a0-ef80786197fe	Not Available			Other_2263_CD33_Neg_scRNA_S4_L001_R1_001.fastq.gz	3062922100	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_RNAseq_level_1/Other_2263_CD33_Neg_scRNA/Other_2263_CD33_Neg_scRNA_S4_L001_R1_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Transcriptomic Single Cell	RNA-Seq	5367a62b648e26e198c87c7358fe12d5			Illumina			Other_2263_CD33_Neg_scRNA_S4_L001_R1_001.fastq.gz	phs002371		sequencing_file
phs002371::Other_2263_CD33_Neg_scRNA_S4_L001_R2_001.fastq.gz	phs002371::HTA4_20_1090						dg.4DFC/00520f83-e7b1-4478-8f0b-3d25ba6c78d2	Not Available			Other_2263_CD33_Neg_scRNA_S4_L001_R2_001.fastq.gz	7011544968	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_RNAseq_level_1/Other_2263_CD33_Neg_scRNA/Other_2263_CD33_Neg_scRNA_S4_L001_R2_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Transcriptomic Single Cell	RNA-Seq	fafd1de96f279f3680c08885a040ddaa			Illumina			Other_2263_CD33_Neg_scRNA_S4_L001_R2_001.fastq.gz	phs002371		sequencing_file
phs002371::Other_2263_CD33_Neg_scRNA_S4_L002_R1_001.fastq.gz	phs002371::HTA4_20_1090						dg.4DFC/0193bf67-f4a0-4219-a7fd-2a74286e2b18	Not Available			Other_2263_CD33_Neg_scRNA_S4_L002_R1_001.fastq.gz	3063186320	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_RNAseq_level_1/Other_2263_CD33_Neg_scRNA/Other_2263_CD33_Neg_scRNA_S4_L002_R1_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Transcriptomic Single Cell	RNA-Seq	9e60bd231a7ef103d0394ad21494c6f5			Illumina			Other_2263_CD33_Neg_scRNA_S4_L002_R1_001.fastq.gz	phs002371		sequencing_file
phs002371::Other_2263_CD33_Neg_scRNA_S4_L002_R2_001.fastq.gz	phs002371::HTA4_20_1090						dg.4DFC/59696f75-27ac-4a72-82df-af112c83d0bd	Not Available			Other_2263_CD33_Neg_scRNA_S4_L002_R2_001.fastq.gz	7040339711	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_RNAseq_level_1/Other_2263_CD33_Neg_scRNA/Other_2263_CD33_Neg_scRNA_S4_L002_R2_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Transcriptomic Single Cell	RNA-Seq	579675aabcfd1212ddb05e839259a55d			Illumina			Other_2263_CD33_Neg_scRNA_S4_L002_R2_001.fastq.gz	phs002371		sequencing_file
phs002371::Other_2263_CD33_scATAC_S5_L001_R1_001.fastq.gz	phs002371::HTA4_20_1090						dg.4DFC/d2ea573f-9860-436a-a86d-fa7043a1556c	Not Available			Other_2263_CD33_scATAC_S5_L001_R1_001.fastq.gz	5433761573	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/Other_2263_CD33_scATAC/Other_2263_CD33_scATAC_S5_L001_R1_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	101eab8a28c5619f0aa2a641f0cff698			Illumina			Other_2263_CD33_scATAC_S5_L001_R1_001.fastq.gz	phs002371		sequencing_file
phs002371::Other_2263_CD33_scATAC_S5_L001_R2_001.fastq.gz	phs002371::HTA4_20_1090						dg.4DFC/dcf74ba8-ab0a-4ee7-aaef-095f3433e432	Not Available			Other_2263_CD33_scATAC_S5_L001_R2_001.fastq.gz	2965616371	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/Other_2263_CD33_scATAC/Other_2263_CD33_scATAC_S5_L001_R2_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	e376c494e444fa9814cf35ee5f6e22e3			Illumina			Other_2263_CD33_scATAC_S5_L001_R2_001.fastq.gz	phs002371		sequencing_file
phs002371::Other_2263_CD33_scATAC_S5_L001_R3_001.fastq.gz	phs002371::HTA4_20_1090						dg.4DFC/cc6a936a-6235-40b7-b71a-cd4297e91c05	Not Available			Other_2263_CD33_scATAC_S5_L001_R3_001.fastq.gz	5567924563	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/Other_2263_CD33_scATAC/Other_2263_CD33_scATAC_S5_L001_R3_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	6860843c82cacf927e33f4b617ad75af			Illumina			Other_2263_CD33_scATAC_S5_L001_R3_001.fastq.gz	phs002371		sequencing_file
phs002371::Other_2263_CD33_scATAC_S5_L002_R1_001.fastq.gz	phs002371::HTA4_20_1090						dg.4DFC/0ca91996-e471-420c-a96b-6311dbad9197	Not Available			Other_2263_CD33_scATAC_S5_L002_R1_001.fastq.gz	5503508417	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/Other_2263_CD33_scATAC/Other_2263_CD33_scATAC_S5_L002_R1_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	8f9e6e7f28068edcbb2278de5d925e7b			Illumina			Other_2263_CD33_scATAC_S5_L002_R1_001.fastq.gz	phs002371		sequencing_file
