library_id	bases	number_of_reads	avg_read_length	coverage	design_description	library_strategy	library_layout	library_source	library_selection	platform	type	genomic_info_id	file.file_id	reference_genome_assembly	instrument_model
11356X3	12265074125	98120593	125	429.229583843866	Illumina HiSeq 2500	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	genomic_info	dg.4DFC/90c8197a-c76b-48d3-852c-1a1580517dc7_11356X3	dg.4DFC/90c8197a-c76b-48d3-852c-1a1580517dc7	Not specified in data	Not specified in data
11356X3_159_1	5896801375	47174411	125	0.0	Illumina HiSeq 2500	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	genomic_info	dg.4DFC/5e9e1726-5b64-4d8d-bdff-364d1c28401f_11356X3_159_1	dg.4DFC/5e9e1726-5b64-4d8d-bdff-364d1c28401f	Not specified in data	Not specified in data
11356X3_159_1	5896801375	47174411	125	0.0	Illumina HiSeq 2500	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	genomic_info	dg.4DFC/e9a551a1-f11c-40e0-b39c-f0d3bcffaa7b_11356X3_159_1	dg.4DFC/e9a551a1-f11c-40e0-b39c-f0d3bcffaa7b	Not specified in data	Not specified in data
11356X3_159_2	5920652875	47365223	125	0.0	Illumina HiSeq 2500	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	genomic_info	dg.4DFC/e7119922-9e64-448c-a544-352af953e3f1_11356X3_159_2	dg.4DFC/e7119922-9e64-448c-a544-352af953e3f1	Not specified in data	Not specified in data
11356X3_159_2	5920652875	47365223	125	0.0	Illumina HiSeq 2500	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	genomic_info	dg.4DFC/e541fecc-3722-4263-817f-8c009ff164e5_11356X3_159_2	dg.4DFC/e541fecc-3722-4263-817f-8c009ff164e5	Not specified in data	Not specified in data
11356X3_171_2	12265074125	98120593	125	0.0	Illumina HiSeq 2500	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	genomic_info	dg.4DFC/a9b67503-3a66-4f84-b5a8-fdddd8a03d1f_11356X3_171_2	dg.4DFC/a9b67503-3a66-4f84-b5a8-fdddd8a03d1f	Not specified in data	Not specified in data
11356X3_171_2	12265074125	98120593	125	0.0	Illumina HiSeq 2500	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	genomic_info	dg.4DFC/d31a54b5-6f9d-4e7c-95b4-56924587e2d8_11356X3_171_2	dg.4DFC/d31a54b5-6f9d-4e7c-95b4-56924587e2d8	Not specified in data	Not specified in data
11356X6	10257962250	82063698	125	176.928680775644	Illumina HiSeq 2500	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	genomic_info	dg.4DFC/d2eee9a9-f5b9-46a7-9428-51231ef77763_11356X6	dg.4DFC/d2eee9a9-f5b9-46a7-9428-51231ef77763	Not specified in data	Not specified in data
11356X6	10257962250	82063698	125	176.928680775644	Illumina HiSeq 2500	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	genomic_info	dg.4DFC/6059f358-88b4-4322-8c79-d10fb580fea2_11356X6	dg.4DFC/6059f358-88b4-4322-8c79-d10fb580fea2	Not specified in data	Not specified in data
11356X6_159_1	4783712875	38269703	125	0.0	Illumina HiSeq 2500	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	genomic_info	dg.4DFC/6877749e-a900-43ac-9139-2448157cd273_11356X6_159_1	dg.4DFC/6877749e-a900-43ac-9139-2448157cd273	Not specified in data	Not specified in data
11356X6_159_1	4783712875	38269703	125	0.0	Illumina HiSeq 2500	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	genomic_info	dg.4DFC/8de182e1-fd78-481f-9179-079d2f774992_11356X6_159_1	dg.4DFC/8de182e1-fd78-481f-9179-079d2f774992	Not specified in data	Not specified in data
11356X6_159_2	4805628875	38445031	125	0.0	Illumina HiSeq 2500	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	genomic_info	dg.4DFC/d1238f6d-8a4d-4582-89f9-b84a08505c8b_11356X6_159_2	dg.4DFC/d1238f6d-8a4d-4582-89f9-b84a08505c8b	Not specified in data	Not specified in data
11356X6_159_2	4805628875	38445031	125	0.0	Illumina HiSeq 2500	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	genomic_info	dg.4DFC/a451ba0d-469d-4170-98f6-4e45d319a643_11356X6_159_2	dg.4DFC/a451ba0d-469d-4170-98f6-4e45d319a643	Not specified in data	Not specified in data
11356X6_171_3	10257962250	82063698	125	0.0	Illumina HiSeq 2500	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	genomic_info	dg.4DFC/8bd72695-625b-4b87-ac93-d94f37a4a4d5_11356X6_171_3	dg.4DFC/8bd72695-625b-4b87-ac93-d94f37a4a4d5	Not specified in data	Not specified in data
11356X6_171_3	10257962250	82063698	125	0.0	Illumina HiSeq 2500	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	genomic_info	dg.4DFC/aabe2fb6-74bf-4f1f-aabe-bc9cebce2c9a_11356X6_171_3	dg.4DFC/aabe2fb6-74bf-4f1f-aabe-bc9cebce2c9a	Not specified in data	Not specified in data
11356X5	5794473375	46355787	125	386.472850036179	Illumina HiSeq 2500	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	genomic_info	dg.4DFC/df4c3805-8957-4a82-994f-be08f8e05ca8_11356X5	dg.4DFC/df4c3805-8957-4a82-994f-be08f8e05ca8	Not specified in data	Not specified in data
11356X5	5794473375	46355787	125	386.472850036179	Illumina HiSeq 2500	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	genomic_info	dg.4DFC/ed9c7e2d-5b9f-496d-85db-3d39c8d6875a_11356X5	dg.4DFC/ed9c7e2d-5b9f-496d-85db-3d39c8d6875a	Not specified in data	Not specified in data
11356X5_159_1	2701808750	21614470	125	0.0	Illumina HiSeq 2500	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	genomic_info	dg.4DFC/3ee374d8-c7ce-44bb-b45d-ea1b96682d8f_11356X5_159_1	dg.4DFC/3ee374d8-c7ce-44bb-b45d-ea1b96682d8f	Not specified in data	Not specified in data
11356X5_159_1	2701808750	21614470	125	0.0	Illumina HiSeq 2500	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	genomic_info	dg.4DFC/bb2ab357-ec1d-4477-b953-b857ada35372_11356X5_159_1	dg.4DFC/bb2ab357-ec1d-4477-b953-b857ada35372	Not specified in data	Not specified in data
11356X5_159_2	2711637875	21693103	125	0.0	Illumina HiSeq 2500	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	genomic_info	dg.4DFC/d326fac2-7712-442b-bb30-c6b838f408bf_11356X5_159_2	dg.4DFC/d326fac2-7712-442b-bb30-c6b838f408bf	Not specified in data	Not specified in data
11356X5_159_2	2711637875	21693103	125	0.0	Illumina HiSeq 2500	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	genomic_info	dg.4DFC/40ebf27a-7d48-45f5-9675-ca735b54fef3_11356X5_159_2	dg.4DFC/40ebf27a-7d48-45f5-9675-ca735b54fef3	Not specified in data	Not specified in data
11356X5_171_3	5794473375	46355787	125	0.0	Illumina HiSeq 2500	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	genomic_info	dg.4DFC/8b7c91ca-2568-4f29-b687-2f0bcc529fdc_11356X5_171_3	dg.4DFC/8b7c91ca-2568-4f29-b687-2f0bcc529fdc	Not specified in data	Not specified in data
11356X5_171_3	5794473375	46355787	125	0.0	Illumina HiSeq 2500	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	genomic_info	dg.4DFC/327d3b7b-35e0-47d3-b2a9-c8c1146d809a_11356X5_171_3	dg.4DFC/327d3b7b-35e0-47d3-b2a9-c8c1146d809a	Not specified in data	Not specified in data
11076X3	4077508750	32620070	125	144.326552276085	Illumina HiSeq 2500	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	genomic_info	dg.4DFC/04f925af-1d00-4850-ae67-ca38514af60f_11076X3	dg.4DFC/04f925af-1d00-4850-ae67-ca38514af60f	Not specified in data	Not specified in data
11076X3	4077508750	32620070	125	144.326552276085	Illumina HiSeq 2500	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	genomic_info	dg.4DFC/fba7e567-9524-4b04-b009-8d9d27ca0b2a_11076X3	dg.4DFC/fba7e567-9524-4b04-b009-8d9d27ca0b2a	Not specified in data	Not specified in data
11076X3_189_3	4077508750	32620070	125	0.0	Illumina HiSeq 2500	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	genomic_info	dg.4DFC/036d98b4-9a13-464e-a23c-4ac32324917f_11076X3_189_3	dg.4DFC/036d98b4-9a13-464e-a23c-4ac32324917f	Not specified in data	Not specified in data
11076X3_189_3	4077508750	32620070	125	0.0	Illumina HiSeq 2500	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	genomic_info	dg.4DFC/199f70c1-bb02-4f36-b165-ae9166ec7ca2_11076X3_189_3	dg.4DFC/199f70c1-bb02-4f36-b165-ae9166ec7ca2	Not specified in data	Not specified in data
11511X3_253_5	5087479875	40699839	125	0.0	Illumina HiSeq 2500	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	genomic_info	dg.4DFC/eef9a279-32b4-4c46-bbdb-2c3ab90c2e29_11511X3_253_5	dg.4DFC/eef9a279-32b4-4c46-bbdb-2c3ab90c2e29	Not specified in data	Not specified in data
11511X3_253_5	5087479875	40699839	125	0.0	Illumina HiSeq 2500	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	genomic_info	dg.4DFC/8e376e28-9ba0-4afa-b195-763f5e931dd9_11511X3_253_5	dg.4DFC/8e376e28-9ba0-4afa-b195-763f5e931dd9	Not specified in data	Not specified in data
11076X8	5623992125	44991937	125	81.0629472068458	Illumina HiSeq 2500	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	genomic_info	dg.4DFC/cfa74cd4-ed62-4db8-8ae9-bcf81fff1d8c_11076X8	dg.4DFC/cfa74cd4-ed62-4db8-8ae9-bcf81fff1d8c	Not specified in data	Not specified in data
11076X8	5623992125	44991937	125	81.0629472068458	Illumina HiSeq 2500	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	genomic_info	dg.4DFC/8db0750c-22ec-4433-bf38-c6b44e94ffbf_11076X8	dg.4DFC/8db0750c-22ec-4433-bf38-c6b44e94ffbf	Not specified in data	Not specified in data
11076X8_189_4	5623992125	44991937	125	0.0	Illumina HiSeq 2500	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	genomic_info	dg.4DFC/d4169d7d-ec43-44fb-a4c6-fc683a25d261_11076X8_189_4	dg.4DFC/d4169d7d-ec43-44fb-a4c6-fc683a25d261	Not specified in data	Not specified in data
11076X8_189_4	5623992125	44991937	125	0.0	Illumina HiSeq 2500	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	genomic_info	dg.4DFC/58b1bfb7-6769-4409-bdfa-8a6a6875c07e_11076X8_189_4	dg.4DFC/58b1bfb7-6769-4409-bdfa-8a6a6875c07e	Not specified in data	Not specified in data
11076X22	5738736875	45909895	125	79.133790540119	Illumina HiSeq 2500	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	genomic_info	dg.4DFC/18f4f336-7e4c-4396-b548-918e1917cc34_11076X22	dg.4DFC/18f4f336-7e4c-4396-b548-918e1917cc34	Not specified in data	Not specified in data
11076X22	5738736875	45909895	125	79.133790540119	Illumina HiSeq 2500	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	genomic_info	dg.4DFC/dbe078f3-2edc-4234-8ff8-b8a261ace090_11076X22	dg.4DFC/dbe078f3-2edc-4234-8ff8-b8a261ace090	Not specified in data	Not specified in data
11076X22_189_6	5738736875	45909895	125	0.0	Illumina HiSeq 2500	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	genomic_info	dg.4DFC/cb6a083e-3f4c-42ec-8d3d-ee620c4b8602_11076X22_189_6	dg.4DFC/cb6a083e-3f4c-42ec-8d3d-ee620c4b8602	Not specified in data	Not specified in data
11076X22_189_6	5738736875	45909895	125	0.0	Illumina HiSeq 2500	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	genomic_info	dg.4DFC/0e67987d-5863-4bc1-a221-c0f5c9f152ed_11076X22_189_6	dg.4DFC/0e67987d-5863-4bc1-a221-c0f5c9f152ed	Not specified in data	Not specified in data
11076X6	5159903250	41279226	125	74.0204859548022	Illumina HiSeq 2500	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	genomic_info	dg.4DFC/122a1e09-0bab-42b7-b8b8-87a92653a7c3_11076X6	dg.4DFC/122a1e09-0bab-42b7-b8b8-87a92653a7c3	Not specified in data	Not specified in data
11076X6	5159903250	41279226	125	74.0204859548022	Illumina HiSeq 2500	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	genomic_info	dg.4DFC/896a2359-8927-4eb9-bcb7-8b468b376740_11076X6	dg.4DFC/896a2359-8927-4eb9-bcb7-8b468b376740	Not specified in data	Not specified in data
11076X6_189_3	5159903250	41279226	125	0.0	Illumina HiSeq 2500	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	genomic_info	dg.4DFC/5756d788-ff2d-43f6-8e7e-ee1ac3a592a0_11076X6_189_3	dg.4DFC/5756d788-ff2d-43f6-8e7e-ee1ac3a592a0	Not specified in data	Not specified in data
11076X6_189_3	5159903250	41279226	125	0.0	Illumina HiSeq 2500	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	genomic_info	dg.4DFC/74581295-cca9-45dc-8c7b-741a74ec7ed4_11076X6_189_3	dg.4DFC/74581295-cca9-45dc-8c7b-741a74ec7ed4	Not specified in data	Not specified in data
11076X14	3838443375	30707547	125	117.449235581267	Illumina HiSeq 2500	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	genomic_info	dg.4DFC/8a6baf33-9cd4-4213-b2d0-867031414830_11076X14	dg.4DFC/8a6baf33-9cd4-4213-b2d0-867031414830	Not specified in data	Not specified in data
11076X14	3838443375	30707547	125	117.449235581267	Illumina HiSeq 2500	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	genomic_info	dg.4DFC/a2c8509d-0f63-4c0a-a49f-3f096be7770b_11076X14	dg.4DFC/a2c8509d-0f63-4c0a-a49f-3f096be7770b	Not specified in data	Not specified in data
11076X14_189_5	3838443375	30707547	125	0.0	Illumina HiSeq 2500	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	genomic_info	dg.4DFC/5ba83afe-08fd-43ee-bb58-15f7733c3008_11076X14_189_5	dg.4DFC/5ba83afe-08fd-43ee-bb58-15f7733c3008	Not specified in data	Not specified in data
11076X14_189_5	3838443375	30707547	125	0.0	Illumina HiSeq 2500	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	genomic_info	dg.4DFC/b4b275f0-b1b1-4bc0-aff4-f8ee204b31d9_11076X14_189_5	dg.4DFC/b4b275f0-b1b1-4bc0-aff4-f8ee204b31d9	Not specified in data	Not specified in data
11419X2_171_1	4127592375	33020739	125	0.0	Illumina HiSeq 2500	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	genomic_info	dg.4DFC/ef06e43d-9f5d-409c-a922-ab3c6e785ecf_11419X2_171_1	dg.4DFC/ef06e43d-9f5d-409c-a922-ab3c6e785ecf	Not specified in data	Not specified in data
11419X2_171_1	4127592375	33020739	125	0.0	Illumina HiSeq 2500	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	genomic_info	dg.4DFC/614e49f3-7253-4e22-bf53-842fdb9cc22f_11419X2_171_1	dg.4DFC/614e49f3-7253-4e22-bf53-842fdb9cc22f	Not specified in data	Not specified in data
11076X16	3962062750	31696502	125	62.2889051696952	Illumina HiSeq 2500	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	genomic_info	dg.4DFC/1d373145-0cf4-4f04-ac4e-8376862c1fc3_11076X16	dg.4DFC/1d373145-0cf4-4f04-ac4e-8376862c1fc3	Not specified in data	Not specified in data
11076X16	3962062750	31696502	125	62.2889051696952	Illumina HiSeq 2500	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	genomic_info	dg.4DFC/ae4ba9d3-0e7b-4774-8e8d-b26d62e4b755_11076X16	dg.4DFC/ae4ba9d3-0e7b-4774-8e8d-b26d62e4b755	Not specified in data	Not specified in data
11076X16_189_5	3962062750	31696502	125	0.0	Illumina HiSeq 2500	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	genomic_info	dg.4DFC/3e1b7d2d-111f-4014-a963-1ef5617ed7b3_11076X16_189_5	dg.4DFC/3e1b7d2d-111f-4014-a963-1ef5617ed7b3	Not specified in data	Not specified in data
11076X16_189_5	3962062750	31696502	125	0.0	Illumina HiSeq 2500	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	genomic_info	dg.4DFC/3e936fa3-cc55-4907-8b71-a3f3044c7e5f_11076X16_189_5	dg.4DFC/3e936fa3-cc55-4907-8b71-a3f3044c7e5f	Not specified in data	Not specified in data
11076X18	3960338000	31682704	125	61.6502645128491	Illumina HiSeq 2500	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	genomic_info	dg.4DFC/38680736-7401-484c-916e-7360d36c8459_11076X18	dg.4DFC/38680736-7401-484c-916e-7360d36c8459	Not specified in data	Not specified in data
11076X18	3960338000	31682704	125	61.6502645128491	Illumina HiSeq 2500	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	genomic_info	dg.4DFC/4763bf1c-c7f8-4378-826b-408b4cdaffa6_11076X18	dg.4DFC/4763bf1c-c7f8-4378-826b-408b4cdaffa6	Not specified in data	Not specified in data
11076X18_189_5	3960338000	31682704	125	0.0	Illumina HiSeq 2500	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	genomic_info	dg.4DFC/5c374d45-c6af-4661-9407-9b10ebcd893d_11076X18_189_5	dg.4DFC/5c374d45-c6af-4661-9407-9b10ebcd893d	Not specified in data	Not specified in data
11076X18_189_5	3960338000	31682704	125	0.0	Illumina HiSeq 2500	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	genomic_info	dg.4DFC/d768a4df-dac2-4105-bfcc-fca7987756e4_11076X18_189_5	dg.4DFC/d768a4df-dac2-4105-bfcc-fca7987756e4	Not specified in data	Not specified in data
